t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g3r1	g3r2	g3ave	g4r1	g4r2	g4ave
1.3280	0.61503	0.55301	0.58402	-0.55352	0.30200	-0.12576	-5.4357	-6.8865	-6.1611	-2.2013	-2.7884	-2.4948
1.3300	0.23269	0.16354	0.19811	-0.71363	0.14164	-0.28599	-5.8586	-7.4954	-6.6770	-2.5024	-3.0895	-2.7960
1.3320	0.50352	0.39404	0.44878	-0.51350	0.26191	-0.12579	-5.7964	-7.3214	-6.5589	-2.2013	-2.8511	-2.5262
1.3340	0.50352	0.70403	0.60377	-0.39342	0.49444	0.050511	-5.9208	-6.9487	-6.4348	-2.3142	-2.7257	-2.5199
1.3360	0.15303	0.39404	0.27354	-0.55352	0.22182	-0.16585	-6.2816	-7.3836	-6.8326	-2.6907	-3.1522	-2.9214
1.3380	0.38403	0.59276	0.48839	-0.43344	0.45435	0.010452	-5.9830	-7.1972	-6.5901	-2.3769	-2.9640	-2.6705
1.3400	0.26455	0.47353	0.36904	-0.55352	0.49444	-0.029541	-6.2318	-7.3836	-6.8077	-2.7534	-3.0895	-2.9214
1.3420	0.15303	0.084054	0.11854	-0.51350	0.22182	-0.14584	-6.5304	-7.8060	-7.1682	-3.1173	-3.4659	-3.2916
1.3440	0.42386	0.39404	0.40895	-0.32137	0.45435	0.066490	-6.3438	-7.5575	-6.9506	-2.7534	-3.2150	-2.9842
1.3460	0.26455	0.28277	0.27366	-0.39342	0.34209	-0.025662	-6.5926	-8.0421	-7.3173	-2.8663	-3.4031	-3.1347
1.3480	0.42386	0.12380	0.27383	-0.24132	0.18173	-0.029794	-6.4682	-8.2285	-7.3483	-2.7534	-3.6415	-3.1974
1.3500	0.73452	0.59276	0.66364	0.070888	0.57462	0.32275	-6.1696	-7.7439	-6.9568	-2.4397	-3.2777	-2.8587
1.3520	0.34420	0.35430	0.34925	-0.049190	0.53453	0.24267	-6.6548	-8.0421	-7.3484	-2.8036	-3.4659	-3.1347
1.3540	0.54334	0.43379	0.48857	0.030862	0.69489	0.36288	-6.7170	-7.9179	-7.3174	-2.6907	-3.3404	-3.0155
1.3560	0.65486	0.78352	0.71919	0.15094	1.0076	0.57927	-6.7667	-7.7439	-7.2553	-2.6279	-3.0895	-2.8587
1.3580	0.19286	0.39404	0.29345	-0.049190	0.69489	0.32285	-7.1399	-8.4149	-7.7774	-3.1173	-3.4659	-3.2916
1.3600	0.42386	0.51327	0.46857	0.070888	0.80715	0.43902	-6.8289	-8.2906	-7.5598	-2.9918	-3.3404	-3.1661
1.3620	0.38403	0.63250	0.50826	0.070888	0.88733	0.47911	-7.0777	-8.4149	-7.7463	-3.1173	-3.3404	-3.2289
1.3640	0.19286	0.16354	0.17820	0.030862	0.69489	0.36288	-7.4384	-8.7752	-8.1068	-3.4185	-3.9551	-3.6868
1.3660	0.61503	0.43379	0.52441	0.34307	0.96751	0.65529	-7.2021	-8.2906	-7.7464	-2.9291	-3.5788	-3.2539
1.3680	0.30438	0.47353	0.38895	0.23099	0.96751	0.59925	-7.5006	-8.4646	-7.9826	-3.0546	-3.6415	-3.3480
1.3700	0.30438	0.20328	0.25383	0.23099	0.80715	0.51907	-7.3762	-8.8374	-8.1068	-3.1173	-3.8924	-3.5049
1.3720	0.58317	0.55301	0.56809	0.50317	1.1199	0.81152	-7.0155	-8.4646	-7.7400	-2.9918	-3.4031	-3.1975
1.3740	0.19286	0.35430	0.27358	0.34307	1.0076	0.67534	-7.5006	-8.7752	-8.1379	-3.3055	-3.6415	-3.4735
1.3760	0.30438	0.20328	0.25383	0.38309	1.0477	0.71539	-7.5628	-8.8995	-8.2312	-3.1800	-3.8924	-3.5362
1.3780	0.58317	0.59276	0.58796	0.58323	1.3203	0.95177	-7.4384	-8.5889	-8.0136	-3.0546	-3.5160	-3.2853
1.3800	0.23269	0.16354	0.19811	0.42312	1.0477	0.73541	-7.8614	-9.0735	-8.4674	-3.3557	-3.9551	-3.6554
1.3820	0.54334	0.24302	0.39318	0.61525	1.1199	0.86755	-7.5628	-8.8995	-8.2312	-3.0546	-4.0053	-3.5299
1.3840	0.58317	0.63250	0.60783	0.61525	1.3604	0.98783	-7.6872	-8.6510	-8.1691	-3.2428	-3.6415	-3.4421
1.3860	0.30438	0.32251	0.31344	0.54320	1.1199	0.83153	-8.1102	-9.1356	-8.6229	-3.6067	-3.8924	-3.7495
1.3880	0.54334	0.63250	0.58792	0.69530	1.4005	1.0479	-8.1102	-8.8995	-8.5048	-3.3055	-3.7042	-3.5049
1.3900	0.26455	0.59276	0.42865	0.58323	1.3604	0.97181	-8.4709	-9.1356	-8.8032	-3.5439	-3.8924	-3.7182
1.3920	0.11320	0.16354	0.13837	0.54320	1.1199	0.83153	-8.6575	-9.4959	-9.0767	-3.7322	-4.3190	-4.0256
1.3940	0.38403	0.35430	0.36917	0.77535	1.2802	1.0278	-8.2346	-9.2598	-8.7472	-3.5439	-3.8924	-3.7182
1.3960	0.19286	0.24302	0.21794	0.73532	1.1599	0.94764	-8.3465	-9.2598	-8.8032	-3.7949	-4.1308	-3.9628
1.3980	0.26455	0.084054	0.17430	0.81538	1.2000	1.0077	-8.4087	-9.3841	-8.8964	-3.6694	-4.5071	-4.0883
1.4000	0.65486	0.63250	0.64368	1.1276	1.5528	1.3402	-8.1102	-9.1356	-8.6229	-3.3055	-3.8924	-3.5990
1.4020	0.34420	0.43379	0.38899	0.89543	1.3604	1.1279	-8.4709	-9.3841	-8.9275	-3.6067	-4.1935	-3.9001
1.4040	0.54334	0.43379	0.48857	1.0075	1.4326	1.2200	-8.3465	-9.3841	-8.8653	-3.4812	-4.1308	-3.8060
1.4060	0.69469	0.74378	0.71923	1.0475	1.5929	1.3202	-8.3465	-9.1356	-8.7410	-3.4185	-3.7042	-3.5613
1.4080	0.34420	0.32251	0.33336	0.85540	1.4005	1.1279	-8.8938	-9.4462	-9.1700	-4.0961	-4.2562	-4.1761
1.4100	0.54334	0.51327	0.52831	1.0475	1.5929	1.3202	-8.8316	-9.3220	-9.0768	-3.7949	-4.1308	-3.9628
1.4120	0.34420	0.63250	0.48835	1.0475	1.5929	1.3202	-9.1426	-9.4462	-9.2944	-3.8451	-4.1935	-4.0193
1.4140	0.11320	0.12380	0.11850	0.96748	1.3203	1.1439	-9.3790	-9.8687	-9.6238	-4.0961	-4.6201	-4.3581
1.4160	0.54334	0.39404	0.46869	1.3597	1.5528	1.4563	-8.8938	-9.6823	-9.2881	-3.7322	-4.1935	-3.9628
1.4180	0.30438	0.39404	0.34921	1.2477	1.5127	1.3802	-9.0804	-9.7444	-9.4124	-3.9078	-4.1935	-4.0507
1.4200	0.19286	0.084054	0.13846	1.2076	1.4727	1.3401	-9.1426	-9.9805	-9.5616	-3.9078	-4.4444	-4.1761
1.4220	0.58317	0.63250	0.60783	1.5198	1.7533	1.6366	-8.7819	-9.6823	-9.2321	-3.6694	-4.0053	-3.8374
1.4240	0.26455	0.51327	0.38891	1.3197	1.5929	1.4563	-9.1426	-9.7444	-9.4435	-4.0333	-4.3817	-4.2075
1.4260	0.34420	0.24302	0.29361	1.3197	1.5528	1.4363	-8.9560	-9.7444	-9.3502	-4.0961	-4.6201	-4.3581
1.4280	0.61503	0.63250	0.62377	1.3998	1.7854	1.5926	-8.8316	-9.3220	-9.0768	-3.8451	-4.0681	-3.9566
1.4300	0.30438	0.12380	0.21409	1.2797	1.5929	1.4363	-9.2048	-9.7444	-9.4746	-4.1588	-4.5071	-4.3330
1.4320	0.58317	0.32251	0.45284	1.4798	1.7533	1.6166	-9.0182	-9.8066	-9.4124	-3.9078	-4.3190	-4.1134
1.4340	0.46369	0.70403	0.58386	1.3998	1.9056	1.6527	-9.2048	-9.6202	-9.4125	-3.9078	-4.0681	-3.9879
1.4360	0.23269	0.20328	0.21798	1.2797	1.6330	1.4564	-9.6278	-9.8687	-9.7482	-4.1588	-4.5573	-4.3581
1.4380	0.50352	0.51327	0.50839	1.4798	1.8255	1.6526	-9.3790	-9.5581	-9.4685	-3.9706	-4.2562	-4.1134
1.4400	0.26455	0.47353	0.36904	1.3597	1.7533	1.5565	-9.5656	-9.4959	-9.5307	-4.2843	-4.4444	-4.3644
1.4420	0.033546	0.084054	0.058800	1.2477	1.6330	1.4403	-9.7522	-9.9805	-9.8663	-4.3470	-4.8082	-4.5776
1.4440	0.34420	0.47353	0.40887	1.5198	1.7132	1.6165	-9.5656	-9.7444	-9.6550	-4.0961	-4.4444	-4.2702
1.4460	0.19286	0.20328	0.19807	1.5198	1.5929	1.5564	-9.6900	-10.043	-9.8663	-4.3470	-4.6828	-4.5149
1.4480	0.34420	0.0045690	0.17439	1.6319	1.5127	1.5723	-9.6278	-10.229	-9.9284	-4.0961	-4.6828	-4.3894
1.4500	0.73452	0.55301	0.64376	1.7920	1.7854	1.7887	-9.2670	-9.6202	-9.4436	-3.8451	-4.2562	-4.0507
1.4520	0.42386	0.20328	0.31357	1.5599	1.7132	1.6365	-9.6278	-9.6823	-9.6550	-4.2843	-4.6828	-4.4835
1.4540	0.58317	0.47353	0.52835	1.6319	1.7854	1.7086	-9.5034	-9.6823	-9.5928	-4.1588	-4.5573	-4.3581
1.4560	0.58317	0.82326	0.70322	1.6319	1.8656	1.7487	-9.5034	-9.3841	-9.4437	-4.2215	-4.1935	-4.2075
1.4580	0.19286	0.35430	0.27358	1.3998	1.6330	1.5164	-9.9263	-9.7444	-9.8354	-4.6482	-4.6828	-4.6655
1.4600	0.42386	0.55301	0.48844	1.5599	1.7533	1.6566	-9.7522	-9.6823	-9.7172	-4.3972	-4.4444	-4.4208
1.4620	0.30438	0.51327	0.40882	1.5198	1.8255	1.6726	-9.8641	-9.5581	-9.7111	-4.5854	-4.5071	-4.5463
1.4640	0.033546	0.084054	0.058800	1.3998	1.6731	1.5364	-10.113	-10.043	-10.078	-4.7737	-4.9964	-4.8850
1.4660	0.46369	0.33840	0.40105	1.7520	1.1840	1.4680	-9.6900	-7.1040	-8.3970	-4.1588	-3.8861	-4.0225
1.4680	0.34420	0.47353	0.40887	1.7120	1.7854	1.7487	-9.9263	-9.4462	-9.6863	-4.3972	-4.5573	-4.4773
1.4700	0.30438	0.16354	0.23396	1.7120	1.5528	1.6324	-9.9885	-9.9805	-9.9845	-4.3972	-4.6828	-4.5400
1.4720	0.69469	0.63250	0.66359	1.9121	1.8656	1.8888	-9.5656	-9.4959	-9.5307	-4.0961	-4.3190	-4.2075
1.4740	0.38403	0.39404	0.38904	1.6319	1.7854	1.7086	-9.9263	-9.8687	-9.8975	-4.6482	-4.6828	-4.6655
1.4760	0.46369	0.24302	0.35336	1.7920	1.7132	1.7526	-9.8144	-9.9805	-9.8974	-4.5854	-4.6828	-4.6341
1.4780	0.61503	0.55301	0.58402	1.8721	1.8255	1.8488	-9.6278	-9.6202	-9.6240	-4.2843	-4.3817	-4.3330
1.4800	0.34420	0.084054	0.21413	1.6719	1.5528	1.6124	-9.9885	-9.8687	-9.9286	-4.6482	-4.8082	-4.7282
1.4820	0.61503	0.32251	0.46877	1.8721	1.6731	1.7726	-9.6900	-9.6202	-9.6551	-4.3972	-4.5573	-4.4773
1.4840	0.54334	0.63250	0.58792	1.8320	1.9457	1.8889	-9.7522	-9.1977	-9.4749	-4.3972	-4.2562	-4.3267
1.4860	0.11320	0.32251	0.21785	1.6719	1.8255	1.7487	-9.8641	-9.6202	-9.7421	-4.7109	-4.7455	-4.7282
1.4880	0.42386	0.59276	0.50831	1.8320	1.9457	1.8889	-9.6278	-9.3220	-9.4749	-4.4600	-4.4444	-4.4522
1.4900	0.19286	0.39404	0.29345	1.7520	1.8656	1.8088	-9.8144	-9.3220	-9.5682	-4.7109	-4.5071	-4.6090
1.4920	0.033546	-0.027224	0.0031610	1.5999	1.6330	1.6165	-9.9885	-9.7444	-9.8665	-4.7109	-4.8082	-4.7596
1.4940	0.38403	0.35430	0.36917	1.7520	1.7533	1.7526	-9.7522	-9.3220	-9.5371	-4.5227	-4.5071	-4.5149
1.4960	0.30438	0.16354	0.23396	1.6719	1.6731	1.6725	-9.8641	-9.3841	-9.6241	-4.6482	-4.8710	-4.7596
1.4980	0.38403	0.084054	0.23404	1.7120	1.6330	1.6725	-9.7522	-9.5581	-9.6551	-4.5227	-4.9337	-4.7282
1.5000	0.69469	0.55301	0.62385	1.9441	1.7854	1.8647	-9.5034	-9.0113	-9.2573	-4.1588	-4.5071	-4.3330
1.5020	0.38403	0.24302	0.31353	1.7520	1.7132	1.7326	-9.8641	-9.2598	-9.5620	-4.4600	-4.6201	-4.5400
1.5040	0.50352	0.35430	0.42891	1.8721	1.7132	1.7926	-9.8144	-9.0113	-9.4128	-4.3972	-4.5071	-4.4522
1.5060	0.58317	0.70403	0.64360	1.8721	1.9056	1.8889	-9.6278	-8.5889	-9.1083	-4.3972	-4.2562	-4.3267
1.5080	-0.0062820	0.35430	0.17401	1.6319	1.6731	1.6525	-9.9263	-9.0735	-9.4999	-4.7737	-4.6828	-4.7282
1.5100	0.26455	0.47353	0.36904	1.7920	1.6731	1.7326	-9.6900	-8.7752	-9.2326	-4.5854	-4.5573	-4.5714
1.5120	0.19286	0.43379	0.31332	1.7120	1.7132	1.7126	-9.8144	-8.6510	-9.2327	-4.7737	-4.5071	-4.6404
1.5140	-0.046110	0.0045690	-0.020770	1.6319	1.4326	1.5322	-9.9885	-9.0113	-9.4999	-4.9493	-4.9964	-4.9729
1.5160	0.38403	0.39404	0.38904	1.8320	1.7132	1.7726	-9.5656	-8.5267	-9.0461	-4.4600	-4.6201	-4.5400
1.5180	0.23269	0.43379	0.33324	1.6319	1.7533	1.6926	-9.6900	-8.5889	-9.1394	-4.7109	-4.6201	-4.6655
1.5200	0.26455	0.24302	0.25379	1.6719	1.5127	1.5923	-9.6278	-8.7131	-9.1704	-4.7737	-4.7455	-4.7596
1.5220	0.65486	0.55301	0.60394	1.8721	1.7854	1.8287	-9.3292	-8.1664	-8.7478	-4.3470	-4.4444	-4.3957
1.5240	0.34420	0.28277	0.31348	1.6319	1.7132	1.6726	-9.6900	-8.3528	-9.0214	-4.7109	-4.5573	-4.6341
1.5260	0.46369	0.16354	0.31361	1.7520	1.5528	1.6524	-9.7522	-8.2906	-9.0214	-4.7109	-4.5573	-4.6341
1.5280	0.69469	0.51327	0.60398	1.9441	1.7854	1.8647	-9.3292	-7.8682	-8.5987	-4.3470	-4.3190	-4.3330
1.5300	0.26455	0.20328	0.23391	1.7520	1.5528	1.6524	-9.5034	-8.2285	-8.8659	-4.6482	-4.7455	-4.6968
1.5320	0.50352	0.35430	0.42891	1.9841	1.5929	1.7885	-9.1426	-7.9800	-8.5613	-4.2215	-4.6201	-4.4208
1.5340	0.50352	0.63250	0.56801	1.9841	1.8255	1.9048	-9.1426	-7.6197	-8.3811	-4.3972	-4.3190	-4.3581
1.5360	0.19286	0.24302	0.21794	1.8320	1.5528	1.6924	-9.3292	-7.8682	-8.5987	-4.8364	-4.6201	-4.7282
1.5380	0.42386	0.39404	0.40895	1.9121	1.7533	1.8327	-9.0182	-7.3214	-8.1698	-4.4600	-4.2562	-4.3581
1.5400	0.15303	0.43379	0.29341	1.6319	1.6731	1.6525	-9.1426	-7.3836	-8.2631	-4.8364	-4.3190	-4.5777
1.5420	-0.077972	0.084054	0.0030410	1.5599	1.4005	1.4802	-9.1426	-7.6197	-8.3811	-5.0748	-4.7455	-4.9102
1.5440	0.23269	0.32251	0.27760	1.6319	1.6330	1.6325	-8.8316	-7.1351	-7.9833	-4.7109	-4.5573	-4.6341
1.5460	0.19286	0.16354	0.17820	1.5999	1.5528	1.5764	-8.9560	-7.2593	-8.1077	-4.6482	-4.7455	-4.6968
1.5480	0.38403	-0.066967	0.15853	1.6719	1.4727	1.5723	-8.8938	-7.1351	-8.0144	-4.5227	-4.7455	-4.6341
1.5500	0.81417	0.47353	0.64385	1.9441	1.7854	1.8647	-8.3465	-6.7126	-7.5295	-4.1588	-4.2562	-4.2075
1.5520	0.42386	0.28277	0.35331	1.7520	1.5528	1.6524	-8.5331	-6.8865	-7.7098	-4.3972	-4.3817	-4.3895
1.5540	0.54334	0.32251	0.43293	1.7920	1.5528	1.6724	-8.2968	-6.5883	-7.4425	-4.3470	-4.3817	-4.3644
1.5560	0.54334	0.66429	0.60382	1.8721	1.7533	1.8127	-8.2346	-6.1037	-7.1691	-4.3470	-4.0681	-4.2075
1.5580	0.033546	0.24302	0.13828	1.6719	1.4326	1.5523	-8.6575	-6.3522	-7.5049	-4.8866	-4.4444	-4.6655
1.5600	0.26455	0.39404	0.32930	1.7120	1.5127	1.6124	-8.4709	-6.0416	-7.2563	-4.5854	-4.3190	-4.4522
1.5620	0.19286	0.47353	0.33319	1.5599	1.5127	1.5363	-8.4087	-5.9795	-7.1941	-4.7109	-4.3190	-4.5149
1.5640	-0.046110	-0.066967	-0.056538	1.4398	1.1599	1.2999	-8.3465	-6.3522	-7.3494	-4.8866	-4.7455	-4.8161
1.5660	0.46369	0.24302	0.35336	1.7120	1.4005	1.5562	-7.7494	-5.9173	-6.8334	-4.5227	-4.1935	-4.3581
1.5680	0.30438	0.32251	0.31344	1.5599	1.2802	1.4200	-7.8614	-5.6813	-6.7713	-4.7737	-4.2562	-4.5150
1.5700	0.30438	0.044312	0.17434	1.5198	1.1599	1.3399	-7.8614	-5.6191	-6.7402	-4.6482	-4.6201	-4.6341
1.5720	0.65486	0.55301	0.60394	1.7520	1.4326	1.5923	-7.5006	-5.1345	-6.3176	-4.3470	-4.1935	-4.2703
1.5740	0.15303	0.39404	0.27354	1.5198	1.2802	1.4000	-7.6872	-5.3209	-6.5041	-4.6482	-4.2562	-4.4522
1.5760	0.23269	0.20328	0.21798	1.5999	1.1599	1.3799	-7.5006	-5.3209	-6.4108	-4.5227	-4.3817	-4.4522
1.5780	0.58317	0.59276	0.58796	1.7920	1.4005	1.5963	-7.1399	-4.8239	-5.9819	-4.2215	-3.8297	-4.0256
1.5800	0.26455	0.20328	0.23391	1.6319	1.2000	1.4160	-7.3762	-5.0724	-6.2243	-4.6482	-4.1308	-4.3895
1.5820	0.61503	0.32251	0.46877	1.7920	1.2802	1.5361	-6.9533	-4.6499	-5.8016	-4.2215	-4.0053	-4.1134
1.5840	0.58317	0.66429	0.62373	1.6719	1.4326	1.5523	-6.8911	-4.2275	-5.5593	-4.3470	-3.7670	-4.0570
1.5860	0.26455	0.20328	0.23391	1.5599	1.0878	1.3238	-6.9533	-4.4635	-5.7084	-4.7109	-4.1308	-4.4209
1.5880	0.42386	0.47353	0.44869	1.6319	1.2000	1.4160	-6.5304	-4.1653	-5.3478	-4.3470	-3.6415	-3.9943
1.5900	0.15303	0.47353	0.31328	1.4398	1.1599	1.2999	-6.6548	-4.0411	-5.3479	-4.7109	-3.7042	-4.2076
1.5920	-0.0062820	0.0045690	-0.00085650	1.2797	0.92742	1.1036	-6.8289	-4.2275	-5.5282	-4.7109	-4.1935	-4.4522
1.5940	0.30438	0.39404	0.34921	1.4798	1.1599	1.3199	-6.4682	-3.9168	-5.1925	-4.3470	-3.7042	-4.0256
1.5960	0.11320	0.16354	0.13837	1.3998	0.96751	1.1836	-6.2318	-3.9168	-5.0743	-4.3470	-3.9551	-4.1511
1.5980	0.26455	-0.14645	0.059049	1.5198	0.84724	1.1835	-5.8586	-3.7926	-4.8256	-4.2215	-4.1308	-4.1762
1.6000	0.69469	0.39404	0.54437	1.7120	1.0477	1.3798	-5.3113	-3.1340	-4.2226	-3.7949	-3.5160	-3.6555
1.6020	0.38403	0.16354	0.27378	1.4798	0.92742	1.2036	-5.5601	-3.1340	-4.3470	-4.3470	-3.6415	-3.9943
1.6040	0.46369	0.39404	0.42887	1.4398	1.0878	1.2638	-5.4979	-3.0719	-4.2849	-4.0333	-3.4659	-3.7496
1.6060	0.50352	0.78352	0.64352	1.3597	1.2401	1.2999	-5.4979	-2.6494	-4.0736	-3.9706	-3.2150	-3.5928
1.6080	0.033546	0.24302	0.13828	1.0876	0.96751	1.0275	-5.6223	-2.8855	-4.2539	-4.3972	-3.6415	-4.0194
1.6100	0.23269	0.35430	0.29349	1.2076	1.0076	1.1076	-5.2491	-2.5251	-3.8871	-4.0961	-3.3404	-3.7182
1.6120	0.11320	0.39404	0.25362	1.1276	0.92742	1.0275	-5.2491	-2.1648	-3.7069	-4.1588	-3.1522	-3.6555
1.6140	-0.0062820	-0.066967	-0.036625	1.0475	0.73498	0.89126	-5.3735	-2.4630	-3.9183	-4.3470	-3.5788	-3.9629
1.6160	0.50352	0.32251	0.41301	1.2797	0.88733	1.0835	-4.7640	-2.0405	-3.4023	-3.7949	-3.1522	-3.4736
1.6180	0.23269	0.24302	0.23785	1.1276	0.76706	0.94732	-4.7018	-1.8542	-3.2780	-3.8451	-3.3404	-3.5928
1.6200	0.19286	-0.027224	0.082817	1.1276	0.57462	0.85110	-4.4654	-1.9784	-3.2219	-3.8451	-3.4659	-3.6555
1.6220	0.50352	0.43379	0.46865	1.3197	0.76706	1.0434	-3.9803	-1.3696	-2.6749	-3.7322	-2.9139	-3.3230
1.6240	0.073374	0.16354	0.11846	1.0876	0.69489	0.89123	-4.2166	-1.3696	-2.7931	-4.0333	-3.2777	-3.6555
1.6260	0.19286	0.12380	0.15833	1.0075	0.61471	0.81111	-4.1669	-1.3696	-2.7682	-3.9706	-3.3404	-3.6555
1.6280	0.50352	0.51327	0.50839	1.1276	0.65480	0.89119	-3.8559	-0.76069	-2.3083	-3.6067	-2.8511	-3.2289
1.6300	0.26455	0.084054	0.17430	0.93546	0.45435	0.69490	-3.9181	-1.0092	-2.4637	-3.9078	-3.1522	-3.5300
1.6320	0.58317	0.32251	0.45284	1.0075	0.57462	0.79106	-3.3086	-0.69857	-2.0036	-3.4812	-2.9640	-3.2226
1.6340	0.61503	0.63250	0.62377	1.0075	0.76706	0.88728	-3.2464	-0.15184	-1.6991	-3.5439	-2.6002	-3.0721
1.6360	0.30438	0.24302	0.27370	0.85540	0.57462	0.71501	-3.6195	-0.52461	-2.0721	-3.7949	-2.9139	-3.3544
1.6380	0.54334	0.63250	0.58792	1.0475	0.65480	0.85117	-3.2464	-0.15184	-1.6991	-3.4185	-2.5375	-2.9780
1.6400	0.15303	0.51327	0.33315	0.85540	0.53453	0.69497	-3.3086	0.022121	-1.6432	-3.6067	-2.6002	-3.1035
1.6420	-0.077972	0.044312	-0.016830	0.77535	0.30200	0.53868	-3.2464	-0.21397	-1.7302	-3.6694	-2.7884	-3.2289
1.6440	0.26455	0.35430	0.30942	1.0075	0.53453	0.77102	-2.6368	0.38247	-1.1272	-3.4185	-2.4246	-2.9215
1.6460	0.15303	0.044312	0.098671	0.93546	0.42228	0.67887	-2.5249	0.38247	-1.0712	-3.5439	-2.6630	-3.1034
1.6480	0.26455	-0.027224	0.11866	0.89543	0.26191	0.57867	-2.2761	0.20851	-1.0338	-3.3055	-2.7884	-3.0470
1.6500	0.73452	0.47353	0.60402	1.0475	0.42228	0.73490	-1.7910	0.75523	-0.51786	-2.8663	-2.1737	-2.5200
1.6520	0.34420	0.12380	0.23400	0.81538	0.30200	0.55869	-1.8532	0.69311	-0.58003	-3.3055	-2.4246	-2.8651
1.6540	0.38403	0.28277	0.33340	0.81538	0.34209	0.57874	-1.5546	0.99132	-0.28165	-3.1173	-2.2364	-2.6768
1.6560	0.46369	0.59276	0.52822	0.73532	0.61471	0.67502	-1.4302	1.6002	0.084979	-2.9918	-1.8726	-2.4322
1.6580	0.073374	0.16354	0.11846	0.46315	0.38218	0.42266	-1.8532	1.3020	-0.27560	-3.4185	-2.2364	-2.8274
1.6600	0.30438	0.32251	0.31344	0.61525	0.38218	0.49871	-1.5546	1.5381	-0.0082815	-2.9918	-1.9855	-2.4887
1.6620	0.15303	0.28277	0.21790	0.54320	0.30200	0.42260	-1.5546	1.7244	0.084911	-3.0546	-2.0482	-2.5514
1.6640	-0.046110	-0.066967	-0.056538	0.42312	0.029384	0.22625	-1.3680	1.3641	-0.0019655	-3.1800	-2.2364	-2.7082
1.6660	0.46369	0.35430	0.40899	0.73532	0.30200	0.51866	-0.57190	1.9108	0.66946	-2.6907	-1.9855	-2.3381
1.6680	0.19286	0.32251	0.25768	0.69530	0.38218	0.53874	-0.57190	1.9605	0.69431	-2.8663	-1.9855	-2.4259
1.6700	0.19286	0.0045690	0.098713	0.61525	0.10155	0.35840	-0.57190	1.9605	0.69431	-2.8036	-2.0482	-2.4259
1.6720	0.46369	0.35430	0.40899	0.69530	0.22182	0.45856	-0.21116	2.6936	1.2412	-2.3769	-1.5589	-1.9679
1.6740	0.11320	0.12380	0.11850	0.42312	0.069475	0.24630	-0.45995	2.6315	1.0858	-2.8036	-1.7471	-2.2754
1.6760	0.19286	0.044312	0.11858	0.38309	-0.010707	0.18619	-0.086767	2.6315	1.2724	-2.8663	-1.8099	-2.3381
1.6780	0.38403	0.39404	0.38904	0.50317	0.22182	0.36250	0.39837	3.1782	1.7883	-2.5024	-1.4962	-1.9993
1.6800	0.15303	0.16354	0.15828	0.30304	0.029384	0.16621	0.14958	2.8179	1.4837	-2.6907	-1.8099	-2.2503
1.6820	0.50352	0.28277	0.39314	0.54320	0.029384	0.28629	0.57252	2.9919	1.7822	-2.2640	-1.6217	-1.9428
1.6840	0.46369	0.51327	0.48848	0.50317	0.14164	0.32241	0.51032	3.4765	1.9934	-2.1385	-1.1951	-1.6668
1.6860	0.073374	0.16354	0.11846	0.34307	-0.13098	0.10604	0.51032	3.3646	1.9375	-2.3142	-1.4335	-1.8738
1.6880	0.42386	0.43379	0.42882	0.50317	0.069475	0.28632	1.0079	3.9113	2.4596	-2.1385	-1.1324	-1.6355
1.6900	0.15303	0.43379	0.29341	0.30304	0.10155	0.20229	1.0079	3.8492	2.4286	-2.5024	-1.2579	-1.8801
1.6920	-0.046110	0.12380	0.038843	0.23099	-0.21116	0.0099160	0.82131	3.6007	2.2110	-2.5024	-1.4335	-1.9680
1.6940	0.30438	0.35430	0.32934	0.30304	-0.050798	0.12612	1.1820	4.0232	2.6026	-2.1385	-1.1324	-1.6355
1.6960	0.19286	0.12380	0.15833	0.27102	-0.090889	0.090065	1.3064	3.8492	2.5778	-2.2640	-1.1951	-1.7296
1.6980	0.26455	-0.066967	0.098790	0.34307	-0.21116	0.065952	1.7294	3.9113	2.8204	-1.9503	-1.1951	-1.5727
1.7000	0.65486	0.43379	0.54432	0.54320	0.10155	0.32237	2.3389	4.6942	3.5165	-1.5237	-0.83130	-1.1775
1.7020	0.38403	0.28277	0.33340	0.34307	-0.090889	0.12609	2.1523	4.5699	3.3611	-1.8876	-1.0069	-1.4473
1.7040	0.46369	0.28277	0.37323	0.38309	-0.050798	0.16615	2.3389	4.8805	3.6097	-1.5864	-0.88148	-1.2339
1.7060	0.34420	0.55301	0.44861	0.34307	0.14164	0.24235	2.4633	5.1788	3.8210	-1.5237	-0.34203	-0.93284
1.7080	-0.077972	0.16354	0.042783	0.11091	-0.13098	-0.010033	2.2145	4.8805	3.5475	-1.9503	-0.70585	-1.3281
1.7100	0.15303	0.28277	0.21790	0.23099	-0.010707	0.11014	2.7618	5.1166	3.9392	-1.7621	-0.58039	-1.1712
1.7120	0.033546	0.43379	0.23367	0.11091	0.029384	0.070149	2.8240	5.1166	3.9703	-1.8248	-0.45494	-1.1399
1.7140	-0.077972	0.0045690	-0.036702	-0.049190	-0.28332	-0.16626	2.6375	5.0048	3.8211	-1.8248	-0.88148	-1.3532
1.7160	0.46369	0.24302	0.35336	0.19097	-0.050798	0.070084	3.0728	5.5515	4.3122	-1.2727	-0.51766	-0.89518
1.7180	0.26455	0.20328	0.23391	0.11091	-0.050798	0.030058	3.0106	5.6012	4.3059	-1.3982	-0.39221	-0.89519
