t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g3r1	g3r2	g3ave	g4r1	g4r2	g4ave
0.86800	0.92862	0.96330	0.94596	2.1636	2.0207	2.0922	0.65575	0.70804	0.68189	0.32867	0.48105	0.40486
0.87000	1.3222	0.69019	1.0062	2.2759	1.7079	1.9919	1.0307	0.28308	0.65689	0.75566	0.054063	0.40486
0.87200	1.2821	0.84281	1.0624	2.1957	1.9405	2.0681	0.90572	0.58305	0.74439	0.56728	0.48105	0.52416
0.87400	1.0089	0.81068	0.90981	2.1636	1.8683	2.0160	0.71824	0.58305	0.65064	0.37891	0.35546	0.36719
0.87600	1.2419	0.37691	0.80940	2.3161	1.6678	1.9919	0.96822	0.22058	0.59440	0.75566	-0.071521	0.34207
0.87800	0.73584	0.73035	0.73309	2.0433	1.9405	1.9919	0.78074	0.34557	0.56315	0.26588	0.41826	0.34207
0.88000	0.81616	0.60986	0.71301	2.0032	1.9405	1.9719	0.54326	0.52055	0.53190	0.37891	0.35546	0.36719
0.88200	1.1294	0.48937	0.80940	2.2358	1.8282	2.0320	0.90572	0.22058	0.56315	0.50449	0.054063	0.27928
0.88400	0.88846	0.88297	0.88572	2.1235	2.0608	2.0922	0.71824	0.70804	0.71314	0.44170	0.48105	0.46137
0.88600	1.2017	0.77051	0.98612	2.3161	1.9806	2.1483	0.90572	0.64554	0.77563	0.75566	0.29267	0.52416
0.88800	1.3222	0.65002	0.98612	2.4364	1.9084	2.1724	1.2682	0.40806	0.83813	0.75566	0.29267	0.52416
0.89000	1.0893	1.0838	1.0865	2.1636	2.0608	2.1122	0.90572	0.89552	0.90062	0.50449	0.41826	0.46137
0.89200	1.0893	0.52953	0.80940	2.3562	1.9405	2.1483	1.1557	0.34557	0.75064	0.69287	0.17965	0.43626
0.89400	0.84830	0.52953	0.68891	2.2358	1.9405	2.0882	0.90572	0.58305	0.74439	0.50449	0.24244	0.37346
0.89600	0.81616	0.81068	0.81342	2.1235	1.9405	2.0320	0.65575	0.70804	0.68189	0.26588	0.29267	0.27928
0.89800	1.1294	0.52953	0.82949	2.3562	1.9806	2.1684	1.1557	0.22058	0.68814	0.44170	0.29267	0.36719
0.90000	0.96879	0.69019	0.82949	2.3562	2.0608	2.2085	0.96822	0.83302	0.90062	0.50449	0.48105	0.49277
0.90200	1.0089	0.81068	0.90981	2.3963	2.0608	2.2285	1.2057	0.77053	0.98811	0.50449	0.54384	0.52416
0.90400	1.4829	0.52953	1.0062	2.5166	1.9405	2.2285	1.2057	0.22058	0.71314	0.88124	0.24244	0.56184
0.90600	1.0089	0.81068	0.90981	2.3161	2.1009	2.2085	1.1557	0.95801	1.0569	0.56728	0.60663	0.58696
0.90800	0.92862	0.69019	0.80940	2.4364	1.9405	2.1884	0.96822	0.52055	0.74439	0.69287	0.35546	0.52416
0.91000	1.1616	0.41707	0.78932	2.2759	2.0207	2.1483	0.90572	0.40806	0.65689	0.63007	0.054063	0.34207
0.91200	0.77600	0.77051	0.77326	2.1235	2.1811	2.1523	0.78074	0.83302	0.80688	0.14030	0.73221	0.43626
0.91400	0.96879	0.56969	0.76924	2.3161	1.9405	2.1283	0.90572	0.52055	0.71314	0.69287	0.41826	0.55556
0.91600	1.0491	0.69019	0.86965	2.3963	2.1410	2.2687	1.1557	0.64554	0.90062	0.63007	0.41826	0.52416
0.91800	0.88846	0.96330	0.92588	2.1957	2.2614	2.2285	1.0307	0.89552	0.96312	0.44170	0.66942	0.55556
0.92000	1.2821	0.73035	1.0062	2.4364	2.0207	2.2285	1.5182	0.77053	1.1443	0.81845	0.29267	0.55556
0.92200	1.1616	0.77051	0.96604	2.4364	2.0207	2.2285	1.3307	0.77053	1.0506	0.81845	0.48105	0.64975
0.92400	0.96879	0.88297	0.92588	2.3562	2.1410	2.2486	0.96822	0.77053	0.86937	0.63007	0.48105	0.55556
0.92600	1.2017	0.37691	0.78932	2.4364	1.9084	2.1724	1.4557	0.45806	0.95687	0.75566	0.17965	0.46765
0.92800	0.84830	0.65002	0.74916	2.2759	2.1410	2.2085	0.84323	0.77053	0.80688	0.56728	0.54384	0.55556
0.93000	0.88846	0.52953	0.70899	2.3562	2.1410	2.2486	1.0307	0.70804	0.86937	0.56728	0.41826	0.49277
0.93200	1.1294	0.48937	0.80940	2.5166	2.1009	2.3088	1.1557	0.58305	0.86937	0.88124	0.48105	0.68114
0.93400	0.92862	0.84281	0.88572	2.3161	2.1811	2.2486	1.0307	0.89552	0.96312	0.56728	0.79501	0.68114
0.93600	1.3222	0.60986	0.96604	2.6690	2.1811	2.4251	1.2057	0.95801	1.0819	0.81845	0.41826	0.61835
0.93800	1.2821	0.69019	0.98612	2.6690	2.1811	2.4251	1.2682	0.64554	0.95687	0.99427	0.48105	0.73766
0.94000	0.88846	0.92313	0.90580	2.3963	2.2213	2.3088	1.1557	1.1330	1.1443	0.56728	0.97082	0.76905
0.94200	1.1616	0.45724	0.80940	2.4765	1.9806	2.2285	1.1557	0.83302	0.99436	0.88124	0.35546	0.61835
0.94400	0.96879	0.56969	0.76924	2.3562	2.2213	2.2887	1.2057	0.58305	0.89437	0.69287	0.54384	0.61835
0.94600	0.65551	0.81068	0.73309	2.1636	2.2213	2.1925	0.96822	1.0080	0.98811	0.44170	0.79501	0.61835
0.94800	1.0089	0.41707	0.71301	2.3963	1.9405	2.1684	1.2057	0.70804	0.95687	0.88124	0.35546	0.61835
0.95000	1.0893	0.84281	0.96604	2.3562	2.3737	2.3649	1.2682	0.89552	1.0819	0.69287	0.60663	0.64975
0.95200	1.0491	0.81068	0.92989	2.5166	2.1009	2.3088	1.2682	1.0080	1.1381	0.88124	0.79501	0.83812
0.95400	1.3222	0.52953	0.92588	2.6690	1.9806	2.3248	1.7556	0.64554	1.2006	1.2454	0.35546	0.80045
0.95600	0.96879	0.73035	0.84957	2.5166	2.3336	2.4251	1.2682	1.1955	1.2318	0.75566	0.66942	0.71254
0.95800	1.0893	0.65002	0.86965	2.4364	2.1811	2.3088	1.3307	0.83302	1.0819	0.81845	0.66942	0.74394
0.96000	1.1294	0.37691	0.75318	2.5487	1.9806	2.2646	1.3932	0.52055	0.95687	0.75566	0.48105	0.61835
0.96200	0.57518	0.77051	0.67285	2.3963	2.4138	2.4050	1.0307	1.3205	1.1756	0.56728	0.73221	0.64975
0.96400	0.92862	0.48937	0.70899	2.4765	2.1811	2.3288	1.2057	0.83302	1.0194	0.69287	0.60663	0.64975
0.96600	1.0491	0.69019	0.86965	2.4364	2.1811	2.3088	1.2682	0.83302	1.0506	0.75566	0.73221	0.74394
0.96800	0.81616	0.88297	0.84957	2.4765	2.2614	2.3689	1.1557	1.2580	1.2068	0.75566	0.97082	0.86324
0.97000	1.3222	0.56969	0.94596	2.7492	2.1811	2.4652	1.5182	0.95801	1.2381	1.1199	0.48105	0.80045
0.97200	1.2017	0.77051	0.98612	2.5888	2.1811	2.3850	1.3932	1.0705	1.2318	0.93147	0.84524	0.88836
0.97400	1.0893	0.69019	0.88973	2.4765	2.1811	2.3288	1.3307	1.1330	1.2318	0.81845	0.84524	0.83184
0.97600	1.1294	0.45724	0.79334	2.7492	2.1410	2.4451	1.5807	0.89552	1.2381	1.1199	0.41826	0.76905
0.97800	0.77600	0.81068	0.79334	2.3161	2.2614	2.2887	1.1557	0.95801	1.0569	0.81845	0.84524	0.83184
0.98000	0.84830	0.56969	0.70899	2.3161	2.1009	2.2085	1.2057	0.89552	1.0506	0.56728	0.79501	0.68114
0.98200	1.0491	0.37691	0.71301	2.4364	2.1410	2.2887	1.5807	1.0705	1.3256	0.99427	0.54384	0.76905
0.98400	0.88846	0.92313	0.90580	2.3963	2.3737	2.3850	1.1557	1.1330	1.1443	0.81845	1.0336	0.92603
0.98600	1.0491	0.56969	0.80940	2.5888	2.0207	2.3048	1.6932	1.0705	1.3818	0.93147	0.84524	0.88836
0.98800	1.2017	0.56969	0.88572	2.5166	2.1811	2.3489	1.6932	0.95801	1.3256	1.2454	0.60663	0.92603
0.99000	0.92862	0.88297	0.90580	2.4364	2.4539	2.4451	1.2682	1.3205	1.2943	0.75566	1.0964	0.92603
0.99200	1.0089	0.41707	0.71301	2.5487	2.0207	2.2847	1.4557	0.95801	1.2068	0.99427	0.79501	0.89464
0.99400	0.84830	0.52953	0.68891	2.3963	2.1811	2.2887	1.2682	0.89552	1.0819	0.93147	0.73221	0.83184
0.99600	0.65551	0.77051	0.71301	2.3562	2.4539	2.4050	1.1557	1.3830	1.2693	0.63007	0.90803	0.76905
0.99800	1.1294	0.33674	0.73309	2.5487	2.0207	2.2847	1.3932	1.0705	1.2318	1.0571	0.54384	0.80045
1.0000	0.88846	0.77051	0.82949	2.5487	2.2213	2.3850	1.5182	1.1330	1.3256	0.88124	0.90803	0.89464
1.0020	0.92862	0.73035	0.82949	2.5166	2.3737	2.4451	1.5182	1.4455	1.4818	1.1199	0.84524	0.98255
1.0040	1.4427	0.48937	0.96604	2.7492	2.0207	2.3850	1.8806	1.1330	1.5068	1.3082	0.48105	0.89464
1.0060	0.92862	0.73035	0.82949	2.5487	2.2614	2.4050	1.6432	1.2580	1.4506	0.93147	0.97082	0.95115
1.0080	0.92862	0.45724	0.69293	2.4765	2.2614	2.3689	1.5182	1.2580	1.3881	1.1199	0.90803	1.0139
1.0100	1.0089	0.37691	0.69293	2.5166	2.0608	2.2887	1.7556	1.0705	1.4131	0.93147	0.73221	0.83184
1.0120	0.69567	0.77051	0.73309	2.2358	2.2614	2.2486	1.2057	1.4955	1.3506	0.69287	1.1592	0.92603
1.0140	0.81616	0.52953	0.67285	2.4364	2.1410	2.2887	1.5807	1.0705	1.3256	0.99427	0.84524	0.91975
1.0160	0.81616	0.52953	0.67285	2.4765	2.2213	2.3489	1.4557	1.3830	1.4193	1.0571	0.79501	0.92603
1.0180	0.84830	0.96330	0.90580	2.3562	2.2213	2.2887	1.3307	1.6205	1.4756	0.93147	1.1592	1.0453
1.0200	1.2017	0.48937	0.84555	2.6289	2.1410	2.3850	1.9431	1.1330	1.5381	1.1199	0.90803	1.0139
1.0220	1.1294	0.69019	0.90981	2.5888	2.2614	2.4251	1.5807	1.3830	1.4818	1.1826	0.84524	1.0139
1.0240	0.81616	0.73035	0.77326	2.5166	2.2213	2.3689	1.6432	1.5580	1.6006	0.81845	1.0964	0.95743
1.0260	1.1294	0.33674	0.73309	2.5166	2.0608	2.2887	1.7556	0.95801	1.3568	1.1199	0.66942	0.89464
1.0280	0.73584	0.60986	0.67285	2.2759	2.3336	2.3048	1.5182	1.3830	1.4506	0.81845	0.97082	0.89464
1.0300	0.57518	0.52953	0.55236	2.3963	2.1811	2.2887	1.5182	1.4955	1.5068	0.93147	0.90803	0.91975
1.0320	1.0893	0.41707	0.75317	2.4765	2.1009	2.2887	1.6932	1.3830	1.5381	1.2454	0.66942	0.95743
1.0340	0.84830	0.88297	0.86563	2.3161	2.3737	2.3449	1.6932	1.5580	1.6256	0.88124	1.1592	1.0202
1.0360	1.0893	0.56969	0.82949	2.5888	2.0608	2.3248	1.7556	1.3830	1.5693	1.2454	0.97082	1.1081
1.0380	1.1616	0.56969	0.86563	2.7091	2.0608	2.3850	2.0056	1.6829	1.8443	1.3710	0.90803	1.1395
1.0400	0.81616	0.92313	0.86965	2.3963	2.3737	2.3850	1.4557	1.5580	1.5068	1.0571	1.2848	1.1709
1.0420	0.96879	0.33674	0.65277	2.4765	2.0207	2.2486	1.8806	1.3830	1.6318	1.1199	0.90803	1.0139
1.0440	0.73584	0.45724	0.59654	2.4765	2.0207	2.2486	1.5807	1.4955	1.5381	0.99427	0.90803	0.95115
1.0460	0.61535	0.77051	0.69293	2.2759	2.4138	2.3449	1.1557	1.4955	1.3256	0.81845	1.2848	1.0516
1.0480	0.92862	0.29658	0.61260	2.3963	1.9806	2.1884	1.9431	1.2580	1.6006	0.93147	0.79501	0.86324
1.0500	0.84830	0.65002	0.74916	2.4364	2.1410	2.2887	1.6432	1.7454	1.6943	1.1199	1.0964	1.1081
1.0520	0.92862	0.81068	0.86965	2.4765	2.2614	2.3689	1.8181	1.6829	1.7505	1.1826	1.2848	1.2337
1.0540	1.2419	0.37691	0.80940	2.5888	1.9806	2.2847	2.1931	1.4455	1.8193	1.4840	0.79501	1.1395
1.0560	0.92862	0.77051	0.84957	2.3161	2.1009	2.2085	1.9431	1.5580	1.7505	1.2454	1.1592	1.2023
1.0580	0.92862	0.56969	0.74916	2.4364	2.1410	2.2887	1.8806	1.7454	1.8130	1.3082	1.0336	1.1709
1.0600	1.0491	0.33674	0.69293	2.4364	2.0207	2.2285	1.7556	1.3205	1.5381	1.3710	0.90803	1.1395
1.0620	0.61535	0.73035	0.67285	2.1636	2.1410	2.1523	1.7556	1.5580	1.6568	0.88124	1.1592	1.0202
1.0640	0.81616	0.56969	0.69293	2.2759	2.0608	2.1684	1.6932	1.6205	1.6568	1.3082	1.0336	1.1709
1.0660	0.92862	0.52953	0.72908	2.3963	2.0608	2.2285	1.8806	1.4955	1.6881	1.2454	1.1592	1.2023
1.0680	0.65551	0.92313	0.78932	2.2358	2.1009	2.1684	1.6432	1.9329	1.7880	1.0571	1.2220	1.1395
1.0700	1.1294	0.48937	0.80940	2.3963	1.8282	2.1122	2.0681	1.5580	1.8130	1.5468	1.0964	1.3216
1.0720	1.0893	0.65002	0.86965	2.3963	2.0608	2.2285	2.0056	1.8079	1.9068	1.1826	1.2848	1.2337
1.0740	0.77600	0.65002	0.71301	2.3562	1.9806	2.1684	1.6432	1.6829	1.6631	1.2454	1.1592	1.2023
1.0760	0.96879	0.17609	0.57244	2.3963	1.8282	2.1122	2.1306	1.3205	1.7255	1.3710	0.97082	1.1709
1.0780	0.65551	0.52953	0.59252	2.1957	2.0207	2.1082	1.6432	1.9329	1.7880	1.0571	1.2220	1.1395
1.0800	0.73584	0.56969	0.65277	2.1235	1.9806	2.0521	1.7556	1.7454	1.7505	1.0571	1.2220	1.1395
1.0820	1.0089	0.37691	0.69293	2.2759	1.7480	2.0120	2.1306	1.3205	1.7255	1.3710	0.90803	1.1395
1.0840	0.69567	0.77051	0.73309	2.1957	2.0608	2.1283	1.8181	2.1704	1.9943	1.2454	1.3350	1.2902
1.0860	1.0491	0.69019	0.86965	2.3161	1.8282	2.0721	2.3056	1.7454	2.0255	1.3710	1.0964	1.2337
1.0880	1.0893	0.48937	0.78932	2.2358	1.6678	1.9518	2.3681	1.6829	2.0255	1.6096	1.1592	1.3844
1.0900	0.65551	0.84281	0.74916	2.0433	1.9405	1.9919	2.0056	2.0454	2.0255	1.3710	1.4606	1.4158
1.0920	0.81616	0.48937	0.65277	2.1235	1.7881	1.9558	2.0056	1.5580	1.7818	1.3710	1.0336	1.2023
1.0940	0.73584	0.48937	0.61260	1.9230	1.7079	1.8154	2.0681	1.7454	1.9068	1.2454	1.1592	1.2023
1.0960	0.53502	0.65002	0.59252	1.7706	1.7079	1.7392	1.7556	1.7454	1.7505	1.1199	1.3350	1.2274
1.0980	0.77600	0.37691	0.57645	2.1636	1.6678	1.9157	2.0056	1.7454	1.8755	1.4213	1.0336	1.2274
1.1000	0.77600	0.65002	0.71301	1.9631	1.5876	1.7753	1.9431	1.9954	1.9693	1.3082	1.2220	1.2651
1.1020	0.88846	0.73035	0.80940	2.0032	1.6277	1.8154	2.0056	1.7454	1.8755	1.3082	1.2848	1.2965
1.1040	1.2419	0.29658	0.76924	2.1957	1.5154	1.8555	2.4931	1.8079	2.1505	1.6096	1.0336	1.3216
1.1060	0.92862	0.69019	0.80940	2.0433	1.6678	1.8555	2.0056	2.1704	2.0880	1.4213	1.3978	1.4095
1.1080	0.81616	0.52953	0.67285	1.9230	1.4351	1.6791	2.0056	1.6829	1.8443	1.3710	1.2848	1.3279
1.1100	0.92862	0.17609	0.55236	1.8428	1.5154	1.6791	2.3056	1.7454	2.0255	1.3710	1.0336	1.2023
1.1120	0.49485	0.73035	0.61260	1.6503	1.5555	1.6029	1.8806	2.1079	1.9943	1.1199	1.4606	1.2902
1.1140	0.69567	0.52953	0.61260	1.7706	1.3549	1.5628	2.0681	1.9329	2.0005	1.3710	1.1592	1.2651
1.1160	0.73584	0.48937	0.61260	1.6904	1.3549	1.5227	2.1306	1.7454	1.9380	1.5468	1.2220	1.3844
1.1180	0.61535	0.84281	0.72908	1.6102	1.4753	1.5427	2.1931	2.4204	2.3067	1.4213	1.4606	1.4409
1.1200	1.1616	0.52953	0.84555	1.8107	1.1624	1.4866	2.3056	1.9329	2.1193	1.9236	1.1592	1.5414
1.1220	0.92862	0.48937	0.70899	1.8107	1.2025	1.5066	2.4306	1.8079	2.1193	1.6724	1.4606	1.5665
1.1240	0.57518	0.65002	0.61260	1.6102	1.3549	1.4825	2.1306	2.1704	2.1505	1.4840	1.4606	1.4723
1.1260	0.96879	0.29658	0.63268	1.6503	1.0421	1.3462	2.3056	1.7454	2.0255	1.7352	1.2220	1.4786
1.1280	0.53502	0.52953	0.53227	1.4176	1.1624	1.2900	2.1306	1.9329	2.0318	1.1826	1.3350	1.2588
1.1300	0.49485	0.45724	0.47605	1.4176	1.1223	1.2700	1.9431	1.9954	1.9693	1.3710	1.2848	1.3279
1.1320	0.84830	0.41707	0.63268	1.5299	1.0020	1.2660	2.4306	1.8079	2.1193	1.4840	1.1592	1.3216
1.1340	0.77600	0.65002	0.71301	1.3374	1.0020	1.1697	2.0681	2.3579	2.2130	1.1826	1.5234	1.3530
1.1360	0.96879	0.52953	0.74916	1.4578	1.0020	1.2299	2.6181	2.0454	2.3317	1.6096	1.2220	1.4158
1.1380	1.0089	0.45724	0.73309	1.6102	0.96188	1.2860	2.6181	1.9954	2.3067	1.7980	1.2848	1.5414
1.1400	0.69567	0.73035	0.71301	1.2171	1.0020	1.1095	2.0681	2.5954	2.3317	1.4213	1.6490	1.5351
1.1420	0.88846	0.33674	0.61260	1.2572	0.80947	1.0333	2.6181	1.8079	2.2130	1.4840	1.2220	1.3530
1.1440	0.77600	0.41707	0.59654	1.1449	0.88968	1.0173	2.1306	2.0454	2.0880	1.4213	1.3350	1.3781
1.1460	0.53502	0.60986	0.57244	1.1449	0.72925	0.93708	2.1306	2.4829	2.3067	1.3710	1.3978	1.3844
1.1480	0.69567	0.33674	0.51621	1.1770	0.53674	0.85687	2.4306	1.8704	2.1505	1.6096	1.0964	1.3530
1.1500	0.65551	0.56969	0.61260	0.98449	0.80947	0.89698	2.4306	2.2329	2.3317	1.6096	1.4606	1.5351
1.1520	0.77600	0.69019	0.73309	1.1048	0.64904	0.87692	2.3681	2.2954	2.3317	1.6724	1.5862	1.6293
1.1540	1.0893	0.29658	0.69293	1.2572	0.41641	0.83682	2.6181	2.0454	2.3317	1.9738	1.2848	1.6293
1.1560	0.77600	0.45724	0.61662	0.90427	0.72925	0.81676	2.5556	2.2954	2.4255	1.6724	1.6490	1.6607
1.1580	0.77600	0.48937	0.63268	0.94438	0.49663	0.72050	2.3056	1.9954	2.1505	1.6724	1.5234	1.5979
1.1600	0.92862	0.25642	0.59252	0.90427	0.37631	0.64029	2.6181	2.1079	2.3630	1.6724	1.2848	1.4786
1.1620	0.46272	0.65002	0.55637	0.67165	0.60893	0.64029	2.1306	2.3579	2.2442	1.3710	1.5234	1.4472
1.1640	0.65551	0.37691	0.51621	0.67165	0.37631	0.52398	2.3681	2.1079	2.2380	1.5468	1.3978	1.4723
1.1660	0.92862	0.52953	0.72908	0.71175	0.25598	0.48387	2.5556	2.2954	2.4255	1.5468	1.3350	1.4409
1.1680	0.65551	0.77051	0.71301	0.59143	0.41641	0.50392	2.2431	2.5329	2.3880	1.5468	1.7118	1.6293
1.1700	1.0491	0.41707	0.73309	0.83208	0.25598	0.54403	2.8555	2.1079	2.4817	1.8608	1.2848	1.5728
1.1720	0.88846	0.52953	0.70899	0.67165	0.29609	0.48387	2.6806	2.2954	2.4880	1.7352	1.5234	1.6293
1.1740	0.73584	0.60986	0.67285	0.51122	0.33620	0.42371	2.6181	2.5954	2.6067	1.5468	1.5234	1.5351
1.1760	0.88846	0.17609	0.53227	0.51122	0.063468	0.28734	2.6806	2.0454	2.3630	1.8608	1.2220	1.5414
1.1780	0.38240	0.52953	0.45596	0.31870	0.22390	0.27130	2.2431	2.1704	2.2068	1.5468	1.6490	1.5979
1.1800	0.57518	0.37691	0.47605	0.23849	0.10357	0.17103	2.3681	2.5329	2.4505	1.4840	1.2848	1.3844
1.1820	0.92862	0.25642	0.59252	0.39892	0.063468	0.23119	2.5556	2.1704	2.3630	1.8608	1.3350	1.5979
1.1840	0.65551	0.60986	0.63268	0.31870	0.18379	0.25125	2.4931	2.2954	2.3942	1.5468	1.8373	1.6921
1.1860	0.92862	0.45724	0.69293	0.51122	-0.056855	0.22718	2.6806	2.5329	2.6067	1.8608	1.4606	1.6607
1.1880	1.0491	0.45724	0.75318	0.35881	0.063468	0.21114	2.9180	2.2954	2.6067	1.9738	1.3978	1.6858
1.1900	0.69567	0.65002	0.67285	0.16629	0.18379	0.17504	2.6181	2.6579	2.6380	1.5468	1.8876	1.7172
1.1920	0.73584	0.29658	0.51621	0.27859	-0.20926	0.034665	2.6806	2.2329	2.4567	1.8608	1.4606	1.6607
1.1940	0.69567	0.41707	0.55637	0.0058630	0.10357	0.054719	2.5556	2.2954	2.4255	1.5468	1.5234	1.5351
1.1960	0.49485	0.60986	0.55236	-0.22676	0.023360	-0.10170	2.3681	2.5329	2.4505	1.3082	1.7118	1.5100
1.1980	0.77600	0.25642	0.51621	0.045970	-0.24937	-0.10170	2.7306	2.1079	2.4192	1.6724	1.2848	1.4786
1.2000	0.77600	0.69019	0.73309	-0.074353	0.063468	-0.0054425	2.4931	2.5329	2.5130	1.7352	1.5234	1.6293
1.2020	0.69567	0.56969	0.63268	0.0058630	-0.056855	-0.025496	2.6806	2.6579	2.6692	1.7980	1.7118	1.7549
1.2040	1.0893	0.25642	0.67285	0.045970	-0.36969	-0.16186	3.0430	2.1079	2.5755	2.0994	1.3350	1.7172
1.2060	0.88846	0.56969	0.72908	-0.074353	0.023360	-0.025497	2.6806	2.6579	2.6692	1.7980	1.5862	1.6921
1.2080	0.77600	0.45724	0.61662	-0.074353	-0.088941	-0.081647	2.6806	2.4829	2.5817	1.7980	1.5234	1.6607
1.2100	0.73584	0.10380	0.41982	-0.034245	-0.36969	-0.20197	2.6806	2.1079	2.3942	1.8608	1.4606	1.6607
1.2120	0.34223	0.56969	0.45596	-0.38719	-0.056855	-0.22202	2.5556	2.6579	2.6067	1.4840	1.7746	1.6293
1.2140	0.73584	0.29658	0.51621	-0.22676	-0.24937	-0.23807	2.5556	2.3579	2.4567	1.7352	1.4606	1.5979
1.2160	0.61535	0.37691	0.49613	-0.18665	-0.32959	-0.25812	2.8555	2.5954	2.7255	1.6724	1.4606	1.5665
1.2180	0.49485	0.69019	0.59252	-0.34708	-0.20926	-0.27817	2.5556	2.6579	2.6067	1.6724	1.8876	1.7800
1.2200	1.0893	0.41707	0.75317	-0.11446	-0.28948	-0.20197	2.9805	2.4204	2.7005	1.9738	1.5234	1.7486
1.2220	0.84830	0.48937	0.66883	-0.18665	-0.36969	-0.27817	3.0430	2.7204	2.8817	1.9738	1.5862	1.7800
1.2240	0.61535	0.48937	0.55236	-0.42730	-0.32959	-0.37844	2.7306	2.5954	2.6630	1.7980	1.9504	1.8742
1.2260	0.88846	0.21625	0.55236	-0.42730	-0.48199	-0.45465	3.0430	2.2954	2.6692	1.9236	1.3350	1.6293
1.2280	0.61535	0.48937	0.55236	-0.82035	-0.48199	-0.65117	2.5556	2.5954	2.5755	1.6096	1.6490	1.6293
1.2300	0.49485	0.45724	0.47605	-0.78025	-0.83494	-0.80759	2.7306	2.5329	2.6317	1.4840	1.7118	1.5979
1.2320	0.73584	0.17609	0.45596	-0.70003	-0.87505	-0.78754	2.7931	2.3579	2.5755	1.9236	1.3978	1.6607
1.2340	0.61535	0.73035	0.67285	-0.97276	-0.87505	-0.92390	2.6806	2.5954	2.6380	1.6096	1.7746	1.6921
1.2360	0.81616	0.41707	0.61662	-0.82035	-1.2681	-1.0442	3.1680	2.7204	2.9442	1.7980	1.5862	1.6921
1.2380	0.92862	0.41707	0.67285	-1.0129	-1.2280	-1.1204	2.9805	2.3579	2.6692	2.1622	1.6490	1.9056
1.2400	0.53502	0.65002	0.59252	-1.2054	-0.99537	-1.1004	2.7931	2.6579	2.7255	1.5468	1.7746	1.6607
1.2420	0.81616	0.21625	0.51621	-1.3257	-1.5007	-1.4132	2.8555	2.6579	2.7567	1.8608	1.4606	1.6607
1.2440	0.65551	0.29658	0.47605	-1.4861	-1.5408	-1.5135	2.7931	2.4204	2.6067	1.7980	1.5234	1.6607
1.2460	0.38240	0.56969	0.47605	-1.5583	-1.3483	-1.4533	2.5556	2.6579	2.6067	1.4840	1.7118	1.5979
1.2480	0.73584	0.14396	0.43990	-1.5583	-1.8938	-1.7261	2.7931	2.5329	2.6630	1.9236	1.2848	1.6042
1.2500	0.69567	0.56969	0.63268	-1.7990	-1.7735	-1.7862	2.9805	2.7828	2.8817	1.6724	1.7118	1.6921
1.2520	0.73584	0.52953	0.63268	-1.9514	-1.9339	-1.9426	2.7931	2.7828	2.7879	1.8608	1.8373	1.8491
1.2540	1.0491	0.25642	0.65277	-1.6787	-2.4793	-2.0790	3.2805	2.4829	2.8817	2.2250	1.3350	1.7800
1.2560	0.69567	0.60986	0.65277	-2.1519	-2.4392	-2.2956	2.9180	2.8453	2.8817	1.8608	1.7746	1.8177
1.2580	0.65551	0.33674	0.49613	-2.3444	-2.5195	-2.4319	2.9805	2.6579	2.8192	1.7980	1.7746	1.7863
1.2600	0.77600	0.14396	0.45998	-2.4247	-2.8724	-2.6485	3.0430	2.2329	2.6380	1.8608	1.4606	1.6607
1.2620	0.34223	0.56969	0.45596	-2.8177	-2.7200	-2.7689	2.4306	2.9078	2.6692	1.6096	1.8373	1.7235
1.2640	0.53502	0.37691	0.45596	-2.7776	-2.9526	-2.8651	2.8555	2.5329	2.6942	1.7980	1.6490	1.7235
1.2660	0.69567	0.33674	0.51621	-2.8177	-3.0328	-2.9253	2.7931	2.5329	2.6630	1.7980	1.5862	1.6921
1.2680	0.57518	0.84281	0.70899	-3.0102	-3.0328	-3.0215	2.7931	2.9703	2.8817	1.6724	1.8373	1.7549
1.2700	0.92862	0.33674	0.63268	-2.7776	-3.3858	-3.0817	3.1680	2.5329	2.8504	2.0366	1.7118	1.8742
1.2720	0.69567	0.41707	0.55637	-3.0102	-3.3056	-3.1579	3.1055	2.7204	2.9129	2.0366	1.7118	1.8742
1.2740	0.57518	0.52953	0.55236	-3.2830	-3.3457	-3.3143	2.9180	2.6579	2.7879	1.7980	1.6490	1.7235
1.2760	0.73584	0.17609	0.45596	-3.2830	-3.6184	-3.4507	2.9805	2.3579	2.6692	1.9236	1.4606	1.6921
1.2780	0.34223	0.37691	0.35957	-3.5958	-3.5382	-3.5670	2.9180	2.7828	2.8504	1.6096	1.6490	1.6293
1.2800	0.30207	0.41707	0.35957	-3.6760	-3.5783	-3.6272	2.9180	2.5329	2.7255	1.6096	1.3978	1.5037
1.2820	0.73584	0.17609	0.45596	-3.6760	-4.0516	-3.8638	3.1680	2.5954	2.8817	1.8608	1.2848	1.5728
1.2840	0.38240	0.60986	0.49613	-3.8685	-3.8109	-3.8397	2.9180	2.9078	2.9129	1.7980	1.7746	1.7863
1.2860	0.53502	0.37691	0.45596	-3.8364	-3.9713	-3.9039	3.0430	2.5954	2.8192	2.0366	1.5862	1.8114
1.2880	0.84830	0.25642	0.55236	-3.8685	-4.2842	-4.0764	3.2305	2.6579	2.9442	2.0366	1.5234	1.7800
1.2900	0.38240	0.65002	0.51621	-4.1493	-4.1238	-4.1365	2.7931	2.7828	2.7879	1.7352	1.9504	1.8428
