t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g3r1	g3r2	g3ave	g4r1	g4r2	g4ave
3.0580	1.1976	0.48459	0.84110	0.76840	0.94609	0.85724	-1.3351	-0.89629	-1.1157	10.824	11.109	10.966
3.0600	1.2774	0.25166	0.76455	0.64758	0.83356	0.74057	-1.2728	-1.2689	-1.2708	10.824	10.744	10.784
3.0620	1.3493	0.67870	1.0140	0.80867	0.94609	0.87738	-1.2728	-1.2689	-1.2708	10.950	10.983	10.967
3.0640	1.1178	0.53312	0.82545	0.64758	0.75319	0.70039	-1.6465	-1.5669	-1.6067	10.711	10.933	10.822
3.0660	1.2774	0.43607	0.85675	0.68786	0.63263	0.66024	-2.0078	-1.6290	-1.8184	10.522	10.870	10.696
3.0680	1.1577	0.86310	1.0104	0.45428	0.83356	0.64392	-2.1324	-1.5048	-1.8186	10.459	10.983	10.721
3.0700	0.99804	0.53312	0.76558	0.29319	0.59244	0.44281	-2.3691	-1.9271	-2.1481	10.031	10.681	10.356
3.0720	1.1577	0.72723	0.94246	0.29319	0.55225	0.42272	-2.1947	-1.9892	-2.0919	9.9685	10.744	10.356
3.0740	1.1976	0.96016	1.0789	0.22070	0.55225	0.38647	-2.5560	-1.9271	-2.2416	9.8426	10.681	10.262
3.0760	0.99804	0.53312	0.76558	-0.020936	0.27898	0.12902	-2.9173	-2.5356	-2.7265	9.6035	10.129	9.8660
3.0780	1.1976	0.67870	0.93815	0.099881	0.27898	0.18943	-2.7429	-2.5356	-2.6393	9.7797	10.254	10.017
3.0800	1.1178	0.67870	0.89824	-0.053153	0.12626	0.036555	-2.9173	-2.6598	-2.7886	9.5406	10.129	9.8346
3.0820	1.0779	0.38754	0.73270	-0.13370	-0.11486	-0.12428	-3.2288	-2.8958	-3.0623	9.2888	9.7642	9.5265
3.0840	1.2774	0.72723	1.0023	-0.17397	0.0057010	-0.084134	-3.0419	-2.7840	-2.9130	9.1756	9.7014	9.4385
3.0860	1.0779	0.53312	0.80549	-0.40755	-0.18720	-0.29737	-3.5901	-3.2063	-3.3982	8.9238	9.3873	9.1556
3.0880	1.1178	0.30019	0.70898	-0.40755	-0.34795	-0.37775	-3.5278	-3.4422	-3.4850	8.6721	9.0857	8.8789
3.0900	1.3173	0.63017	0.97376	-0.37533	-0.30776	-0.34155	-3.4032	-3.2684	-3.3358	8.6721	9.2114	8.9417
3.0920	0.99804	0.48459	0.74131	-0.52837	-0.42832	-0.47835	-3.7147	-3.5664	-3.6405	8.1813	8.8344	8.5078
3.0940	1.1976	0.63017	0.91389	-0.52837	-0.42832	-0.47835	-3.7770	-3.6906	-3.7338	8.1813	8.6585	8.4199
3.0960	1.1178	1.0087	1.0632	-0.56864	-0.34795	-0.45829	-4.0137	-3.5043	-3.7590	8.0051	8.7841	8.3946
3.0980	1.0379	0.72723	0.88259	-0.72167	-0.62122	-0.67145	-4.3251	-3.8769	-4.1010	7.4513	8.4700	7.9607
3.1000	1.1577	0.86310	1.0104	-0.84249	-0.66141	-0.75195	-4.0760	-3.8769	-3.9764	7.3883	8.1685	7.7784
3.1020	0.96610	1.0087	0.98739	-1.0036	-0.58104	-0.79231	-4.3251	-4.1750	-4.2500	7.1366	7.9800	7.5583
3.1040	0.88628	0.58165	0.73396	-1.0036	-0.89450	-0.94904	-4.3750	-4.4233	-4.3992	6.7087	7.4271	7.0679
3.1060	1.1577	0.81458	0.98613	-0.88276	-0.93469	-0.90872	-4.4373	-4.4233	-4.4303	6.8975	7.4271	7.1623
3.1080	0.99804	0.63017	0.81410	-1.0761	-1.2080	-1.1420	-4.7487	-4.6593	-4.7040	6.4696	7.1256	6.7976
3.1100	1.1577	0.38754	0.77261	-1.1566	-1.3285	-1.2426	-4.5618	-5.0195	-4.7907	6.5325	6.5099	6.5212
3.1120	1.2774	0.81458	1.0460	-1.0036	-1.1356	-1.0696	-4.4373	-4.7835	-4.6104	6.3437	6.6356	6.4896
3.1140	1.1577	0.63017	0.89393	-1.3177	-1.3285	-1.3231	-4.8110	-4.9077	-4.8594	5.7270	6.3214	6.0242
3.1160	1.0379	0.53312	0.78553	-1.3580	-1.4089	-1.3834	-4.9231	-4.9698	-4.9465	5.6011	6.0199	5.8105
3.1180	0.99804	0.86310	0.93057	-1.4305	-1.2883	-1.3594	-4.9854	-4.8456	-4.9155	5.4249	5.9571	5.6910
3.1200	0.72662	0.58165	0.65413	-1.5110	-1.4491	-1.4800	-5.1100	-5.0816	-5.0958	4.8082	5.4670	5.1376
3.1220	0.99804	0.72723	0.86263	-1.5110	-1.4812	-1.4961	-5.1723	-5.0195	-5.0959	4.7453	5.4670	5.1062
3.1240	0.92619	0.96016	0.94317	-1.7124	-1.4089	-1.5606	-5.2346	-4.9698	-5.1022	4.4936	5.3414	4.9175
3.1260	0.88628	0.63017	0.75822	-1.7849	-1.7224	-1.7536	-5.2969	-5.5038	-5.4004	4.1915	4.6126	4.4021
3.1280	1.1178	0.81458	0.96618	-1.6721	-1.6018	-1.6369	-5.1723	-5.3920	-5.2822	4.0027	4.6126	4.3077
3.1300	1.0379	0.72723	0.88259	-1.9459	-1.7224	-1.8342	-5.4090	-5.3920	-5.4005	3.7636	4.4242	4.0939
3.1320	0.84636	0.34872	0.59754	-2.0265	-1.9555	-1.9910	-5.4090	-5.7522	-5.5806	3.3986	3.9341	3.6664
3.1340	0.96610	0.77576	0.87093	-1.9862	-1.9153	-1.9507	-5.1723	-5.6280	-5.4002	3.3357	3.8713	3.6035
3.1360	0.84636	0.58165	0.71400	-2.0587	-1.9956	-2.0272	-5.6582	-5.8143	-5.7362	2.8448	3.3184	3.0816
3.1380	0.96610	0.34872	0.65741	-2.1795	-2.1484	-2.1639	-5.7828	-5.9385	-5.8606	2.7189	2.9541	2.8365
3.1400	0.99804	0.67870	0.83837	-2.1393	-2.1162	-2.1277	-5.4713	-5.8764	-5.6739	2.5931	3.0169	2.8050
3.1420	0.88628	0.43607	0.66117	-2.3809	-2.2287	-2.3048	-5.7205	-6.1744	-5.9475	2.1022	2.6400	2.3711
3.1440	0.99804	0.48459	0.74131	-2.3003	-2.1885	-2.2444	-5.5336	-6.0006	-5.7671	1.8505	2.4012	2.1259
3.1460	0.96610	0.86310	0.91460	-2.4131	-2.0358	-2.2245	-5.8451	-5.6280	-5.7365	1.5484	2.4012	1.9748
3.1480	0.57495	0.58165	0.57830	-2.4936	-2.2689	-2.3813	-6.0818	-5.8764	-5.9791	1.0576	1.8484	1.4530
3.1500	0.76653	0.67870	0.72262	-2.4534	-2.3091	-2.3812	-5.8451	-5.8764	-5.8607	0.99465	1.6599	1.3273
3.1520	0.65478	0.86310	0.75894	-2.4936	-2.3493	-2.4215	-6.0818	-5.8764	-5.9791	0.69259	1.2955	0.99405
3.1540	0.68671	0.38754	0.53712	-2.6145	-2.5020	-2.5582	-6.0195	-6.1124	-6.0659	0.26467	0.55419	0.40943
3.1560	0.92619	0.58165	0.75392	-2.5339	-2.4297	-2.4818	-5.9572	-5.9385	-5.9478	0.26467	0.44111	0.35289
3.1580	0.80645	0.38754	0.59699	-2.6547	-2.6226	-2.6386	-6.0818	-6.1744	-6.1281	0.012946	0.0013370	0.0071415
3.1600	0.92619	0.057555	0.49187	-2.5339	-2.8557	-2.6948	-6.0195	-6.3607	-6.1901	-0.28912	-0.48869	-0.38890
3.1620	0.92619	0.43607	0.68113	-2.6145	-2.6226	-2.6185	-5.7828	-6.0006	-5.8917	-0.35205	-0.48869	-0.42037
3.1640	0.65478	0.25166	0.45322	-2.6950	-2.7029	-2.6990	-6.0195	-6.2365	-6.1280	-0.84290	-0.97872	-0.91081
3.1660	0.76653	0.20314	0.48484	-2.6547	-2.7833	-2.7190	-6.0818	-6.4228	-6.2523	-0.96876	-1.2175	-1.0931
3.1680	0.76653	0.53312	0.64983	-2.6145	-2.6226	-2.6185	-6.2064	-6.1124	-6.1594	-1.2834	-1.2175	-1.2504
3.1700	0.53504	0.10608	0.32056	-2.8883	-2.7431	-2.8157	-6.3933	-6.3607	-6.3770	-2.0134	-1.7703	-1.8919
3.1720	0.65478	0.20314	0.42896	-2.8480	-2.6628	-2.7554	-6.2064	-6.3607	-6.2836	-2.0763	-1.7703	-1.9233
3.1740	0.61486	0.38754	0.50120	-2.7675	-2.5422	-2.6548	-6.0195	-6.1744	-6.0970	-2.5043	-1.8960	-2.2001
3.1760	0.49512	0.0090280	0.25207	-2.7675	-2.7431	-2.7553	-6.3933	-6.3607	-6.3770	-2.9322	-2.6373	-2.7847
3.1780	0.65478	0.34872	0.50175	-2.6950	-2.6628	-2.6789	-6.2687	-6.1124	-6.1905	-3.0580	-2.7504	-2.9042
3.1800	0.57495	0.30019	0.43757	-2.7675	-2.7029	-2.7352	-6.3933	-6.2986	-6.3459	-3.1839	-2.9388	-3.0614
3.1820	0.49512	-0.12685	0.18414	-2.6950	-2.8958	-2.7954	-6.1441	-6.6588	-6.4014	-3.6118	-3.4289	-3.5203
3.1840	0.80645	0.20314	0.50479	-2.6145	-2.7431	-2.6788	-6.1441	-6.2365	-6.1903	-3.9265	-3.4289	-3.6777
3.1860	0.53504	0.0090280	0.27203	-2.8480	-2.8958	-2.8719	-6.3310	-6.2986	-6.3148	-4.3544	-3.9189	-4.1366
3.1880	0.65478	-0.17537	0.23970	-2.7353	-2.9360	-2.8357	-6.2687	-6.4849	-6.3768	-4.4173	-4.2330	-4.3252
3.1900	0.68671	0.10608	0.39639	-2.6145	-2.8235	-2.7190	-6.0818	-6.3607	-6.2213	-4.5935	-4.1702	-4.3819
3.1920	0.53504	-0.078321	0.22836	-2.7353	-2.9360	-2.8357	-6.3933	-6.4849	-6.4391	-4.9711	-4.5346	-4.7528
3.1940	0.61486	-0.12685	0.24401	-2.6950	-2.8958	-2.7954	-6.1441	-6.3607	-6.2524	-5.0844	-4.6602	-4.8723
3.1960	0.65478	0.25166	0.45322	-2.6950	-2.6628	-2.6789	-6.1441	-6.1124	-6.1282	-5.2102	-4.6602	-4.9352
3.1980	0.41529	-0.029794	0.19275	-2.7353	-2.7833	-2.7593	-6.3933	-6.4849	-6.4391	-5.8270	-5.0246	-5.4258
3.2000	0.61486	0.057555	0.33621	-2.7675	-2.7431	-2.7553	-6.4431	-6.2986	-6.3709	-5.8270	-5.0874	-5.4572
3.2020	0.33547	0.10608	0.22077	-2.7353	-2.7029	-2.7191	-6.3933	-6.2365	-6.3149	-6.1290	-5.2131	-5.6710
3.2040	0.22371	-0.32096	-0.048624	-2.7353	-2.8557	-2.7955	-6.2687	-6.5967	-6.4327	-6.3807	-5.7659	-6.0733
3.2060	0.53504	-0.078321	0.22836	-2.4534	-2.7029	-2.5782	-6.1441	-6.4228	-6.2835	-6.3807	-5.7659	-6.0733
3.2080	0.49512	-0.32096	0.087083	-2.5339	-2.7833	-2.6586	-6.4431	-6.4228	-6.4330	-6.5569	-6.0675	-6.3122
3.2100	0.57495	-0.60241	-0.013732	-2.4131	-2.9360	-2.6746	-6.1441	-6.5967	-6.3704	-6.6828	-6.5575	-6.6202
3.2120	0.76653	-0.22390	0.27132	-2.3809	-2.7833	-2.5821	-6.0195	-6.1744	-6.0970	-6.6199	-6.3690	-6.4945
3.2140	0.49512	-0.41801	0.038556	-2.4534	-2.7833	-2.6183	-6.0818	-6.2986	-6.1902	-7.1737	-6.6831	-6.9284
3.2160	0.57495	-0.45683	0.059059	-2.3406	-2.7833	-2.5620	-6.0818	-6.1744	-6.1281	-7.2995	-6.9219	-7.1107
3.2180	0.37538	-0.12685	0.12427	-2.3003	-2.6226	-2.4615	-6.1441	-5.8143	-5.9792	-7.3625	-6.8088	-7.0856
3.2200	0.22371	-0.50536	-0.14083	-2.4131	-2.7431	-2.5781	-6.3310	-6.1124	-6.2217	-7.7274	-7.2360	-7.4817
3.2220	0.37538	-0.45683	-0.040726	-2.1795	-2.6226	-2.4010	-6.1441	-6.0503	-6.0972	-7.6645	-7.3617	-7.5131
3.2240	0.37538	-0.22390	0.075739	-2.1795	-2.4699	-2.3247	-6.0195	-5.8143	-5.9169	-7.8533	-7.2988	-7.5761
3.2260	0.33547	-0.60241	-0.13347	-2.3003	-2.5824	-2.4414	-6.1441	-6.0006	-6.0723	-8.1050	-7.8517	-7.9784
3.2280	0.49512	-0.32096	0.087083	-2.0990	-2.4297	-2.2643	-5.8451	-5.9385	-5.8918	-7.9792	-7.8517	-7.9154
3.2300	0.45521	-0.32096	0.067125	-1.9862	-2.3895	-2.1878	-6.0195	-6.0503	-6.0349	-8.2812	-7.9145	-8.0979
3.2320	0.22371	-0.74799	-0.26214	-1.9862	-2.5020	-2.2441	-5.8949	-6.2365	-6.0657	-8.4071	-8.2161	-8.3116
3.2340	0.37538	-0.45683	-0.040726	-1.7849	-2.2689	-2.0269	-5.6582	-5.8143	-5.7362	-8.3442	-8.0276	-8.1859
3.2360	0.22371	-0.65094	-0.21362	-1.8654	-2.3091	-2.0873	-5.7205	-6.0006	-5.8605	-8.5330	-8.4045	-8.4687
3.2380	0.37538	-0.74799	-0.18631	-1.6318	-2.3493	-1.9906	-5.5336	-6.0503	-5.7919	-8.6462	-8.5804	-8.6133
3.2400	0.53504	-0.45683	0.039102	-1.6318	-2.1162	-1.8740	-5.4713	-5.6901	-5.5807	-8.7092	-8.4548	-8.5820
3.2420	0.33547	-0.65094	-0.15774	-1.7446	-2.1885	-1.9666	-5.6582	-5.6901	-5.6742	-8.7721	-8.7689	-8.7705
3.2440	0.49512	-0.60241	-0.053646	-1.5513	-2.1162	-1.8337	-5.0477	-5.6280	-5.3379	-8.8350	-8.7061	-8.7706
3.2460	0.41529	-0.27243	0.071432	-1.4707	-1.9153	-1.6930	-5.2346	-5.3299	-5.2823	-8.9609	-8.4045	-8.6827
3.2480	0.10397	-0.55389	-0.22496	-1.5513	-1.9153	-1.7333	-5.4713	-5.3920	-5.4317	-9.3259	-8.7061	-9.0160
3.2500	0.30354	-0.36948	-0.032974	-1.4305	-1.8349	-1.6327	-5.2969	-5.2058	-5.2513	-9.0238	-8.8317	-8.9278
3.2520	0.14388	-0.22390	-0.040011	-1.3580	-1.7625	-1.5603	-5.1723	-5.1437	-5.1580	-9.2000	-8.8946	-9.0473
3.2540	0.22371	-0.65094	-0.21362	-1.3902	-2.0358	-1.7130	-5.1723	-5.4541	-5.3132	-9.3888	-9.2589	-9.3239
3.2560	0.37538	-0.41801	-0.021315	-1.2774	-1.8349	-1.5562	-4.7487	-5.1437	-4.9462	-9.2629	-9.0705	-9.1667
3.2580	0.26362	-0.55389	-0.14513	-1.1969	-1.8027	-1.4998	-4.9231	-5.2058	-5.0644	-9.3888	-9.3218	-9.3553
3.2600	0.33547	-0.83534	-0.24994	-1.0036	-1.8751	-1.4393	-4.5618	-5.3920	-4.9769	-9.3888	-9.5605	-9.4746
3.2620	0.53504	-0.45683	0.039102	-0.88276	-1.6822	-1.2825	-4.5618	-4.9698	-4.7658	-9.1497	-9.1961	-9.1729
3.2640	0.18379	-0.65094	-0.23357	-1.0036	-1.6420	-1.3228	-4.5618	-4.9077	-4.7348	-9.4517	-9.2589	-9.3553
3.2660	0.41529	-0.69947	-0.14209	-0.84249	-1.5616	-1.2021	-4.1383	-4.7835	-4.4609	-9.3259	-9.4474	-9.3866
3.2680	0.41529	-0.32096	0.047169	-0.80222	-1.3285	-1.0654	-4.2005	-4.4233	-4.3119	-9.5147	-9.3218	-9.4182
3.2700	0.22371	-0.74799	-0.26214	-0.96330	-1.4812	-1.2223	-4.4373	-4.5972	-4.5172	-9.6405	-9.5605	-9.6005
3.2720	0.26362	-0.65094	-0.19366	-0.76194	-1.3687	-1.0653	-4.2005	-4.2371	-4.2188	-9.5147	-9.3846	-9.4496
3.2740	0.18379	-0.50536	-0.16078	-0.68945	-1.1356	-0.91254	-3.8891	-3.9390	-3.9140	-9.5147	-9.3218	-9.4182
3.2760	0.14388	-0.93240	-0.39426	-0.60891	-1.2080	-0.90844	-3.8891	-4.1750	-4.0320	-9.6909	-9.6861	-9.6885
3.2780	0.30354	-0.65094	-0.17370	-0.44782	-1.0151	-0.73144	-3.7147	-3.8148	-3.7647	-9.3888	-9.4977	-9.4432
3.2800	0.26362	-0.60241	-0.16940	-0.40755	-0.97487	-0.69121	-3.7147	-3.6906	-3.7026	-9.3888	-9.4977	-9.4432
3.2820	0.22371	-0.88387	-0.33008	-0.44782	-1.0553	-0.75154	-3.6524	-3.9887	-3.8205	-9.4517	-9.8118	-9.6318
3.2840	0.37538	-0.60241	-0.11352	-0.29479	-0.89450	-0.59464	-3.2288	-3.7527	-3.4907	-9.3888	-9.5605	-9.4746
3.2860	0.14388	-0.83534	-0.34573	-0.37533	-0.93469	-0.65501	-3.3409	-3.8148	-3.5779	-9.6405	-9.6861	-9.6633
3.2880	0.14388	-0.93240	-0.39426	-0.17397	-0.93469	-0.55433	-3.1042	-3.8148	-3.4595	-9.5776	-9.6861	-9.6319
3.2900	0.37538	-0.50536	-0.064989	-0.053153	-0.66141	-0.35728	-2.9173	-3.4422	-3.1798	-9.3259	-9.3846	-9.3552
3.2920	0.18379	-0.74799	-0.28210	-0.13370	-0.66141	-0.39755	-3.1665	-3.5664	-3.3665	-9.3888	-9.6233	-9.5061
3.2940	0.37538	-0.65094	-0.13778	-0.020936	-0.62122	-0.32108	-2.6183	-3.3925	-3.0054	-9.3888	-9.5605	-9.4746
3.2960	0.30354	-0.36948	-0.032974	-0.093426	-0.46851	-0.28097	-2.6806	-2.9579	-2.8192	-9.3888	-9.1333	-9.2610
3.2980	0.064052	-0.65094	-0.29344	-0.17397	-0.54085	-0.35741	-2.6183	-3.0821	-2.8502	-9.5776	-9.3218	-9.4497
3.3000	0.30354	-0.50536	-0.10091	0.019336	-0.34795	-0.16431	-2.4937	-2.8461	-2.6699	-9.3259	-9.3218	-9.3238
3.3020	0.024138	-0.32096	-0.14841	-0.020936	-0.22739	-0.12416	-2.4937	-2.5356	-2.5147	-9.3259	-9.2589	-9.2924
3.3040	-0.0077930	-0.74799	-0.37789	-0.053153	-0.46851	-0.26083	-2.4314	-2.6598	-2.5456	-9.3259	-9.4474	-9.3866
3.3060	0.18379	-0.60241	-0.20931	0.099881	-0.34795	-0.12403	-1.8833	-2.4735	-2.1784	-8.9609	-9.1333	-9.0471
3.3080	0.22371	-0.74799	-0.26214	0.18043	-0.22739	-0.023481	-2.0078	-2.5356	-2.2717	-8.9609	-9.3218	-9.1413
3.3100	0.33547	-0.98092	-0.32273	0.099881	-0.34795	-0.12403	-1.8210	-2.5356	-2.1783	-8.8979	-9.4977	-9.1978
3.3120	0.41529	-0.55389	-0.069296	0.22070	-0.14701	0.036843	-1.7088	-2.1134	-1.9111	-8.5330	-9.0076	-8.7703
3.3140	0.14388	-0.79652	-0.32632	0.18043	-0.22739	-0.023481	-1.5842	-2.2376	-1.9109	-8.8350	-8.9574	-8.8962
3.3160	0.26362	-0.79652	-0.26645	0.29319	-0.11486	0.089162	-1.3351	-2.2376	-1.7863	-8.5959	-8.9574	-8.7766
3.3180	0.10397	-0.36948	-0.13276	0.26097	0.16645	0.21371	-1.3974	-1.6911	-1.5442	-8.5959	-8.6433	-8.6196
3.3200	-0.047707	-0.65094	-0.34932	0.18043	0.0057010	0.093063	-1.4597	-1.8153	-1.6375	-8.5330	-8.7689	-8.6509
3.3220	0.18379	-0.60241	-0.20931	0.41400	0.045888	0.22995	-1.0361	-1.6290	-1.3325	-8.2812	-8.4548	-8.3680
3.3240	0.26362	-0.45683	-0.096605	0.29319	0.23879	0.26599	-1.1607	-1.4427	-1.3017	-8.2183	-8.2161	-8.2172
3.3260	0.064052	-0.83534	-0.38565	0.22070	0.12626	0.17348	-0.91149	-1.5669	-1.2392	-8.2183	-8.4548	-8.3365
3.3280	0.30354	-0.55389	-0.12518	0.37373	0.35935	0.36654	-0.61248	-1.0826	-0.84753	-7.8533	-8.0904	-7.9719
3.3300	0.14388	-0.50536	-0.18074	0.49455	0.35935	0.42695	-0.61248	-1.0826	-0.84753	-7.7904	-8.2161	-8.0032
3.3320	0.18379	-0.79652	-0.30636	0.41400	0.16645	0.29023	-0.72461	-1.2689	-0.99674	-7.5512	-8.2161	-7.8837
3.3340	0.14388	-0.50536	-0.18074	0.53482	0.35935	0.44709	-0.36331	-0.78452	-0.57391	-7.2995	-7.8517	-7.5756
3.3360	0.14388	-0.79652	-0.32632	0.49455	0.23879	0.36667	-0.30102	-0.83420	-0.56761	-7.2995	-7.8517	-7.5756
3.3380	0.18379	-0.93240	-0.37430	0.53482	0.19860	0.36671	-0.12660	-0.89629	-0.51144	-7.1737	-7.7889	-7.4813
3.3400	0.37538	-0.55389	-0.089253	0.49455	0.39954	0.44704	-0.0020130	-0.66033	-0.33117	-6.8716	-7.4747	-7.1732
3.3420	0.10397	-0.69947	-0.29775	0.53482	0.39954	0.46718	-0.17643	-0.59823	-0.38733	-6.9345	-7.5376	-7.2360
3.3440	0.22371	-0.60241	-0.18935	0.64758	0.43973	0.54365	0.30945	-0.47404	-0.082293	-6.6199	-7.2360	-6.9279
3.3460	0.14388	-0.27243	-0.064274	0.61537	0.55225	0.58381	0.30945	-0.23807	0.035689	-6.5066	-6.8088	-6.6577
3.3480	-0.047707	-0.60241	-0.32506	0.45428	0.39954	0.42691	0.18487	-0.53613	-0.17563	-6.4437	-6.8088	-6.6262
3.3500	0.18379	-0.41801	-0.11711	0.68786	0.59244	0.64015	0.54616	0.010311	0.27824	-6.2549	-6.5575	-6.4062
3.3520	0.064052	-0.22390	-0.079925	0.53482	0.71300	0.62391	0.42158	0.19660	0.30909	-6.0661	-6.3188	-6.1924
3.3540	0.024138	-0.65094	-0.31340	0.49455	0.47991	0.48723	0.48387	-0.17598	0.15395	-6.0158	-6.4947	-6.2552
3.3560	0.26362	-0.45683	-0.096605	0.61537	0.55225	0.58381	0.96975	0.072407	0.52108	-5.5752	-6.0675	-5.8214
3.3580	0.064052	-0.60241	-0.26918	0.68786	0.47991	0.58388	1.0320	0.072407	0.55223	-5.3990	-6.1303	-5.7647
3.3600	0.18379	-0.79652	-0.30636	0.64758	0.39954	0.52356	1.1566	0.072407	0.61452	-5.0215	-6.1931	-5.6073
3.3620	0.30354	-0.41801	-0.057237	0.80867	0.63263	0.72065	1.2189	0.43256	0.82574	-4.7194	-5.6403	-5.1798
3.3640	0.22371	-0.65094	-0.21362	0.64758	0.39954	0.52356	1.1566	0.43256	0.79460	-4.8453	-5.5774	-5.2113
3.3660	0.22371	-0.74799	-0.26214	0.64758	0.47991	0.56375	1.3933	0.61885	1.0061	-4.4677	-5.3890	-4.9283
3.3680	0.10397	-0.36948	-0.13276	0.61537	0.71300	0.66418	1.5802	0.97901	1.2796	-4.4173	-4.8989	-4.6581
3.3700	-0.0077930	-0.60241	-0.30510	0.49455	0.59244	0.54349	1.3435	0.68095	1.0122	-4.3544	-4.9618	-4.6581
3.3720	0.064052	-0.50536	-0.22065	0.68786	0.67281	0.68033	1.6425	0.79272	1.2176	-3.9768	-4.5974	-4.2871
3.3740	0.024138	-0.32096	-0.14841	0.64758	0.67281	0.66020	1.5179	1.1032	1.3106	-3.6748	-4.2833	-3.9790
3.3760	-0.087620	-0.69947	-0.39354	0.64758	0.55225	0.59992	1.7048	0.85482	1.2798	-3.6118	-4.2330	-3.9224
3.3780	0.37538	-0.41801	-0.021315	0.80867	0.71300	0.76084	2.0661	1.1032	1.5847	-3.2468	-3.6802	-3.4635
3.3800	0.18379	-0.45683	-0.13652	0.57509	0.79338	0.68423	2.0038	1.1653	1.5846	-3.0580	-3.5545	-3.3063
3.3820	0.064052	-0.65094	-0.29344	0.61537	0.52010	0.56773	2.0038	1.0411	1.5225	-2.8189	-3.7932	-3.3061
3.3840	0.26362	-0.32096	-0.028667	0.80867	0.67281	0.74074	2.3153	1.2771	1.7962	-2.5672	-3.1273	-2.8472
3.3860	0.064052	-0.69947	-0.31771	0.64758	0.55225	0.59992	2.1907	1.1032	1.6469	-2.2022	-3.0017	-2.6019
3.3880	0.064052	-0.88387	-0.40991	0.64758	0.47991	0.56375	2.3776	1.1032	1.7404	-2.1393	-2.8760	-2.5076
3.3900	0.22371	-0.50536	-0.14083	0.72813	0.52010	0.62411	2.5520	1.5875	2.0698	-1.6484	-2.6373	-2.1428
3.3920	0.10397	-0.69947	-0.29775	0.76840	0.43973	0.60406	2.3776	1.5255	1.9515	-1.7113	-2.5745	-2.1429
3.3940	0.33547	-0.60241	-0.13347	0.64758	0.52010	0.58384	2.5520	1.5875	2.0698	-1.3338	-2.2603	-1.7970
3.3960	0.064052	-0.36948	-0.15272	0.61537	0.63263	0.62400	2.6143	1.9477	2.2810	-1.2205	-1.7075	-1.4640
3.3980	-0.16745	-0.69947	-0.43346	0.53482	0.43973	0.48727	2.6143	1.9477	2.2810	-1.1576	-1.8960	-1.5268
3.4000	0.064052	-0.50536	-0.22065	0.80867	0.55225	0.68046	2.8635	2.1340	2.4987	-0.72963	-1.5316	-1.1306
3.4020	-0.047707	-0.32096	-0.18433	0.57509	0.67281	0.62395	2.6143	2.1340	2.3741	-0.54084	-1.1044	-0.82260
3.4040	-0.12753	-0.74799	-0.43776	0.57509	0.43973	0.50741	2.6766	1.8856	2.2811	-0.41498	-1.2175	-0.81621
3.4060	0.26362	-0.55389	-0.14513	0.80867	0.55225	0.68046	3.1002	2.1961	2.6481	0.075876	-0.85307	-0.38860
3.4080	0.064052	-0.74799	-0.34197	0.64758	0.43973	0.54365	3.1002	2.0719	2.5860	0.13881	-0.79025	-0.32572
3.4100	0.18379	-0.98092	-0.39857	0.61537	0.39954	0.50745	3.2870	1.7614	2.5242	0.44087	-0.72742	-0.14328
3.4120	0.26362	-0.60241	-0.16940	0.76840	0.59244	0.68042	3.3493	2.2582	2.8038	0.86879	-0.11175	0.37852
3.4140	0.064052	-0.79652	-0.36623	0.68786	0.47991	0.58388	3.2248	2.1961	2.7104	0.99465	-0.11175	0.44145
3.4160	0.10397	-0.88387	-0.38995	0.68786	0.39954	0.54370	3.2248	2.1961	2.7104	1.2464	0.12698	0.68668
3.4180	0.024138	-0.45683	-0.21635	0.53482	0.63263	0.58372	3.4116	2.4321	2.9218	1.3093	0.61701	0.96316
3.4200	-0.047707	-0.79652	-0.42211	0.49455	0.52010	0.50732	3.1625	2.2582	2.7103	1.3596	0.55419	0.95692
3.4220	-0.0077930	-0.65094	-0.32937	0.53482	0.52010	0.52746	3.4615	2.5562	3.0089	1.6743	0.80549	1.2399
3.4240	0.024138	-0.50536	-0.24061	0.49455	0.55225	0.52340	3.3493	2.7425	3.0459	1.8505	1.1699	1.5102
3.4260	-0.12753	-0.88387	-0.50570	0.49455	0.35935	0.42695	3.2248	2.3700	2.7974	1.9134	1.1070	1.5102
3.4280	0.10397	-0.60241	-0.24922	0.64758	0.55225	0.59992	3.6483	2.7425	3.1954	2.4672	1.7227	2.0950
3.4300	-0.087620	-0.55389	-0.32075	0.49455	0.55225	0.52340	3.5238	2.9164	3.2201	2.4672	1.7855	2.1264
3.4320	-0.0077930	-0.83534	-0.42157	0.49455	0.39954	0.44704	3.4615	2.6183	3.0399	2.5301	1.5342	2.0322
3.4340	0.26362	-0.45683	-0.096605	0.57509	0.43973	0.50741	3.6483	2.7425	3.1954	2.8448	2.0243	2.4345
3.4360	-0.087620	-0.74799	-0.41781	0.33346	0.31916	0.32631	3.4615	2.6183	3.0399	3.0839	2.2756	2.6798
3.4380	-0.047707	-0.88387	-0.46579	0.49455	0.19860	0.34657	3.8352	2.6804	3.2578	3.1469	2.3384	2.7426
3.4400	0.18379	-0.55389	-0.18505	0.53482	0.31916	0.42699	3.7729	2.9164	3.3447	3.5748	2.6400	3.1074
3.4420	-0.087620	-0.74799	-0.41781	0.37373	0.12626	0.25000	3.6483	2.6183	3.1333	3.5748	2.7028	3.1388
