t	g1r1	g1r2	g1ave	g2r1	g4r1
12.984	0.36121	0.47669	0.36121	0.14187	0.11353
12.986	0.48170	0.39636	0.48170	0.18200	0.28953
12.988	0.36121	0.35620	0.36121	0.10173	0.16382
12.990	0.32908	0.31604	0.32908	0.14187	0.11353
12.992	0.40137	0.35620	0.40137	0.10173	0.050677
12.994	0.40137	0.39636	0.40137	0.029495	0.11353
12.996	0.32908	0.47669	0.32908	0.18200	0.35238
12.998	0.40137	0.39636	0.40137	0.14187	0.22667
13.000	0.28892	0.35620	0.28892	0.14187	0.11353
13.002	0.24875	0.35620	0.24875	0.029495	0.16382
13.004	0.40137	0.35620	0.40137	0.10173	0.11353
13.006	0.36121	0.31604	0.36121	0.029495	0.050677
13.008	0.32908	0.31604	0.32908	0.061601	0.16382
13.010	0.40137	0.31604	0.40137	0.26227	0.16382
13.012	0.32908	0.27588	0.32908	0.10173	0.16382
13.014	0.36121	0.27588	0.36121	0.14187	0.22667
13.016	0.40137	0.35620	0.40137	0.10173	0.11353
13.018	0.36121	0.35620	0.36121	0.14187	0.16382
13.020	0.36121	0.43653	0.36121	0.061601	0.16382
13.022	0.36121	0.43653	0.36121	0.18200	0.11353
13.024	0.28892	0.31604	0.28892	0.061601	0.16382
13.026	0.36121	0.31604	0.36121	0.061601	0.22667
13.028	0.36121	0.31604	0.36121	0.18200	0.11353
13.030	0.32908	0.31604	0.32908	0.10173	0.28953
13.032	0.28892	0.35620	0.28892	0.10173	0.11353
13.034	0.32908	0.43653	0.32908	0.10173	-0.075035
13.036	0.36121	0.43653	0.36121	0.029495	0.11353
13.038	0.40137	0.35620	0.40137	0.18200	0.16382
13.040	0.36121	0.27588	0.36121	0.18200	0.050677
13.042	0.32908	0.31604	0.32908	0.18200	0.16382
13.044	0.28892	0.35620	0.28892	0.10173	0.16382
13.046	0.32908	0.39636	0.32908	0.10173	0.16382
13.048	0.44154	0.35620	0.44154	0.10173	0.22667
13.050	0.32908	0.35620	0.32908	0.061601	0.050677
13.052	0.28892	0.35620	0.28892	0.10173	0.16382
13.054	0.36121	0.31604	0.36121	0.061601	0.11353
13.056	0.32908	0.31604	0.32908	0.10173	0.050677
13.058	0.28892	0.27588	0.28892	-0.010638	0.28953
13.060	0.32908	0.35620	0.32908	0.14187	0.11353
13.062	0.20859	0.31604	0.20859	0.061601	0.050677
13.064	0.28892	0.23571	0.28892	0.061601	0.11353
13.066	0.40137	0.31604	0.40137	0.14187	0.22667
13.068	0.28892	0.35620	0.28892	0.10173	0.11353
13.070	0.32908	0.31604	0.32908	0.14187	0.22667
13.072	0.32908	0.43653	0.32908	0.14187	0.050677
13.074	0.28892	0.47669	0.28892	0.10173	0.11353
13.076	0.28892	0.35620	0.28892	0.061601	0.22667
13.078	0.32908	0.35620	0.32908	0.10173	0.11353
13.080	0.28892	0.35620	0.28892	0.10173	0.22667
13.082	0.20859	0.35620	0.20859	0.14187	0.16382
13.084	0.24875	0.39636	0.24875	0.10173	0.050677
13.086	0.28892	0.39636	0.28892	-0.050771	0.11353
13.088	0.28892	0.35620	0.28892	0.061601	0.11353
13.090	0.24875	0.35620	0.24875	0.14187	0.11353
13.092	0.28892	0.35620	0.28892	0.10173	0.11353
13.094	0.24875	0.31604	0.24875	0.10173	0.11353
13.096	0.28892	0.31604	0.28892	0.14187	0.16382
13.098	0.36121	0.35620	0.36121	0.14187	0.22667
13.100	0.20859	0.35620	0.20859	0.061601	0.16382
13.102	0.20859	0.23571	0.20859	0.10173	0.11353
13.104	0.28892	0.31604	0.28892	0.061601	0.11353
13.106	0.28892	0.35620	0.28892	-0.010638	0.050677
13.108	0.24875	0.31604	0.24875	0.18200	0.16382
13.110	0.24875	0.35620	0.24875	0.14187	0.22667
13.112	0.16843	0.35620	0.16843	0.10173	0.11353
13.114	0.12827	0.35620	0.12827	-0.010638	0.11353
13.116	0.24875	0.31604	0.24875	0.10173	0.11353
13.118	0.20859	0.27588	0.20859	0.061601	0.22667
13.120	0.12827	0.27588	0.12827	0.061601	0.050677
13.122	0.24875	0.31604	0.24875	0.18200	0.050677
13.124	0.28892	0.35620	0.28892	0.029495	0.11353
13.126	0.28892	0.35620	0.28892	0.14187	0.22667
13.128	0.088103	0.31604	0.088103	0.14187	0.11353
13.130	0.16843	0.35620	0.16843	0.10173	0.050677
13.132	0.12827	0.39636	0.12827	0.061601	0.16382
13.134	0.16843	0.31604	0.16843	0.061601	0.16382
13.136	0.24875	0.31604	0.24875	0.14187	0.16382
13.138	0.088103	0.35620	0.088103	0.061601	0.16382
13.140	0.16843	0.27588	0.16843	0.14187	0.11353
13.142	0.12827	0.27588	0.12827	0.10173	0.050677
13.144	0.20859	0.31604	0.20859	0.061601	0.16382
13.146	0.047940	0.27588	0.047940	0.061601	0.16382
13.148	0.12827	0.35620	0.12827	0.14187	0.050677
13.150	0.088103	0.35620	0.088103	0.14187	0.050677
13.152	0.12827	0.23571	0.12827	0.029495	0.16382
13.154	0.24875	0.23571	0.24875	0.14187	0.16382
13.156	0.088103	0.31604	0.088103	0.029495	0.11353
13.158	0.16843	0.31604	0.16843	0.061601	0.16382
13.160	0.16843	0.31604	0.16843	0.18200	0.11353
13.162	0.015810	0.39636	0.015810	0.029495	0.11353
13.164	0.088103	0.43653	0.088103	0.10173	0.050677
13.166	0.12827	0.35620	0.12827	0.061601	0.16382
13.168	0.088103	0.31604	0.088103	0.14187	0.22667
13.170	0.047940	0.35620	0.047940	0.061601	0.11353
13.172	0.088103	0.31604	0.088103	0.10173	0.11353
13.174	0.047940	0.35620	0.047940	-0.010638	0.050677
13.176	0.088103	0.31604	0.088103	0.061601	0.16382
13.178	0.16843	0.31604	0.16843	0.22213	0.16382
13.180	0.047940	0.35620	0.047940	0.10173	0.11353
13.182	0.047940	0.35620	0.047940	0.14187	0.050677
13.184	0.047940	0.35620	0.047940	0.061601	0.11353
13.186	0.16843	0.39636	0.16843	0.061601	0.16382
13.188	0.047940	0.39636	0.047940	0.061601	0.22667
13.190	0.015810	0.35620	0.015810	0.10173	0.16382
13.192	0.088103	0.23571	0.088103	0.061601	-0.012179
13.194	0.047940	0.27588	0.047940	0.061601	0.16382
13.196	0.088103	0.31604	0.088103	0.10173	0.22667
13.198	0.088103	0.27588	0.088103	0.061601	0.11353
13.200	-0.024353	0.27588	-0.024353	0.029495	0.11353
13.202	0.015810	0.31604	0.015810	0.10173	0.050677
13.204	0.088103	0.23571	0.088103	0.061601	0.050677
13.206	0.088103	0.23571	0.088103	0.029495	-0.012179
13.208	0.015810	0.20358	0.015810	0.10173	0.16382
13.210	0.088103	0.20358	0.088103	0.18200	0.11353
13.212	-0.024353	0.27588	-0.024353	0.10173	0.16382
13.214	0.015810	0.27588	0.015810	0.061601	0.16382
13.216	0.047940	0.27588	0.047940	0.10173	0.11353
13.218	-0.064516	0.27588	-0.064516	-0.010638	0.22667
13.220	0.047940	0.31604	0.047940	0.10173	0.11353
13.222	0.015810	0.27588	0.015810	0.14187	0.11353
13.224	0.015810	0.27588	0.015810	-0.010638	0.11353
13.226	-0.024353	0.27588	-0.024353	-0.010638	0.11353
13.228	0.015810	0.27588	0.015810	0.061601	0.16382
13.230	0.047940	0.20358	0.047940	0.061601	0.16382
13.232	-0.064516	0.23571	-0.064516	0.029495	0.11353
13.234	0.015810	0.27588	0.015810	0.10173	-0.012179
13.236	0.047940	0.27588	0.047940	0.029495	0.050677
13.238	0.088103	0.35620	0.088103	0.10173	0.16382
13.240	-0.024353	0.31604	-0.024353	0.10173	0.22667
13.242	-0.024353	0.20358	-0.024353	0.10173	0.11353
13.244	-0.064516	0.23571	-0.064516	0.061601	0.11353
13.246	-0.064516	0.23571	-0.064516	0.061601	0.28953
13.248	0.088103	0.20358	0.088103	0.14187	0.16382
13.250	-0.10468	0.27588	-0.10468	0.061601	0.050677
13.252	-0.064516	0.31604	-0.064516	0.061601	0.11353
13.254	0.015810	0.27588	0.015810	0.061601	-0.012179
13.256	-0.024353	0.27588	-0.024353	0.061601	0.11353
13.258	-0.024353	0.23571	-0.024353	0.10173	0.11353
13.260	-0.064516	0.27588	-0.064516	0.22213	0.11353
13.262	-0.064516	0.23571	-0.064516	0.14187	-0.012179
13.264	0.015810	0.23571	0.015810	0.14187	0.11353
13.266	0.047940	0.23571	0.047940	0.14187	0.16382
13.268	-0.064516	0.23571	-0.064516	0.14187	0.16382
13.270	-0.024353	0.23571	-0.024353	0.061601	0.16382
13.272	-0.024353	0.23571	-0.024353	0.18200	0.050677
13.274	-0.10468	0.27588	-0.10468	0.061601	0.28953
13.276	-0.024353	0.31604	-0.024353	0.029495	0.16382
13.278	-0.024353	0.31604	-0.024353	0.061601	0.11353
13.280	-0.064516	0.27588	-0.064516	0.029495	0.11353
13.282	-0.14484	0.20358	-0.14484	0.061601	0.16382
13.284	-0.10468	0.27588	-0.10468	0.061601	0.11353
13.286	-0.024353	0.23571	-0.024353	-0.050771	0.11353
13.288	-0.064516	0.23571	-0.064516	0.061601	0.11353
13.290	-0.024353	0.31604	-0.024353	0.10173	0.050677
13.292	-0.064516	0.35620	-0.064516	0.029495	0.16382
13.294	-0.10468	0.31604	-0.10468	0.10173	0.050677
13.296	-0.064516	0.27588	-0.064516	0.061601	0.16382
13.298	0.015810	0.27588	0.015810	0.061601	0.22667
13.300	-0.064516	0.27588	-0.064516	0.061601	0.16382
13.302	-0.18500	0.27588	-0.18500	0.10173	0.16382
13.304	-0.10468	0.27588	-0.10468	-0.050771	0.050677
13.306	-0.10468	0.20358	-0.10468	-0.010638	-0.075035
13.308	-0.18500	0.27588	-0.18500	0.029495	0.22667
13.310	-0.10468	0.23571	-0.10468	0.10173	0.11353
13.312	-0.22517	0.20358	-0.22517	0.061601	0.11353
13.314	-0.14484	0.27588	-0.14484	0.029495	0.16382
13.316	-0.064516	0.31604	-0.064516	0.14187	0.11353
13.318	-0.14484	0.23571	-0.14484	-0.010638	0.11353
13.320	-0.10468	0.16342	-0.10468	0.061601	0.050677
13.322	-0.14484	0.23571	-0.14484	0.10173	-0.075035
13.324	-0.18500	0.27588	-0.18500	0.029495	0.11353
13.326	-0.10468	0.31604	-0.10468	0.029495	0.28953
13.328	-0.064516	0.35620	-0.064516	0.10173	0.11353
13.330	-0.064516	0.35620	-0.064516	0.061601	0.28953
13.332	-0.18500	0.31604	-0.18500	-0.010638	0.16382
13.334	-0.14484	0.31604	-0.14484	0.061601	-0.012179
13.336	-0.10468	0.23571	-0.10468	-0.090904	0.11353
13.338	-0.10468	0.23571	-0.10468	0.029495	0.050677
13.340	-0.10468	0.27588	-0.10468	0.10173	0.16382
13.342	-0.10468	0.23571	-0.10468	0.061601	0.11353
13.344	-0.14484	0.27588	-0.14484	0.10173	0.22667
13.346	-0.14484	0.23571	-0.14484	0.029495	0.11353
13.348	-0.064516	0.20358	-0.064516	0.029495	0.050677
13.350	-0.14484	0.27588	-0.14484	0.061601	0.11353
13.352	-0.18500	0.20358	-0.18500	0.061601	0.11353
13.354	-0.14484	0.23571	-0.14484	0.10173	0.11353
13.356	-0.14484	0.23571	-0.14484	-0.010638	-0.012179
13.358	-0.18500	0.12326	-0.18500	0.029495	0.28953
13.360	-0.10468	0.12326	-0.10468	0.10173	0.22667
13.362	-0.22517	0.16342	-0.22517	0.061601	-0.012179
13.364	-0.22517	0.16342	-0.22517	0.029495	0.16382
13.366	-0.14484	0.20358	-0.14484	0.029495	0.11353
13.368	-0.14484	0.20358	-0.14484	0.029495	0.050677
13.370	-0.10468	0.12326	-0.10468	0.029495	0.22667
13.372	-0.14484	0.083095	-0.14484	0.14187	0.050677
13.374	-0.26533	0.12326	-0.26533	-0.010638	0.11353
13.376	-0.14484	0.12326	-0.14484	0.029495	0.16382
13.378	-0.064516	0.16342	-0.064516	0.061601	0.16382
13.380	-0.22517	0.27588	-0.22517	0.061601	0.16382
13.382	-0.22517	0.27588	-0.22517	0.061601	0.16382
13.384	-0.18500	0.20358	-0.18500	0.061601	0.050677
13.386	-0.18500	0.20358	-0.18500	-0.010638	0.16382
13.388	-0.18500	0.16342	-0.18500	0.029495	0.22667
13.390	-0.18500	0.16342	-0.18500	0.061601	0.050677
13.392	-0.18500	0.16342	-0.18500	0.029495	0.16382
13.394	-0.22517	0.16342	-0.22517	0.061601	0.11353
13.396	-0.18500	0.16342	-0.18500	0.10173	0.11353
13.398	-0.10468	0.20358	-0.10468	-0.010638	0.11353
13.400	-0.18500	0.12326	-0.18500	0.061601	0.11353
13.402	-0.22517	0.16342	-0.22517	0.10173	0.050677
13.404	-0.18500	0.16342	-0.18500	0.029495	0.11353
13.406	-0.26533	0.16342	-0.26533	0.029495	0.11353
13.408	-0.26533	0.12326	-0.26533	0.061601	0.11353
13.410	-0.14484	0.083095	-0.14484	0.14187	0.28953
13.412	-0.22517	0.16342	-0.22517	0.061601	0.11353
13.414	-0.26533	0.16342	-0.26533	0.14187	0.22667
13.416	-0.22517	0.16342	-0.22517	0.029495	0.11353
13.418	-0.22517	0.20358	-0.22517	-0.010638	-0.012179
13.420	-0.22517	0.23571	-0.22517	0.029495	0.22667
13.422	-0.22517	0.20358	-0.22517	0.10173	0.11353
13.424	-0.30549	0.083095	-0.30549	0.061601	0.11353
13.426	-0.22517	0.12326	-0.22517	-0.010638	0.16382
13.428	-0.14484	0.16342	-0.14484	0.14187	0.11353
13.430	-0.18500	0.20358	-0.18500	0.029495	0.11353
13.432	-0.18500	0.23571	-0.18500	0.029495	0.11353
13.434	-0.26533	0.27588	-0.26533	0.10173	-0.012179
13.436	-0.30549	0.23571	-0.30549	-0.010638	0.050677
13.438	-0.22517	0.20358	-0.22517	0.029495	0.35238
13.440	-0.18500	0.23571	-0.18500	0.10173	0.22667
13.442	-0.22517	0.16342	-0.22517	0.10173	0.28953
13.444	-0.30549	0.20358	-0.30549	-0.010638	0.16382
13.446	-0.22517	0.20358	-0.22517	0.061601	0.050677
13.448	-0.22517	0.083095	-0.22517	-0.010638	0.11353
13.450	-0.26533	0.16342	-0.26533	-0.010638	0.11353
13.452	-0.22517	0.20358	-0.22517	0.10173	0.11353
13.454	-0.22517	0.16342	-0.22517	0.10173	0.16382
13.456	-0.26533	0.23571	-0.26533	0.10173	0.16382
13.458	-0.26533	0.23571	-0.26533	0.029495	0.11353
13.460	-0.18500	0.16342	-0.18500	0.029495	0.11353
13.462	-0.26533	0.20358	-0.26533	0.029495	0.11353
13.464	-0.26533	0.16342	-0.26533	0.10173	0.22667
13.466	-0.22517	0.16342	-0.22517	0.061601	0.22667
13.468	-0.30549	0.20358	-0.30549	0.029495	0.050677
13.470	-0.26533	0.23571	-0.26533	0.061601	0.16382
13.472	-0.22517	0.20358	-0.22517	-0.010638	0.28953
13.474	-0.30549	0.16342	-0.30549	0.061601	0.11353
13.476	-0.33762	0.16342	-0.33762	0.061601	0.11353
13.478	-0.26533	0.20358	-0.26533	0.029495	0.11353
13.480	-0.26533	0.12326	-0.26533	0.029495	0.050677
13.482	-0.22517	0.16342	-0.22517	0.061601	0.16382
13.484	-0.22517	0.20358	-0.22517	0.14187	0.11353
13.486	-0.37779	0.16342	-0.37779	-0.010638	0.11353
13.488	-0.26533	0.16342	-0.26533	0.061601	0.16382
13.490	-0.18500	0.20358	-0.18500	0.061601	0.16382
13.492	-0.22517	0.20358	-0.22517	0.061601	0.22667
13.494	-0.22517	0.27588	-0.22517	0.10173	0.28953
13.496	-0.26533	0.23571	-0.26533	0.061601	-0.012179
13.498	-0.26533	0.20358	-0.26533	0.029495	0.16382
13.500	-0.30549	0.12326	-0.30549	-0.050771	0.28953
13.502	-0.26533	0.16342	-0.26533	0.061601	0.050677
13.504	-0.41795	0.16342	-0.41795	-0.010638	0.16382
13.506	-0.30549	0.12326	-0.30549	-0.010638	0.11353
13.508	-0.22517	0.20358	-0.22517	0.10173	0.11353
13.510	-0.14484	0.27588	-0.14484	-0.050771	0.11353
13.512	-0.22517	0.16342	-0.22517	0.061601	0.16382
13.514	-0.30549	0.12326	-0.30549	0.10173	-0.012179
13.516	-0.22517	0.20358	-0.22517	0.10173	0.11353
13.518	-0.30549	0.16342	-0.30549	0.061601	0.11353
13.520	-0.30549	0.20358	-0.30549	0.061601	0.16382
13.522	-0.18500	0.16342	-0.18500	0.10173	0.22667
13.524	-0.26533	0.16342	-0.26533	0.029495	0.16382
13.526	-0.22517	0.20358	-0.22517	0.14187	0.16382
13.528	-0.33762	0.16342	-0.33762	-0.010638	0.16382
13.530	-0.30549	0.16342	-0.30549	-0.090904	-0.012179
13.532	-0.30549	0.20358	-0.30549	-0.010638	0.11353
13.534	-0.22517	0.23571	-0.22517	0.061601	0.16382
13.536	-0.30549	0.12326	-0.30549	0.061601	0.11353
13.538	-0.26533	0.12326	-0.26533	0.029495	0.16382
13.540	-0.18500	0.16342	-0.18500	0.10173	0.11353
13.542	-0.26533	0.20358	-0.26533	0.029495	0.11353
13.544	-0.22517	0.20358	-0.22517	0.029495	0.22667
13.546	-0.30549	0.23571	-0.30549	0.10173	0.11353
13.548	-0.33762	0.23571	-0.33762	0.029495	0.050677
13.550	-0.26533	0.20358	-0.26533	0.061601	0.22667
13.552	-0.18500	0.16342	-0.18500	0.029495	0.22667
13.554	-0.26533	0.16342	-0.26533	0.10173	0.16382
13.556	-0.33762	0.16342	-0.33762	-0.050771	0.16382
13.558	-0.30549	0.16342	-0.30549	0.061601	-0.012179
13.560	-0.33762	0.20358	-0.33762	-0.010638	0.050677
13.562	-0.26533	0.20358	-0.26533	-0.010638	0.16382
13.564	-0.18500	0.23571	-0.18500	0.10173	0.050677
13.566	-0.33762	0.23571	-0.33762	0.029495	0.16382
13.568	-0.26533	0.23571	-0.26533	0.14187	0.16382
13.570	-0.30549	0.20358	-0.30549	0.029495	0.22667
13.572	-0.18500	0.23571	-0.18500	-0.010638	0.11353
13.574	-0.30549	0.23571	-0.30549	0.061601	0.11353
13.576	-0.30549	0.16342	-0.30549	0.10173	0.11353
13.578	-0.26533	0.20358	-0.26533	0.10173	0.16382
13.580	-0.33762	0.23571	-0.33762	0.029495	0.11353
13.582	-0.30549	0.27588	-0.30549	0.10173	0.16382
13.584	-0.30549	0.31604	-0.30549	0.029495	0.22667
13.586	-0.33762	0.35620	-0.33762	0.029495	0.11353
13.588	-0.33762	0.23571	-0.33762	0.10173	0.11353
13.590	-0.26533	0.23571	-0.26533	-0.010638	0.050677
13.592	-0.22517	0.23571	-0.22517	0.061601	0.050677
13.594	-0.26533	0.20358	-0.26533	0.061601	0.16382
13.596	-0.22517	0.27588	-0.22517	0.22213	0.11353
13.598	-0.41795	0.35620	-0.41795	0.029495	0.050677
13.600	-0.33762	0.35620	-0.33762	0.029495	0.16382
13.602	-0.22517	0.27588	-0.22517	0.061601	0.11353
13.604	-0.30549	0.31604	-0.30549	0.029495	0.22667
13.606	-0.30549	0.31604	-0.30549	0.10173	0.16382
13.608	-0.30549	0.23571	-0.30549	0.061601	0.050677
13.610	-0.26533	0.23571	-0.26533	0.029495	0.16382
13.612	-0.30549	0.23571	-0.30549	-0.010638	0.22667
13.614	-0.30549	0.20358	-0.30549	0.10173	0.16382
13.616	-0.37779	0.23571	-0.37779	0.029495	0.11353
13.618	-0.30549	0.23571	-0.30549	-0.010638	0.16382
13.620	-0.22517	0.20358	-0.22517	0.14187	0.050677
13.622	-0.18500	0.23571	-0.18500	-0.010638	0.22667
13.624	-0.26533	0.23571	-0.26533	0.061601	0.050677
13.626	-0.33762	0.20358	-0.33762	0.10173	0.16382
13.628	-0.30549	0.12326	-0.30549	0.061601	0.11353
13.630	-0.26533	0.20358	-0.26533	0.061601	0.11353
13.632	-0.33762	0.20358	-0.33762	0.061601	0.22667
13.634	-0.22517	0.20358	-0.22517	0.14187	0.050677
13.636	-0.33762	0.31604	-0.33762	0.029495	0.16382
13.638	-0.26533	0.31604	-0.26533	0.10173	0.16382
13.640	-0.30549	0.23571	-0.30549	0.10173	0.11353
13.642	-0.30549	0.16342	-0.30549	-0.010638	0.11353
13.644	-0.26533	0.20358	-0.26533	0.029495	0.16382
13.646	-0.26533	0.20358	-0.26533	0.10173	0.050677
13.648	-0.26533	0.16342	-0.26533	0.10173	0.11353
13.650	-0.30549	0.20358	-0.30549	0.029495	0.11353
13.652	-0.22517	0.20358	-0.22517	0.10173	0.050677
13.654	-0.33762	0.20358	-0.33762	0.061601	0.16382
13.656	-0.26533	0.20358	-0.26533	0.061601	0.16382
13.658	-0.33762	0.16342	-0.33762	0.14187	0.11353
13.660	-0.37779	0.20358	-0.37779	-0.010638	0.11353
13.662	-0.22517	0.23571	-0.22517	0.061601	0.11353
13.664	-0.26533	0.16342	-0.26533	0.10173	0.16382
13.666	-0.30549	0.083095	-0.30549	0.10173	0.22667
13.668	-0.37779	0.16342	-0.37779	0.061601	0.050677
13.670	-0.30549	0.16342	-0.30549	0.061601	0.11353
13.672	-0.22517	0.12326	-0.22517	-0.050771	0.11353
13.674	-0.30549	0.20358	-0.30549	0.029495	0.16382
13.676	-0.26533	0.20358	-0.26533	0.10173	0.11353
13.678	-0.30549	0.16342	-0.30549	0.029495	-0.012179
13.680	-0.30549	0.20358	-0.30549	0.061601	0.050677
13.682	-0.30549	0.16342	-0.30549	0.061601	0.16382
13.684	-0.22517	0.16342	-0.22517	0.10173	0.16382
13.686	-0.37779	0.23571	-0.37779	0.061601	0.11353
13.688	-0.37779	0.23571	-0.37779	0.061601	0.22667
13.690	-0.22517	0.20358	-0.22517	0.061601	0.050677
13.692	-0.30549	0.23571	-0.30549	0.029495	0.16382
13.694	-0.30549	0.20358	-0.30549	0.029495	0.22667
13.696	-0.30549	0.16342	-0.30549	0.10173	0.050677
13.698	-0.33762	0.16342	-0.33762	0.061601	0.16382
13.700	-0.30549	0.20358	-0.30549	0.061601	0.11353
13.702	-0.26533	0.16342	-0.26533	0.029495	0.16382
13.704	-0.26533	0.12326	-0.26533	-0.010638	0.050677
13.706	-0.26533	0.16342	-0.26533	0.061601	0.11353
13.708	-0.26533	0.16342	-0.26533	0.14187	-0.075035
13.710	-0.33762	0.20358	-0.33762	0.061601	0.11353
13.712	-0.30549	0.23571	-0.30549	0.029495	0.22667
13.714	-0.22517	0.23571	-0.22517	0.14187	0.11353
13.716	-0.30549	0.20358	-0.30549	0.10173	0.35238
13.718	-0.30549	0.23571	-0.30549	0.029495	0.16382
13.720	-0.30549	0.16342	-0.30549	0.10173	0.050677
13.722	-0.26533	0.12326	-0.26533	-0.010638	0.11353
13.724	-0.26533	0.16342	-0.26533	0.029495	0.11353
13.726	-0.26533	0.20358	-0.26533	0.14187	0.28953
13.728	-0.30549	0.20358	-0.30549	0.029495	0.11353
13.730	-0.30549	0.20358	-0.30549	0.029495	0.11353
13.732	-0.26533	0.20358	-0.26533	0.029495	0.16382
13.734	-0.18500	0.23571	-0.18500	0.029495	0.11353
13.736	-0.22517	0.20358	-0.22517	0.029495	-0.012179
13.738	-0.30549	0.23571	-0.30549	0.061601	0.11353
13.740	-0.26533	0.23571	-0.26533	0.061601	0.050677
13.742	-0.22517	0.20358	-0.22517	0.029495	0.11353
13.744	-0.30549	0.23571	-0.30549	0.061601	0.35238
13.746	-0.22517	0.23571	-0.22517	0.061601	0.16382
13.748	-0.33762	0.20358	-0.33762	0.061601	0.050677
13.750	-0.26533	0.27588	-0.26533	-0.010638	0.16382
13.752	-0.22517	0.27588	-0.22517	0.029495	0.050677
13.754	-0.26533	0.20358	-0.26533	0.061601	0.22667
13.756	-0.18500	0.16342	-0.18500	0.029495	0.11353
13.758	-0.22517	0.20358	-0.22517	0.14187	0.050677
13.760	-0.26533	0.16342	-0.26533	0.029495	0.16382
13.762	-0.22517	0.20358	-0.22517	0.061601	0.11353
13.764	-0.18500	0.23571	-0.18500	0.061601	0.050677
13.766	-0.26533	0.23571	-0.26533	0.10173	0.16382
13.768	-0.22517	0.23571	-0.22517	0.10173	0.16382
13.770	-0.22517	0.20358	-0.22517	0.14187	0.050677
13.772	-0.26533	0.20358	-0.26533	0.029495	0.16382
13.774	-0.26533	0.20358	-0.26533	0.029495	0.11353
13.776	-0.22517	0.20358	-0.22517	0.10173	0.16382
13.778	-0.18500	0.12326	-0.18500	0.061601	0.22667
13.780	-0.33762	0.12326	-0.33762	0.061601	0.050677
13.782	-0.22517	0.16342	-0.22517	0.061601	0.16382
13.784	-0.18500	0.16342	-0.18500	-0.010638	0.11353
13.786	-0.22517	0.16342	-0.22517	0.061601	0.16382
13.788	-0.26533	0.27588	-0.26533	0.10173	-0.012179
13.790	-0.26533	0.27588	-0.26533	0.061601	-0.012179
13.792	-0.26533	0.23571	-0.26533	0.061601	0.050677
13.794	-0.26533	0.20358	-0.26533	0.10173	0.16382
13.796	-0.14484	0.20358	-0.14484	0.14187	0.22667
13.798	-0.22517	0.20358	-0.22517	0.029495	0.11353
13.800	-0.26533	0.23571	-0.26533	0.18200	0.22667
13.802	-0.26533	0.23571	-0.26533	0.029495	0.11353
13.804	-0.26533	0.23571	-0.26533	-0.010638	0.050677
13.806	-0.26533	0.20358	-0.26533	0.061601	0.16382
13.808	-0.22517	0.16342	-0.22517	0.10173	0.11353
13.810	-0.26533	0.16342	-0.26533	0.14187	0.16382
13.812	-0.22517	0.16342	-0.22517	0.029495	0.22667
13.814	-0.14484	0.20358	-0.14484	0.14187	0.11353
13.816	-0.26533	0.16342	-0.26533	-0.010638	0.11353
13.818	-0.22517	0.083095	-0.22517	0.061601	0.16382
13.820	-0.22517	0.16342	-0.22517	0.18200	-0.012179
13.822	-0.33762	0.20358	-0.33762	0.10173	0.16382
13.824	-0.22517	0.16342	-0.22517	0.10173	0.22667
13.826	-0.22517	0.20358	-0.22517	0.14187	0.16382
13.828	-0.22517	0.23571	-0.22517	0.18200	0.28953
13.830	-0.30549	0.23571	-0.30549	0.061601	0.22667
13.832	-0.26533	0.16342	-0.26533	0.14187	-0.012179
13.834	-0.30549	0.16342	-0.30549	-0.050771	0.11353
13.836	-0.26533	0.16342	-0.26533	0.029495	0.11353
13.838	-0.14484	0.23571	-0.14484	0.18200	0.16382
13.840	-0.30549	0.27588	-0.30549	0.10173	0.28953
13.842	-0.22517	0.23571	-0.22517	0.10173	0.16382
13.844	-0.22517	0.20358	-0.22517	0.061601	0.16382
13.846	-0.14484	0.23571	-0.14484	0.029495	0.11353
13.848	-0.22517	0.23571	-0.22517	0.10173	0.11353
13.850	-0.26533	0.16342	-0.26533	0.10173	-0.012179
13.852	-0.22517	0.20358	-0.22517	0.14187	0.11353
13.854	-0.26533	0.20358	-0.26533	0.10173	0.16382
13.856	-0.18500	0.12326	-0.18500	0.14187	0.28953
13.858	-0.22517	0.12326	-0.22517	0.029495	0.22667
13.860	-0.26533	0.16342	-0.26533	0.061601	0.11353
13.862	-0.22517	0.16342	-0.22517	0.10173	0.16382
13.864	-0.22517	0.20358	-0.22517	-0.050771	0.050677
13.866	-0.18500	0.20358	-0.18500	0.10173	0.11353
13.868	-0.26533	0.12326	-0.26533	0.029495	0.22667
13.870	-0.10468	0.20358	-0.10468	0.18200	0.16382
13.872	-0.30549	0.16342	-0.30549	0.029495	0.11353
13.874	-0.26533	0.12326	-0.26533	0.061601	0.16382
13.876	-0.18500	0.20358	-0.18500	0.061601	0.11353
13.878	-0.22517	0.20358	-0.22517	0.029495	0.050677
13.880	-0.18500	0.20358	-0.18500	0.14187	0.16382
13.882	-0.18500	0.20358	-0.18500	0.14187	0.16382
13.884	-0.30549	0.20358	-0.30549	0.10173	0.22667
13.886	-0.30549	0.20358	-0.30549	-0.010638	0.16382
13.888	-0.14484	0.23571	-0.14484	0.10173	0.11353
13.890	-0.22517	0.23571	-0.22517	-0.010638	0.28953
13.892	-0.18500	0.16342	-0.18500	0.061601	0.22667
13.894	-0.14484	0.12326	-0.14484	0.14187	-0.012179
