t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g4r1	g4r2	g4ave
7.7500	0.57506	0.26645	0.42076	0.34186	0.13469	0.23827	0.44644	0.15239	0.29942
7.7520	0.65579	0.58127	0.61853	0.34186	0.21517	0.27852	0.44644	0.34086	0.39365
7.7540	0.26024	0.30681	0.28353	0.10845	0.013957	0.061204	0.019255	0.039311	0.029283
7.7560	0.30060	0.34717	0.32389	0.18894	0.094443	0.14169	0.082077	0.21521	0.14864
7.7580	0.13915	0.46826	0.30371	0.068208	0.094443	0.081326	-0.043567	0.21521	0.085823
7.7600	0.026140	0.22609	0.12611	0.027965	0.13469	0.081325	-0.23203	-0.086333	-0.15918
7.7620	0.30060	0.30681	0.30371	0.22918	0.17493	0.20205	0.14490	0.10213	0.12352
7.7640	0.30060	0.34717	0.32389	0.10845	0.094443	0.10145	0.14490	0.039311	0.092104
7.7660	0.53470	0.072711	0.30371	0.34186	-0.066529	0.13767	0.44644	-0.086333	0.18005
7.7680	0.72844	0.38754	0.55799	0.38210	0.094443	0.23827	0.63491	0.21521	0.42506
7.7700	0.53470	0.22609	0.38039	0.26942	-0.066529	0.10145	0.25798	0.039311	0.14864
7.7720	0.57506	0.22609	0.40058	0.26942	0.054200	0.16181	0.44644	-0.023511	0.21147
7.7740	0.41362	0.38754	0.40058	0.22918	0.17493	0.20205	0.25798	0.21521	0.23660
7.7760	0.21988	0.15344	0.18666	0.068208	0.013957	0.041083	0.019255	-0.023511	-0.0021280
7.7780	0.38133	0.22609	0.30371	0.10845	0.094443	0.10145	0.20772	-0.023511	0.092104
7.7800	0.26024	0.42790	0.34407	0.068208	0.21517	0.14169	0.14490	0.34086	0.24288
7.7820	0.21988	0.26645	0.24316	0.027965	0.13469	0.081325	-0.043567	0.039311	-0.0021280
7.7840	0.53470	0.62164	0.57817	0.34186	0.28761	0.31474	0.32080	0.27803	0.29942
7.7860	0.34096	0.58127	0.46112	0.18894	0.32785	0.25839	0.20772	0.34086	0.27429
7.7880	0.21988	0.11307	0.16648	0.18894	0.013957	0.10145	0.019255	-0.023511	-0.0021280
7.7900	0.49434	0.34717	0.42076	0.26942	0.094443	0.18193	0.32080	0.039311	0.18005
7.7920	0.21988	0.11307	0.16648	0.068208	-0.066529	0.00083950	-0.043567	-0.27480	-0.15918
7.7940	0.38133	-0.16139	0.10997	0.18894	-0.13897	0.024985	0.019255	-0.21198	-0.096361
7.7960	0.57506	0.19380	0.38443	0.30967	0.013957	0.16181	0.38362	0.039311	0.21147
7.7980	0.41362	0.26645	0.34003	0.22918	0.13469	0.18193	0.32080	-0.14915	0.085822
7.8000	0.69615	0.34717	0.52166	0.34186	0.17493	0.25840	0.50927	0.039311	0.27429
7.8020	0.61543	0.58127	0.59835	0.30967	0.28761	0.29864	0.44644	0.40368	0.42506
7.8040	0.30060	0.30681	0.30371	0.027965	0.13469	0.081325	0.14490	0.10213	0.12352
7.8060	0.41362	0.38754	0.40058	0.14869	0.094443	0.12157	0.082077	0.15239	0.11723
7.8080	0.13915	0.38754	0.26335	0.068208	0.054200	0.061204	-0.043567	0.15239	0.054412
7.8100	-0.054584	0.19380	0.069607	-0.084716	0.013957	-0.035379	-0.16921	-0.023511	-0.096361
7.8120	0.34096	0.38754	0.36425	0.18894	0.21517	0.20205	0.082077	0.039311	0.060694
7.8140	0.21988	0.19380	0.20684	0.18894	0.094443	0.14169	0.082077	0.039311	0.060694
7.8160	0.41362	0.11307	0.26335	0.26942	-0.026286	0.12157	0.20772	-0.086333	0.060693
7.8180	0.76880	0.34717	0.55799	0.54308	0.13469	0.33888	0.57209	0.15239	0.36224
7.8200	0.38133	0.19380	0.28756	0.30967	0.054200	0.18193	0.14490	0.10213	0.12352
7.8220	0.53470	0.15344	0.34407	0.30967	-0.026286	0.14169	0.38362	-0.023511	0.18006
7.8240	0.45398	0.50862	0.48130	0.22918	0.21517	0.22218	0.20772	0.10213	0.15493
7.8260	0.13915	0.15344	0.14630	0.027965	0.013957	0.020961	-0.10639	-0.023511	-0.064950
7.8280	0.41362	0.22609	0.31985	0.14869	0.054200	0.10145	0.082077	0.10213	0.092105
7.8300	0.41362	0.38754	0.40058	0.14869	0.21517	0.18193	0.14490	0.15239	0.14864
7.8320	0.21988	0.22609	0.22298	0.027965	0.13469	0.081325	0.082077	0.10213	0.092105
7.8340	0.49434	0.54091	0.51763	0.22918	0.21517	0.22218	0.25798	0.27803	0.26801
7.8360	0.38133	0.58127	0.48130	0.18894	0.24737	0.21815	0.25798	0.15239	0.20518
7.8380	0.13915	0.30681	0.22298	0.027965	0.094443	0.061204	0.082077	-0.086333	-0.0021280
7.8400	0.41362	0.26645	0.34003	0.22918	0.094443	0.16181	0.20772	0.21521	0.21147
7.8420	0.21988	0.11307	0.16648	0.068208	-0.066529	0.00083950	0.019255	-0.086333	-0.033539
7.8440	0.21988	-0.088737	0.065571	0.14869	-0.13897	0.0048635	0.082077	-0.33762	-0.12777
7.8460	0.57506	0.15344	0.36425	0.30967	0.054200	0.18193	0.20772	0.039311	0.12352
7.8480	0.38133	0.11307	0.24720	0.18894	-0.026286	0.081325	0.082077	-0.086333	-0.0021280
7.8500	0.57506	0.34717	0.46112	0.34186	0.21517	0.27852	0.32080	-0.086333	0.11723
7.8520	0.61543	0.62164	0.61853	0.34186	0.32785	0.33486	0.14490	0.27803	0.21147
7.8540	0.34096	0.34717	0.34407	0.18894	0.094443	0.14169	-0.043567	0.10213	0.029283
7.8560	0.34096	0.34717	0.34407	0.14869	0.094443	0.12157	0.082077	0.21521	0.14864
7.8580	0.17952	0.42790	0.30371	0.027965	0.17493	0.10145	-0.043567	0.21521	0.085823
7.8600	-0.014222	0.15344	0.069607	-0.12496	-0.066529	-0.095744	-0.10639	-0.086333	-0.096361
7.8620	0.21988	0.34717	0.28353	-0.0042300	0.094443	0.045107	0.14490	-0.023511	0.060693
7.8640	0.30060	0.26645	0.28353	0.068208	0.13469	0.10145	0.019255	-0.086333	-0.033539
7.8660	0.41362	-0.0080130	0.20280	0.18894	-0.026286	0.081325	0.25798	-0.14915	0.054412
7.8680	0.76880	0.38754	0.57817	0.46259	0.094443	0.27852	0.63491	0.10213	0.36852
7.8700	0.45398	0.19380	0.32389	0.26942	-0.026286	0.12157	0.14490	-0.023511	0.060693
7.8720	0.41362	0.19380	0.30371	0.18894	0.013957	0.10145	0.082077	0.10213	0.092105
7.8740	0.41362	0.42790	0.42076	0.18894	0.13469	0.16181	0.14490	0.15239	0.14864
7.8760	0.17952	0.30681	0.24316	0.068208	0.094443	0.081326	-0.34511	-0.086333	-0.21572
7.8780	0.38133	0.22609	0.30371	0.14869	0.094443	0.12157	0.019255	0.10213	0.060694
7.8800	0.26024	0.42790	0.34407	0.068208	0.17493	0.12157	0.019255	0.21521	0.11723
7.8820	0.21988	0.15344	0.18666	0.027965	0.054200	0.041083	-0.043567	-0.086333	-0.064950
7.8840	0.45398	0.42790	0.44094	0.14869	0.21517	0.18193	0.32080	0.15239	0.23659
7.8860	0.26024	0.42790	0.34407	0.027965	0.21517	0.12157	0.082077	0.15239	0.11723
7.8880	0.21988	0.26645	0.24316	0.027965	0.094443	0.061204	0.019255	-0.14915	-0.064950
7.8900	0.41362	0.42790	0.42076	0.18894	0.21517	0.20205	0.20772	-0.086333	0.060693
7.8920	0.17952	0.072711	0.12611	0.068208	0.013957	0.041083	0.082077	-0.086333	-0.0021280
7.8940	0.26024	-0.048375	0.10593	0.14869	-0.13897	0.0048635	-0.043567	-0.14915	-0.096361
7.8960	0.45398	0.22609	0.34003	0.26942	-0.026286	0.12157	0.20772	-0.086333	0.060693
7.8980	0.34096	0.072711	0.20684	0.18894	-0.026286	0.081325	0.019255	-0.14915	-0.064950
7.9000	0.69615	0.22609	0.46112	0.38210	0.054200	0.21815	0.14490	-0.023511	0.060693
7.9020	0.49434	0.66200	0.57817	0.26942	0.40834	0.33888	0.14490	0.21521	0.18005
7.9040	0.26024	0.34717	0.30371	0.027965	0.17493	0.10145	0.019255	-0.023511	-0.0021280
7.9060	0.34096	0.38754	0.36425	0.14869	0.094443	0.12157	0.082077	0.039311	0.060694
7.9080	0.058429	0.34717	0.20280	-0.12496	0.094443	-0.015258	-0.16921	0.15239	-0.0084105
7.9100	-0.014222	0.15344	0.069607	-0.20545	-0.066529	-0.13599	-0.16921	-0.14915	-0.15918
7.9120	0.30060	0.26645	0.28353	-0.0042300	0.013957	0.0048635	-0.043567	-0.023511	-0.033539
7.9140	0.30060	0.22609	0.26334	0.10845	0.013957	0.061204	0.082077	-0.14915	-0.033539
7.9160	0.45398	0.072711	0.26334	0.18894	0.013957	0.10145	0.25798	-0.33762	-0.039821
7.9180	0.69615	0.26645	0.48130	0.34186	0.13469	0.23827	0.25798	0.039311	0.14864
7.9200	0.34096	0.19380	0.26738	0.18894	0.013957	0.10145	0.14490	-0.14915	-0.0021280
7.9220	0.45398	0.11307	0.28353	0.18894	0.013957	0.10145	0.082077	-0.14915	-0.033539
7.9240	0.41362	0.42790	0.42076	0.26942	0.17493	0.22218	0.019255	0.27803	0.14864
7.9260	0.058429	0.22609	0.14226	-0.0042300	-0.026286	-0.015258	-0.23203	-0.023511	-0.12777
7.9280	0.34096	0.34717	0.34407	0.18894	0.094443	0.14169	0.019255	0.039311	0.029283
7.9300	0.26024	0.42790	0.34407	0.10845	0.17493	0.14169	-0.10639	0.21521	0.054412
7.9320	0.13915	0.19380	0.16648	0.027965	0.054200	0.041083	-0.16921	0.039311	-0.064950
7.9340	0.53470	0.38754	0.46112	0.22918	0.17493	0.20205	0.20772	0.21521	0.21147
7.9360	0.30060	0.42790	0.36425	0.14869	0.17493	0.16181	0.019255	0.039311	0.029283
7.9380	0.26024	0.15344	0.20684	0.10845	0.013957	0.061204	0.082077	-0.14915	-0.033539
7.9400	0.41362	0.34717	0.38039	0.10845	0.094443	0.10145	0.14490	-0.086333	0.029282
7.9420	0.098791	0.22609	0.16244	-0.044473	0.013957	-0.015258	-0.10639	-0.27480	-0.19059
7.9440	0.21988	-0.088737	0.065571	-0.044473	-0.10677	-0.075622	0.082077	-0.21198	-0.064950
7.9460	0.49434	0.22609	0.36021	0.14869	0.013957	0.081325	0.14490	0.039311	0.092104
7.9480	0.38133	0.11307	0.24720	0.14869	0.013957	0.081325	0.082077	-0.14915	-0.033539
7.9500	0.49434	0.22609	0.36021	0.26942	0.094443	0.18193	0.25798	0.039311	0.14864
7.9520	0.61543	0.54091	0.57817	0.26942	0.21517	0.24230	0.14490	0.15239	0.14864
7.9540	0.17952	0.38754	0.28353	0.027965	0.17493	0.10145	-0.16921	-0.086333	-0.12777
7.9560	0.26024	0.38754	0.32389	0.10845	0.13469	0.12157	-0.10639	0.10213	-0.0021280
7.9580	0.098791	0.38754	0.24316	-0.0042300	0.13469	0.065228	-0.29485	-0.023511	-0.15918
7.9600	-0.054584	0.032349	-0.011117	-0.044473	-0.10677	-0.075622	-0.34511	-0.21198	-0.27854
7.9620	0.26024	0.26645	0.26334	0.10845	0.054200	0.081326	0.082077	0.039311	0.060694
7.9640	0.21988	0.11307	0.16648	0.068208	-0.026286	0.020961	-0.043567	-0.21198	-0.12777
7.9660	0.41362	0.032349	0.22298	0.14869	-0.17921	-0.015258	0.25798	-0.33762	-0.039821
7.9680	0.65579	0.34717	0.50148	0.26942	0.13469	0.20205	0.44644	-0.14915	0.14864
7.9700	0.41362	0.15344	0.28353	0.10845	0.054200	0.081326	0.14490	-0.086333	0.029282
7.9720	0.41362	0.11307	0.26335	0.10845	-0.026286	0.041083	0.14490	-0.21198	-0.033539
7.9740	0.34096	0.34717	0.34407	0.068208	0.17493	0.12157	0.082077	0.039311	0.060694
7.9760	0.026140	0.19380	0.10997	-0.044473	0.013957	-0.015258	-0.29485	-0.023511	-0.15918
7.9780	0.13915	0.26645	0.20280	0.027965	-0.026286	0.00083950	-0.16921	0.039311	-0.064950
7.9800	0.21988	0.54091	0.38039	0.027965	0.21517	0.12157	-0.043567	0.15239	0.054412
7.9820	0.098791	0.19380	0.14629	-0.0042300	0.013957	0.0048635	-0.29485	-0.023511	-0.15918
7.9840	0.45398	0.42790	0.44094	0.26942	0.13469	0.20205	0.20772	0.21521	0.21147
7.9860	0.30060	0.34717	0.32389	0.068208	0.054200	0.061204	0.019255	0.15239	0.085823
7.9880	0.13915	0.072711	0.10593	0.027965	0.013957	0.020961	-0.10639	-0.14915	-0.12777
7.9900	0.38133	0.19380	0.28756	0.14869	0.094443	0.12157	0.14490	-0.023511	0.060693
7.9920	0.13915	0.11307	0.12611	-0.044473	-0.066529	-0.055501	-0.16921	-0.27480	-0.22200
7.9940	0.26024	-0.0080130	0.12611	0.068208	-0.10677	-0.019282	-0.043567	-0.45070	-0.24713
7.9960	0.41362	0.15344	0.28353	0.10845	0.013957	0.061204	0.14490	-0.086333	0.029282
7.9980	0.34096	0.072711	0.20684	0.068208	-0.066529	0.00083950	0.082077	-0.14915	-0.033539
8.0000	0.53470	0.22609	0.38039	0.22918	0.054200	0.14169	0.20772	-0.023511	0.092104
8.0020	0.30060	0.50862	0.40461	0.10845	0.28761	0.19803	0.082077	0.21521	0.14864
8.0040	0.13915	0.26645	0.20280	0.027965	0.094443	0.061204	-0.16921	-0.086333	-0.12777
8.0060	0.17952	0.38754	0.28353	0.10845	0.21517	0.16181	-0.16921	0.039311	-0.064950
8.0080	0.026140	0.38754	0.20684	0.027965	0.17493	0.10145	-0.16921	0.039311	-0.064950
8.0100	-0.014222	0.032349	0.0090635	-0.084716	-0.10677	-0.095744	-0.34511	-0.21198	-0.27854
8.0120	0.13915	0.22609	0.18262	0.027965	-0.026286	0.00083950	-0.16921	-0.086333	-0.12777
8.0140	0.13915	0.11307	0.12611	0.068208	-0.026286	0.020961	-0.10639	-0.14915	-0.12777
8.0160	0.41362	-0.12910	0.14226	0.18894	-0.13897	0.024985	0.019255	-0.27480	-0.12777
8.0180	0.72844	0.22609	0.47726	0.30967	0.054200	0.18193	0.32080	-0.086333	0.11723
8.0200	0.30060	0.11307	0.20684	0.068208	0.013957	0.041083	0.14490	-0.33762	-0.096361
8.0220	0.41362	0.032349	0.22298	0.10845	0.013957	0.061204	0.20772	-0.14915	0.029283
8.0240	0.21988	0.34717	0.28353	0.027965	0.054200	0.041083	0.082077	0.10213	0.092105
8.0260	-0.094947	0.15344	0.029245	-0.20545	-0.026286	-0.11587	-0.23203	-0.21198	-0.22200
8.0280	0.17952	0.30681	0.24316	-0.0042300	0.054200	0.024985	-0.043567	-0.023511	-0.033539
8.0300	0.13915	0.38754	0.26335	0.027965	0.054200	0.041083	-0.043567	0.15239	0.054412
8.0320	0.058429	0.22609	0.14226	0.027965	0.054200	0.041083	-0.10639	-0.023511	-0.064950
8.0340	0.34096	0.38754	0.36425	0.18894	0.21517	0.20205	-0.043567	0.15239	0.054412
8.0360	0.17952	0.30681	0.24316	0.068208	0.13469	0.10145	-0.16921	0.10213	-0.033539
8.0380	0.058429	0.072711	0.065570	0.068208	-0.10677	-0.019282	-0.29485	-0.14915	-0.22200
8.0400	0.34096	0.26645	0.30371	0.22918	0.054200	0.14169	-0.10639	-0.023511	-0.064950
8.0420	-0.014222	0.032349	0.0090635	0.027965	-0.10677	-0.039403	-0.29485	-0.21198	-0.25341
8.0440	0.13915	-0.048375	0.045390	0.068208	-0.21945	-0.075622	-0.043567	-0.27480	-0.15918
8.0460	0.38133	0.19380	0.28756	0.18894	-0.026286	0.081325	0.082077	-0.086333	-0.0021280
8.0480	0.21988	0.032349	0.12611	-0.0042300	-0.066529	-0.035379	0.019255	-0.14915	-0.064950
8.0500	0.45398	0.15344	0.30371	0.14869	0.054200	0.10145	0.32080	-0.086333	0.11723
8.0520	0.38133	0.46826	0.42479	0.068208	0.21517	0.14169	0.082077	0.15239	0.11723
8.0540	0.13915	0.22609	0.18262	0.027965	0.13469	0.081325	0.019255	-0.086333	-0.033539
8.0560	0.13915	0.30681	0.22298	-0.0042300	0.094443	0.045107	0.019255	-0.023511	-0.0021280
8.0580	-0.13531	0.42790	0.14629	-0.084716	0.13469	0.024985	-0.40793	0.039311	-0.18431
8.0600	-0.21603	0.072711	-0.071661	-0.12496	-0.026286	-0.075622	-0.34511	-0.14915	-0.24713
8.0620	0.13915	0.19380	0.16648	-0.044473	0.054200	0.0048635	-0.23203	0.10213	-0.064949
8.0640	0.13915	0.072711	0.10593	0.068208	-0.10677	-0.019282	-0.34511	-0.14915	-0.24713
8.0660	0.34096	-0.088737	0.12611	0.18894	-0.10677	0.041082	-0.043567	-0.40044	-0.22200
8.0680	0.57506	0.072711	0.32389	0.38210	0.013957	0.19803	0.38362	0.039311	0.21147
8.0700	0.26024	0.032349	0.14629	0.068208	-0.066529	0.00083950	-0.10639	-0.21198	-0.15918
8.0720	0.21988	-0.048375	0.085752	0.068208	-0.066529	0.00083950	0.082077	-0.33762	-0.12777
8.0740	0.17952	0.26645	0.22298	-0.0042300	0.094443	0.045107	0.019255	0.039311	0.029283
8.0760	-0.13531	0.072711	-0.031299	-0.12496	-0.10677	-0.11587	-0.47076	-0.14915	-0.30995
8.0780	0.17952	0.19380	0.18666	0.14869	0.013957	0.081325	-0.043567	-0.086333	-0.064950
8.0800	0.058429	0.42790	0.24316	0.027965	0.094443	0.061204	-0.10639	0.039311	-0.033539
8.0820	-0.054584	0.072711	0.0090635	-0.044473	-0.10677	-0.075622	-0.29485	-0.14915	-0.22200
8.0840	0.30060	0.34717	0.32389	0.14869	0.094443	0.12157	0.082077	0.15239	0.11723
8.0860	0.098791	0.26645	0.18262	0.068208	0.094443	0.081326	-0.16921	0.039311	-0.064950
8.0880	0.098791	-0.0080130	0.045389	0.027965	0.013957	0.020961	-0.34511	-0.14915	-0.24713
8.0900	0.26024	0.19380	0.22702	0.18894	-0.026286	0.081325	0.019255	-0.023511	-0.0021280
8.0920	0.026140	0.032349	0.029245	-0.0042300	-0.026286	-0.015258	-0.23203	-0.21198	-0.22200
8.0940	0.058429	-0.16139	-0.051480	-0.0042300	-0.10677	-0.055501	-0.23203	-0.21198	-0.22200
8.0960	0.26024	0.11307	0.18666	0.14869	-0.066529	0.041082	0.082077	-0.086333	-0.0021280
8.0980	0.098791	-0.048375	0.025208	-0.0042300	-0.13897	-0.071599	-0.043567	-0.14915	-0.096361
8.1000	0.41362	0.11307	0.26335	0.18894	-0.026286	0.081325	0.14490	0.039311	0.092104
8.1020	0.34096	0.42790	0.38443	0.18894	0.094443	0.14169	0.20772	0.21521	0.21147
8.1040	-0.014222	0.072711	0.029244	-0.044473	0.013957	-0.015258	-0.16921	-0.21198	-0.19059
8.1060	0.058429	0.19380	0.12611	0.027965	0.094443	0.061204	-0.23203	-0.086333	-0.15918
8.1080	-0.21603	0.19380	-0.011117	-0.16520	0.094443	-0.035380	-0.47076	-0.086333	-0.27854
8.1100	-0.28868	0.032349	-0.12817	-0.16520	-0.026286	-0.095744	-0.47076	-0.33762	-0.40419
8.1120	0.058429	0.19380	0.12611	0.027965	0.13469	0.081325	-0.29485	-0.086333	-0.19059
8.1140	0.098791	0.032349	0.065570	0.10845	0.013957	0.061204	-0.10639	-0.023511	-0.064950
8.1160	0.26024	-0.16139	0.049425	0.14869	-0.21945	-0.035380	0.082077	-0.27480	-0.096361
8.1180	0.45398	0.19380	0.32389	0.26942	0.013957	0.14169	0.14490	-0.086333	0.029282
8.1200	0.17952	-0.12910	0.025209	0.10845	-0.066529	0.020961	0.082077	-0.14915	-0.033539
8.1220	0.098791	-0.12910	-0.015154	0.027965	-0.066529	-0.019282	-0.10639	-0.21198	-0.15918
8.1240	0.17952	0.15344	0.16648	0.14869	0.094443	0.12157	-0.043567	-0.023511	-0.033539
8.1260	-0.21603	-0.048375	-0.13220	-0.084716	-0.026286	-0.055501	-0.29485	-0.21198	-0.25341
8.1280	-0.014222	0.11307	0.049426	-0.044473	-0.026286	-0.035379	-0.16921	-0.023511	-0.096361
8.1300	-0.014222	0.26645	0.12611	-0.044473	0.094443	0.024985	-0.23203	0.039311	-0.096361
8.1320	-0.17567	0.072711	-0.051480	-0.12496	0.013957	-0.055501	-0.34511	-0.14915	-0.24713
8.1340	0.098791	0.19380	0.14629	0.10845	0.013957	0.061204	-0.043567	0.10213	0.029283
8.1360	0.098791	0.22609	0.16244	0.027965	0.054200	0.041083	-0.29485	-0.023511	-0.15918
8.1380	0.058429	-0.088737	-0.015154	0.10845	-0.066529	0.020961	-0.16921	-0.27480	-0.22200
8.1400	0.13915	0.032349	0.085752	0.068208	0.094443	0.081326	-0.043567	0.039311	-0.0021280
8.1420	-0.13531	-0.088737	-0.11202	-0.084716	-0.10677	-0.095744	-0.34511	-0.27480	-0.30996
8.1440	0.026140	-0.16139	-0.067624	-0.044473	-0.13897	-0.091720	-0.043567	-0.27480	-0.15918
8.1460	0.13915	0.032349	0.085752	0.068208	0.013957	0.041083	0.019255	-0.023511	-0.0021280
8.1480	0.13915	-0.048375	0.045390	0.14869	-0.066529	0.041082	-0.043567	-0.14915	-0.096361
8.1500	0.34096	0.072711	0.20684	0.22918	0.013957	0.12157	0.14490	0.10213	0.12352
8.1520	0.13915	0.30681	0.22298	0.10845	0.21517	0.16181	0.019255	0.34086	0.18006
8.1540	-0.13531	0.032349	-0.051480	-0.044473	-0.026286	-0.035379	-0.34511	-0.086333	-0.21572
8.1560	-0.054584	0.032349	-0.011117	0.027965	0.013957	0.020961	-0.16921	-0.086333	-0.12777
8.1580	-0.25640	0.032349	-0.11202	-0.12496	0.013957	-0.055501	-0.40793	-0.086333	-0.24713
8.1600	-0.25640	-0.20175	-0.22907	-0.084716	-0.17921	-0.13196	-0.53358	-0.40044	-0.46701
8.1620	0.098791	0.11307	0.10593	0.10845	0.054200	0.081326	-0.10639	-0.14915	-0.12777
8.1640	-0.094947	0.032349	-0.031299	-0.044473	0.054200	0.0048635	-0.23203	-0.14915	-0.19059
8.1660	0.17952	-0.20175	-0.011117	0.027965	-0.026286	0.00083950	-0.043567	-0.21198	-0.12777
8.1680	0.38133	0.072711	0.22702	0.14869	0.013957	0.081325	0.32080	0.039311	0.18005
8.1700	0.058429	-0.088737	-0.015154	-0.044473	-0.066529	-0.055501	-0.043567	-0.27480	-0.15918
8.1720	0.17952	-0.24211	-0.031298	0.10845	-0.13897	-0.015258	-0.043567	-0.21198	-0.12777
8.1740	0.058429	0.11307	0.085751	0.027965	0.054200	0.041083	-0.10639	0.10213	-0.0021280
8.1760	-0.32905	-0.12910	-0.22907	-0.16520	-0.026286	-0.095744	-0.34511	-0.27480	-0.30996
8.1780	-0.094947	0.032349	-0.031299	-0.0042300	0.13469	0.065228	-0.34511	-0.023511	-0.18431
8.1800	-0.094947	0.19380	0.049426	-0.044473	0.094443	0.024985	-0.29485	0.039311	-0.12777
8.1820	-0.25640	-0.048375	-0.15239	-0.084716	-0.066529	-0.075622	-0.40793	-0.086333	-0.24713
8.1840	0.21988	0.11307	0.16648	0.22918	0.013957	0.12157	-0.043567	0.10213	0.029283
8.1860	0.058429	0.032349	0.045389	0.068208	-0.066529	0.00083950	-0.10639	-0.023511	-0.064950
8.1880	-0.17567	-0.12910	-0.15238	-0.084716	-0.21945	-0.15208	-0.23203	-0.27480	-0.25341
8.1900	0.058429	-0.0080130	0.025208	0.027965	0.013957	0.020961	0.019255	-0.21198	-0.096361
8.1920	-0.25640	-0.20175	-0.22907	-0.16520	-0.026286	-0.095744	-0.29485	-0.33762	-0.31624
8.1940	-0.094947	-0.28247	-0.18871	-0.044473	-0.17921	-0.11184	0.019255	-0.33762	-0.15918
8.1960	0.17952	-0.088737	0.045389	0.10845	-0.066529	0.020961	0.019255	-0.14915	-0.064950
8.1980	-0.014222	-0.12910	-0.071660	0.027965	-0.10677	-0.039403	-0.10639	-0.023511	-0.064950
8.2000	0.17952	0.072711	0.12611	0.14869	0.013957	0.081325	0.082077	0.15239	0.11723
8.2020	0.098791	0.30681	0.20280	0.068208	0.17493	0.12157	-0.10639	0.15239	0.023001
8.2040	-0.25640	0.032349	-0.11202	-0.084716	0.054200	-0.015258	-0.40793	0.10213	-0.15290
8.2060	-0.054584	0.032349	-0.011117	-0.044473	0.054200	0.0048635	-0.29485	0.039311	-0.12777
8.2080	-0.21603	0.032349	-0.091842	-0.044473	0.054200	0.0048635	-0.47076	-0.086333	-0.27854
8.2100	-0.36941	-0.40356	-0.38648	-0.20545	-0.21945	-0.21245	-0.47076	-0.33762	-0.40419
8.2120	-0.17567	-0.0080130	-0.091842	-0.084716	-0.026286	-0.055501	-0.16921	-0.086333	-0.12777
8.2140	-0.13531	-0.048375	-0.091842	-0.084716	-0.066529	-0.075622	-0.10639	-0.27480	-0.19059
8.2160	0.026140	-0.24211	-0.10799	-0.0042300	-0.17921	-0.091720	0.082077	-0.33762	-0.12777
8.2180	0.41362	-0.0080130	0.20280	0.18894	0.013957	0.10145	0.38362	-0.086333	0.14864
8.2200	0.098791	-0.20175	-0.051480	0.027965	-0.13897	-0.055501	-0.043567	-0.14915	-0.096361
8.2220	0.058429	-0.24211	-0.091842	-0.0042300	-0.13897	-0.071599	0.019255	-0.33762	-0.15918
8.2240	-0.054584	-0.0080130	-0.031298	-0.084716	0.054200	-0.015258	-0.043567	0.039311	-0.0021280
8.2260	-0.40977	-0.12910	-0.26943	-0.24569	-0.026286	-0.13599	-0.59640	-0.14915	-0.37278
8.2280	-0.25640	-0.048375	-0.15239	-0.084716	0.054200	-0.015258	-0.34511	-0.14915	-0.24713
8.2300	-0.25640	0.19380	-0.031299	-0.12496	0.17493	0.024985	-0.34511	0.039311	-0.15290
8.2320	-0.21603	-0.12910	-0.17257	-0.0042300	-0.10677	-0.055501	-0.34511	-0.086333	-0.21572
8.2340	0.026140	0.11307	0.069607	0.10845	0.054200	0.081326	-0.043567	0.15239	0.054412
8.2360	-0.17567	-0.048375	-0.11202	-0.084716	-0.026286	-0.055501	-0.23203	0.039311	-0.096361
8.2380	-0.25640	-0.24211	-0.24925	-0.084716	-0.13897	-0.11184	-0.23203	-0.21198	-0.22200
8.2400	-0.054584	-0.048375	-0.051479	-0.0042300	-0.026286	-0.015258	-0.10639	-0.14915	-0.12777
8.2420	-0.13531	-0.28247	-0.20889	-0.084716	-0.13897	-0.11184	-0.23203	-0.33762	-0.28483
8.2440	-0.054584	-0.47621	-0.26540	-0.0042300	-0.21945	-0.11184	-0.10639	-0.40044	-0.25341
8.2460	0.026140	-0.16139	-0.067624	-0.0042300	-0.10677	-0.055501	0.082077	-0.14915	-0.033539
8.2480	-0.094947	-0.24211	-0.16853	-0.12496	-0.10677	-0.11587	-0.043567	-0.27480	-0.15918
8.2500	0.098791	-0.088737	0.0050270	0.027965	0.013957	0.020961	0.14490	0.039311	0.092104
8.2520	-0.094947	0.34717	0.12611	-0.084716	0.21517	0.065228	0.019255	0.27803	0.14864
8.2540	-0.28868	-0.0080130	-0.14835	-0.20545	0.054200	-0.075622	-0.34511	-0.14915	-0.24713
8.2560	-0.13531	-0.0080130	-0.071661	-0.044473	0.054200	0.0048635	-0.10639	0.10213	-0.0021280
8.2580	-0.49049	-0.048375	-0.26943	-0.28593	-0.026286	-0.15611	-0.47076	0.10213	-0.18431
8.2600	-0.53086	-0.32284	-0.42685	-0.24569	-0.17921	-0.21245	-0.59640	-0.40044	-0.49842
8.2620	-0.28868	-0.24211	-0.26540	-0.12496	-0.066529	-0.095744	-0.23203	-0.14915	-0.19059
8.2640	-0.25640	-0.20175	-0.22907	-0.084716	-0.026286	-0.055501	-0.29485	-0.14915	-0.22200
8.2660	0.098791	-0.36320	-0.13220	0.14869	-0.066529	0.041082	-0.043567	-0.45070	-0.24713
8.2680	0.30060	-0.048375	0.12611	0.26942	0.054200	0.16181	0.25798	-0.14915	0.054412
