t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g4r1	g4r2	g4ave
5.6120	0.17151	0.15026	0.16089	0.22103	0.19231	0.20667	0.29954	0.11235	0.20594
5.6140	-0.10286	0.31166	0.10440	-0.13307	0.27279	0.069862	-0.0024940	0.28853	0.14302
5.6160	0.010117	-0.0030610	0.0035280	0.10032	0.039406	0.069862	0.36246	-0.13935	0.11156
5.6180	0.17151	0.27131	0.22141	0.019840	0.19231	0.10608	0.060430	0.28853	0.17448
5.6200	-0.30460	-0.083758	-0.19418	-0.092828	0.11988	0.013528	-0.12834	0.049423	-0.039459
5.6220	0.010117	-0.28550	-0.13769	0.18079	-0.19398	-0.0065910	0.12335	-0.31553	-0.096090
5.6240	-0.18356	0.069566	-0.056995	-0.020398	0.079645	0.029624	-0.065417	-0.013501	-0.039459
5.6260	-0.38530	-0.16445	-0.27488	-0.020398	-0.081309	-0.050853	-0.065417	-0.20227	-0.13384
5.6280	0.090814	-0.24515	-0.077168	0.14055	-0.081309	0.029623	0.12335	-0.076424	0.023464
5.6300	-0.22390	0.23096	0.0035280	0.019840	0.19231	0.10608	-0.12834	0.17527	0.023465
5.6320	-0.10286	-0.0030610	-0.052959	0.10032	0.039406	0.069862	0.12335	0.049423	0.086388
5.6340	0.090814	0.069566	0.080190	0.18079	0.16012	0.17046	0.29954	0.17527	0.23740
5.6360	-0.18356	0.38428	0.10036	0.060078	0.23255	0.14631	0.060430	0.41438	0.23740
5.6380	0.090814	-0.083758	0.0035280	0.14055	0.11988	0.13022	0.24920	-0.13935	0.054926
5.6400	0.13116	0.029218	0.080190	0.14055	0.11988	0.13022	0.060430	0.17527	0.11785
5.6420	-0.18356	-0.0030610	-0.093308	-0.060637	0.079645	0.0095040	-0.065417	0.17527	0.054927
5.6440	-0.062510	-0.20480	-0.13366	0.060078	-0.081309	-0.010615	0.12335	-0.20227	-0.039459
5.6460	-0.26425	0.19061	-0.036820	0.019840	0.19231	0.10608	0.12335	0.17527	0.14931
5.6480	-0.34495	-0.043409	-0.19418	-0.092828	0.039406	-0.026711	-0.12834	-0.013501	-0.070921
5.6500	-0.030231	-0.24515	-0.13769	0.14055	-0.15374	-0.0065915	0.12335	-0.20227	-0.039459
5.6520	-0.26425	0.19061	-0.036820	0.019840	0.19231	0.10608	-0.12834	0.17527	0.023465
5.6540	-0.26425	-0.083758	-0.17400	-0.020398	-0.00083200	-0.010615	-0.0024940	0.049423	0.023465
5.6560	-0.030231	-0.24515	-0.13769	0.22103	-0.00083200	0.11010	0.36246	-0.25261	0.054926
5.6580	-0.22390	0.15026	-0.036820	-0.020398	0.16012	0.069862	-0.0024940	0.17527	0.086388
5.6600	-0.14321	-0.12411	-0.13366	0.060078	0.079645	0.069862	0.24920	0.11235	0.18077
5.6620	0.25221	0.029218	0.14071	0.29346	0.11988	0.20667	0.18628	0.17527	0.18077
5.6640	-0.14321	0.38428	0.12054	-0.092828	0.23255	0.069862	0.060430	0.47730	0.26887
5.6660	0.050466	0.029218	0.039842	0.22103	0.16012	0.19058	0.29954	-0.013501	0.14302
5.6680	0.050466	0.31166	0.18106	0.10032	0.16012	0.13022	0.18628	0.35146	0.26887
5.6700	-0.26425	0.069566	-0.097342	-0.092828	0.079645	-0.0065915	-0.0024940	0.11235	0.054926
5.6720	0.050466	-0.28550	-0.11752	0.22103	-0.12155	0.049742	0.12335	-0.076424	0.023464
5.6740	-0.14321	-0.0030610	-0.073133	-0.060637	0.11988	0.029623	-0.19126	0.049423	-0.070920
5.6760	-0.34495	-0.16445	-0.25470	0.060078	-0.19398	-0.066949	-0.12834	-0.20227	-0.16531
5.6780	0.010117	-0.16445	-0.077169	0.18079	-0.041070	0.069862	0.24920	-0.013501	0.11785
5.6800	-0.26425	0.15026	-0.056994	0.019840	0.23255	0.12620	-0.065417	0.23819	0.086388
5.6820	-0.14321	-0.0030610	-0.073133	0.18079	-0.041070	0.069862	-0.0024940	0.049423	0.023465
5.6840	0.13116	0.15026	0.14071	0.25322	0.079645	0.16643	0.24920	0.23819	0.24370
5.6860	-0.18356	0.31166	0.064050	0.10032	0.19231	0.14631	0.060430	0.41438	0.23740
5.6880	0.050466	-0.083758	-0.016646	0.18079	0.079645	0.13022	0.29954	-0.076424	0.11156
5.6900	0.050466	0.10991	0.080190	0.14055	-0.00083200	0.069861	0.42539	0.11235	0.26887
5.6920	-0.18356	-0.0030610	-0.093308	-0.060637	0.079645	0.0095040	0.060430	0.11235	0.086388
5.6940	-0.030231	-0.24515	-0.13769	0.019840	-0.081309	-0.030734	0.29954	-0.13935	0.080095
5.6960	-0.18356	0.27131	0.043876	0.019840	0.19231	0.10608	-0.065417	0.23819	0.086388
5.6980	-0.38530	0.069566	-0.15787	-0.17330	0.11988	-0.026711	-0.065417	-0.076424	-0.070920
5.7000	-0.10286	-0.16445	-0.13366	0.10032	-0.00083200	0.049743	0.18628	-0.013501	0.086388
5.7020	-0.26425	0.10991	-0.077168	0.019840	0.19231	0.10608	0.060430	0.17527	0.11785
5.7040	-0.22390	-0.12411	-0.17400	-0.060637	-0.15374	-0.10719	-0.0024940	-0.13935	-0.070921
5.7060	0.010117	-0.20480	-0.097343	0.22103	-0.081309	0.069862	0.29954	-0.13935	0.080095
5.7080	-0.22390	0.069566	-0.077169	-0.020398	0.16012	0.069862	-0.12834	0.11235	-0.0079975
5.7100	-0.14321	-0.083758	-0.11348	0.060078	-0.081309	-0.010615	0.18628	-0.25261	-0.033166
5.7120	0.17151	0.10991	0.14071	0.18079	0.11988	0.15034	0.36246	0.23819	0.30033
5.7140	-0.18356	0.31166	0.064050	-0.060637	0.23255	0.085957	-0.0024940	0.41438	0.20594
5.7160	0.090814	-0.0030610	0.043877	0.14055	0.11988	0.13022	0.42539	-0.013501	0.20594
5.7180	0.090814	0.34394	0.21737	0.10032	0.16012	0.13022	0.24920	0.28853	0.26887
5.7200	-0.30460	0.10991	-0.097343	-0.13307	0.16012	0.013528	-0.0024940	0.23819	0.11785
5.7220	-0.030231	-0.28550	-0.15787	0.14055	-0.00083200	0.069861	0.24920	-0.37846	-0.064629
5.7240	-0.18356	0.069566	-0.056995	-0.060637	0.11988	0.029623	-0.0024940	0.049423	0.023465
5.7260	-0.38530	-0.24515	-0.31522	-0.060637	-0.12155	-0.091092	-0.12834	-0.20227	-0.16531
5.7280	0.010117	-0.28550	-0.13769	0.14055	-0.041070	0.049742	0.24920	-0.13935	0.054926
5.7300	-0.30460	0.15026	-0.077169	-0.020398	0.16012	0.069862	-0.12834	0.049423	-0.039459
5.7320	-0.22390	-0.043409	-0.13366	0.060078	-0.00083200	0.029623	-0.0024940	-0.013501	-0.0079975
5.7340	0.050466	-0.0030610	0.023703	0.18079	0.11988	0.15034	0.36246	0.23819	0.30033
5.7360	-0.22390	0.27131	0.023703	0.060078	0.19231	0.12619	0.060430	0.41438	0.23740
5.7380	0.050466	-0.0030610	0.023703	0.14055	-0.00083200	0.069861	0.29954	-0.076424	0.11156
5.7400	0.010117	0.029218	0.019667	0.14055	0.16012	0.15034	0.36246	-0.013501	0.17448
5.7420	-0.38530	0.069566	-0.15787	-0.13307	0.16012	0.013528	-0.0024940	0.11235	0.054926
5.7440	-0.062510	-0.20480	-0.13366	0.10032	-0.041070	0.029624	0.24920	-0.20227	0.023465
5.7460	-0.22390	0.23096	0.0035280	-0.060637	0.19231	0.065838	0.12335	0.17527	0.14931
5.7480	-0.45792	-0.0030610	-0.23049	-0.13307	0.11988	-0.0065915	-0.12834	0.17527	0.023465
5.7500	-0.062510	-0.20480	-0.13366	0.019840	-0.041070	-0.010615	0.36246	-0.20227	0.080096
5.7520	-0.41758	0.19061	-0.11348	-0.092828	0.19231	0.049742	-0.065417	0.17527	0.054927
5.7540	-0.30460	-0.24515	-0.27488	-0.092828	-0.00083200	-0.046830	0.060430	-0.076424	-0.0079970
5.7560	-0.030231	-0.28550	-0.15787	0.10032	-0.00083200	0.049743	0.29954	-0.13935	0.080095
5.7580	-0.26425	0.069566	-0.097342	-0.020398	0.079645	0.029624	-0.065417	0.049423	-0.0079970
5.7600	-0.14321	-0.083758	-0.11348	-0.020398	-0.00083200	-0.010615	0.12335	-0.013501	0.054926
5.7620	0.010117	0.029218	0.019667	0.14055	0.079645	0.11010	0.29954	0.049423	0.17448
5.7640	-0.22390	0.34394	0.060016	-0.092828	0.23255	0.069862	-0.0024940	0.35146	0.17448
5.7660	0.010117	0.069566	0.039841	0.14055	0.11988	0.13022	0.29954	-0.013501	0.14302
5.7680	-0.030231	0.19061	0.080190	0.14055	0.19231	0.16643	0.12335	0.41438	0.26887
5.7700	-0.30460	0.029218	-0.13769	-0.092828	0.079645	-0.0065915	-0.12834	0.17527	0.023465
5.7720	-0.14321	-0.28550	-0.21435	0.060078	-0.12155	-0.030734	0.29954	-0.13935	0.080095
5.7740	-0.22390	-0.0030610	-0.11348	-0.060637	0.16012	0.049743	-0.0024940	0.049423	0.023465
5.7760	-0.41758	-0.32585	-0.37171	-0.092828	-0.081309	-0.087068	-0.065417	-0.13935	-0.10238
5.7780	-0.030231	-0.24515	-0.13769	0.18079	-0.081309	0.049743	0.12335	-0.076424	0.023464
5.7800	-0.34495	0.23096	-0.056994	-0.060637	0.23255	0.085957	-0.12834	0.28853	0.080095
5.7820	-0.30460	0.029218	-0.13769	0.060078	0.079645	0.069862	-0.0024940	-0.013501	-0.0079975
5.7840	0.090814	0.15026	0.12054	0.14055	0.16012	0.15034	0.42539	0.11235	0.26887
5.7860	-0.26425	0.27131	0.0035285	-0.060637	0.23255	0.085957	-0.12834	0.28853	0.080095
5.7880	0.050466	-0.12411	-0.036820	0.10032	0.079645	0.089981	0.18628	0.049423	0.11785
5.7900	0.010117	-0.0030610	0.0035280	0.14055	-0.00083200	0.069861	0.18628	-0.013501	0.086388
5.7920	-0.41758	0.029218	-0.19418	-0.092828	0.079645	-0.0065915	-0.065417	0.049423	-0.0079970
5.7940	-0.10286	-0.24515	-0.17400	0.10032	-0.00083200	0.049743	0.18628	-0.25261	-0.033166
5.7960	-0.30460	0.15026	-0.077169	-0.020398	0.11988	0.049743	-0.0024940	0.28853	0.14302
5.7980	-0.41758	0.10991	-0.15383	-0.13307	0.039406	-0.046830	-0.12834	0.11235	-0.0079975
5.8000	-0.030231	-0.12411	-0.077169	0.060078	-0.00083200	0.029623	0.12335	-0.013501	0.054926
5.8020	-0.41758	0.19061	-0.11348	-0.092828	0.23255	0.069862	-0.0024940	0.23819	0.11785
5.8040	-0.26425	-0.12411	-0.19418	-0.060637	-0.12155	-0.091092	-0.0024940	-0.13935	-0.070921
5.8060	-0.030231	-0.12411	-0.077169	0.060078	-0.00083200	0.029623	0.36246	-0.20227	0.080096
5.8080	-0.30460	0.10991	-0.097343	-0.092828	0.23255	0.069862	-0.19126	0.23819	0.023465
5.8100	-0.10286	-0.16445	-0.13366	-0.020398	-0.00083200	-0.010615	-0.0024940	-0.13935	-0.070921
5.8120	0.010117	0.069566	0.039841	0.14055	0.079645	0.11010	0.18628	0.23819	0.21224
5.8140	-0.22390	0.27131	0.023703	-0.060637	0.27279	0.10608	-0.065417	0.35146	0.14302
5.8160	0.010117	-0.043409	-0.016646	0.10032	0.079645	0.089981	0.24920	-0.013501	0.11785
5.8180	-0.030231	0.23096	0.10036	0.060078	0.11988	0.089980	0.060430	0.17527	0.11785
5.8200	-0.30460	-0.0030610	-0.15383	-0.020398	-0.00083200	-0.010615	-0.36745	0.049423	-0.15901
5.8220	-0.10286	-0.28550	-0.19418	0.14055	-0.12155	0.0095040	0.12335	-0.31553	-0.096090
5.8240	-0.22390	0.10991	-0.056995	0.019840	0.11988	0.069862	-0.19126	-0.076424	-0.13384
5.8260	-0.41758	-0.20480	-0.31119	-0.060637	-0.041070	-0.050853	-0.19126	-0.37846	-0.28486
5.8280	0.010117	-0.24515	-0.11752	0.14055	-0.00083200	0.069861	0.18628	-0.013501	0.086388
5.8300	-0.22390	0.19061	-0.016646	-0.020398	0.23255	0.10608	-0.24160	0.11235	-0.064628
5.8320	-0.18356	0.029218	-0.077169	0.10032	0.039406	0.069862	0.060430	0.049423	0.054926
5.8340	0.13116	0.069566	0.10036	0.18079	0.19231	0.18655	0.12335	0.17527	0.14931
5.8360	-0.26425	0.27131	0.0035285	-0.060637	0.23255	0.085957	-0.065417	0.35146	0.14302
5.8380	0.050466	-0.043409	0.0035285	0.060078	-0.00083200	0.029623	0.12335	-0.13935	-0.0079975
5.8400	0.050466	0.069566	0.060016	0.10032	0.079645	0.089981	0.12335	0.049423	0.086388
5.8420	-0.34495	0.029218	-0.15787	-0.13307	0.11988	-0.0065915	-0.24160	-0.076424	-0.15901
5.8440	-0.030231	-0.28550	-0.15787	0.060078	-0.12155	-0.030734	0.060430	-0.31553	-0.12755
5.8460	-0.26425	0.19061	-0.036820	-0.020398	0.19231	0.085957	-0.19126	0.049423	-0.070920
5.8480	-0.41758	-0.0030610	-0.21032	-0.13307	0.079645	-0.026710	-0.24160	-0.013501	-0.12755
5.8500	-0.030231	-0.16445	-0.097342	0.10032	-0.041070	0.029624	-0.0024940	-0.20227	-0.10238
5.8520	-0.41758	0.15026	-0.13366	-0.092828	0.23255	0.069862	-0.12834	0.17527	0.023465
5.8540	-0.22390	-0.20480	-0.21435	-0.020398	-0.00083200	-0.010615	-0.19126	0.049423	-0.070920
5.8560	0.050466	-0.24515	-0.097342	0.10032	-0.081309	0.0095040	0.18628	-0.076424	0.054926
5.8580	-0.18356	0.15026	-0.016646	-0.020398	0.16012	0.069862	-0.19126	0.11235	-0.039459
5.8600	-0.062510	-0.12411	-0.093308	0.019840	0.079645	0.049743	-0.0024940	-0.076424	-0.039459
5.8620	0.050466	-0.0030610	0.023703	0.14055	0.079645	0.11010	0.29954	0.049423	0.17448
5.8640	-0.10286	0.23096	0.064050	-0.060637	0.19231	0.065838	-0.30453	0.35146	0.023464
5.8660	0.050466	0.029218	0.039842	0.10032	0.079645	0.089981	0.12335	-0.013501	0.054926
5.8680	-0.030231	0.23096	0.10036	0.060078	0.23255	0.14631	-0.065417	0.28853	0.11156
5.8700	-0.30460	0.029218	-0.13769	-0.13307	0.11988	-0.0065915	-0.30453	-0.076424	-0.19048
5.8720	-0.10286	-0.28550	-0.19418	0.10032	-0.12155	-0.010615	-0.0024940	-0.20227	-0.10238
5.8740	-0.18356	-0.043409	-0.11348	-0.020398	0.11988	0.049743	-0.24160	0.11235	-0.064628
5.8760	-0.41758	-0.24515	-0.33136	-0.092828	-0.15374	-0.12328	-0.30453	-0.25261	-0.27857
5.8780	-0.030231	-0.16445	-0.097342	0.10032	-0.081309	0.0095040	-0.0024940	-0.076424	-0.039459
5.8800	-0.26425	0.19061	-0.036820	-0.092828	0.23255	0.069862	-0.36745	0.11235	-0.12755
5.8820	-0.22390	-0.0030610	-0.11348	-0.020398	0.079645	0.029624	-0.12834	-0.076424	-0.10238
5.8840	0.13116	0.15026	0.14071	0.18079	0.11988	0.15034	-0.0024940	0.17527	0.086388
5.8860	-0.18356	0.27131	0.043876	-0.060637	0.27279	0.10608	-0.24160	0.35146	0.054926
5.8880	0.090814	-0.16445	-0.036820	0.14055	0.079645	0.11010	0.18628	-0.076424	0.054926
5.8900	0.13116	0.069566	0.10036	0.019840	-0.00083200	0.0095040	0.060430	0.049423	0.054926
5.8920	-0.30460	0.069566	-0.11752	-0.092828	0.079645	-0.0065915	-0.12834	0.049423	-0.039459
5.8940	-0.030231	-0.20480	-0.11752	0.019840	-0.00083200	0.0095040	-0.12834	-0.20227	-0.16531
5.8960	-0.30460	0.19061	-0.056994	-0.060637	0.19231	0.065838	-0.19126	0.11235	-0.039459
5.8980	-0.49827	-0.0030610	-0.25067	-0.21354	-0.00083200	-0.10719	-0.36745	-0.13935	-0.25340
5.9000	-0.10286	-0.24515	-0.17400	-0.060637	-0.041070	-0.050853	-0.065417	-0.13935	-0.10238
5.9020	-0.41758	0.10991	-0.15383	-0.092828	0.11988	0.013528	-0.30453	-0.013501	-0.15901
5.9040	-0.18356	-0.12411	-0.15383	-0.060637	-0.12155	-0.091092	-0.24160	-0.25261	-0.24711
5.9060	0.050466	-0.32585	-0.13769	0.18079	-0.081309	0.049743	0.12335	-0.20227	-0.039459
5.9080	-0.18356	0.069566	-0.056995	-0.020398	0.11988	0.049743	-0.12834	0.11235	-0.0079975
5.9100	-0.030231	-0.043409	-0.036820	-0.060637	-0.00083200	-0.030734	-0.065417	-0.20227	-0.13384
5.9120	0.050466	0.23096	0.14071	0.060078	0.23255	0.14631	0.18628	0.11235	0.14931
5.9140	-0.14321	0.27131	0.064051	-0.13307	0.31303	0.089981	-0.36745	0.23819	-0.064628
5.9160	0.010117	-0.043409	-0.016646	0.060078	0.079645	0.069862	-0.0024940	-0.13935	-0.070921
5.9180	-0.14321	0.27131	0.064051	0.060078	0.19231	0.12619	-0.0024940	0.23819	0.11785
5.9200	-0.30460	-0.083758	-0.19418	-0.21354	0.11988	-0.046830	-0.49330	-0.013501	-0.25340
5.9220	-0.030231	-0.35813	-0.19418	0.10032	-0.12155	-0.010615	0.060430	-0.37846	-0.15901
5.9240	-0.14321	0.029218	-0.056994	-0.020398	0.079645	0.029624	-0.36745	-0.13935	-0.25340
5.9260	-0.41758	-0.32585	-0.37171	-0.092828	-0.081309	-0.087068	-0.43037	-0.25261	-0.34149
5.9280	-0.062510	-0.32585	-0.19418	0.14055	-0.00083200	0.069861	-0.065417	-0.20227	-0.13384
5.9300	-0.41758	0.15026	-0.13366	-0.092828	0.16012	0.033647	-0.43037	0.11235	-0.15901
5.9320	-0.26425	-0.043409	-0.15383	-0.020398	0.039406	0.0095040	-0.0024940	-0.076424	-0.039459
5.9340	0.090814	0.069566	0.080190	0.10032	0.11988	0.11010	0.060430	0.11235	0.086388
5.9360	-0.22390	0.34394	0.060016	-0.060637	0.23255	0.085957	-0.30453	0.23819	-0.033167
5.9380	0.050466	-0.043409	0.0035285	0.14055	0.079645	0.11010	0.18628	-0.13935	0.023465
5.9400	0.050466	-0.0030610	0.023703	0.060078	0.16012	0.11010	0.12335	0.11235	0.11785
5.9420	-0.30460	-0.0030610	-0.15383	-0.092828	0.039406	-0.026711	-0.19126	0.11235	-0.039459
5.9440	-0.062510	-0.24515	-0.15383	0.060078	-0.081309	-0.010615	-0.0024940	-0.20227	-0.10238
5.9460	-0.26425	0.10991	-0.077168	-0.13307	0.27279	0.069862	-0.36745	0.11235	-0.12755
5.9480	-0.57897	-0.083758	-0.33136	-0.17330	-0.00083200	-0.087068	-0.43037	-0.013501	-0.22194
5.9500	-0.18356	-0.28550	-0.23453	-0.060637	-0.081309	-0.070973	-0.24160	-0.13935	-0.19048
5.9520	-0.41758	0.10991	-0.15383	-0.13307	0.16012	0.013528	-0.24160	0.11235	-0.064628
5.9540	-0.22390	-0.083758	-0.15383	-0.020398	0.039406	0.0095040	-0.30453	-0.13935	-0.22194
5.9560	0.17151	-0.20480	-0.016646	0.14055	-0.081309	0.029623	0.060430	-0.37846	-0.15901
5.9580	-0.22390	0.15026	-0.036820	0.019840	0.11988	0.069862	-0.24160	0.17527	-0.033166
5.9600	-0.10286	-0.12411	-0.11348	0.060078	0.039406	0.049742	-0.19126	-0.076424	-0.13384
5.9620	0.090814	0.15026	0.12054	0.10032	0.039406	0.069862	0.12335	0.11235	0.11785
5.9640	-0.30460	0.31166	0.0035280	-0.020398	0.23255	0.10608	-0.24160	0.28853	0.023464
5.9660	0.050466	-0.043409	0.0035285	0.060078	0.11988	0.089980	-0.12834	-0.013501	-0.070921
5.9680	-0.062510	0.23096	0.084224	0.14055	0.23255	0.18655	-0.19126	0.11235	-0.039459
5.9700	-0.38530	-0.0030610	-0.19418	-0.13307	0.039406	-0.046830	-0.49330	-0.076424	-0.28486
5.9720	-0.030231	-0.32585	-0.17804	0.14055	-0.081309	0.029623	-0.065417	-0.25261	-0.15901
5.9740	-0.26425	-0.0030610	-0.13366	0.019840	0.079645	0.049743	-0.24160	-0.076424	-0.15901
5.9760	-0.34495	-0.16445	-0.25470	-0.13307	-0.15374	-0.14340	-0.55622	-0.37846	-0.46734
5.9780	-0.062510	-0.20480	-0.13366	0.18079	-0.00083200	0.089981	-0.12834	-0.20227	-0.16531
5.9800	-0.30460	0.10991	-0.097343	-0.092828	0.23255	0.069862	-0.43037	0.17527	-0.12755
5.9820	-0.22390	-0.043409	-0.13366	0.019840	0.079645	0.049743	-0.19126	-0.076424	-0.13384
5.9840	0.010117	0.069566	0.039841	0.18079	0.11988	0.15034	-0.0024940	0.17527	0.086388
5.9860	-0.22390	0.15026	-0.036820	-0.020398	0.19231	0.085957	-0.24160	0.23819	-0.0017045
5.9880	0.010117	-0.16445	-0.077169	0.22103	-0.00083200	0.11010	-0.0024940	-0.25261	-0.12755
5.9900	0.050466	0.069566	0.060016	0.18079	0.039406	0.11010	-0.0024940	0.049423	0.023465
5.9920	-0.26425	-0.12411	-0.19418	-0.020398	0.039406	0.0095040	-0.30453	-0.076424	-0.19048
5.9940	-0.10286	-0.24515	-0.17400	0.10032	-0.12155	-0.010615	-0.0024940	-0.20227	-0.10238
5.9960	-0.22390	0.27131	0.023703	-0.092828	0.19231	0.049742	-0.24160	0.049423	-0.096090
5.9980	-0.49827	-0.0030610	-0.25067	-0.092828	0.16012	0.033647	-0.55622	-0.076424	-0.31632
6.0000	-0.14321	-0.28550	-0.21435	0.019840	0.079645	0.049743	-0.24160	-0.25261	-0.24711
6.0020	-0.22390	0.069566	-0.077169	-0.060637	0.19231	0.065838	-0.36745	0.11235	-0.12755
6.0040	-0.26425	-0.16445	-0.21435	-0.020398	-0.00083200	-0.010615	-0.19126	-0.20227	-0.19677
6.0060	0.21186	-0.32585	-0.056995	0.10032	-0.00083200	0.049743	-0.0024940	-0.13935	-0.070921
6.0080	-0.14321	0.10991	-0.016646	0.019840	0.16012	0.089981	-0.12834	0.11235	-0.0079975
6.0100	-0.062510	-0.16445	-0.11348	0.060078	-0.00083200	0.029623	-0.19126	-0.25261	-0.22194
6.0120	0.17151	0.10991	0.14071	0.22103	0.11988	0.17046	-0.065417	0.11235	0.023465
6.0140	-0.30460	0.27131	-0.016646	0.019840	0.23255	0.12620	-0.36745	0.28853	-0.039459
6.0160	-0.030231	-0.0030610	-0.016646	0.10032	0.039406	0.069862	-0.19126	-0.13935	-0.16531
6.0180	-0.062510	0.23096	0.084224	0.060078	0.27279	0.16643	-0.12834	0.23819	0.054926
6.0200	-0.38530	-0.043409	-0.21435	-0.092828	0.039406	-0.026711	-0.43037	-0.013501	-0.22194
6.0220	0.050466	-0.28550	-0.11752	0.10032	-0.12155	-0.010615	-0.24160	-0.25261	-0.24711
6.0240	-0.22390	0.029218	-0.097342	0.019840	0.19231	0.10608	-0.30453	0.049423	-0.12755
6.0260	-0.38530	-0.28550	-0.33540	-0.13307	-0.041070	-0.087068	-0.43037	-0.013501	-0.22194
6.0280	0.010117	-0.24515	-0.11752	0.10032	-0.081309	0.0095040	-0.065417	-0.13935	-0.10238
6.0300	-0.30460	0.19061	-0.056994	-0.13307	0.16012	0.013528	-0.24160	0.28853	0.023464
6.0320	-0.14321	-0.083758	-0.11348	-0.020398	0.11988	0.049743	-0.24160	-0.076424	-0.15901
6.0340	0.010117	0.029218	0.019667	0.10032	0.079645	0.089981	0.060430	0.11235	0.086388
6.0360	-0.26425	0.19061	-0.036820	-0.092828	0.23255	0.069862	-0.30453	0.17527	-0.064629
6.0380	0.010117	-0.20480	-0.097343	0.10032	-0.00083200	0.049743	-0.0024940	-0.076424	-0.039459
6.0400	0.010117	0.069566	0.039841	0.10032	0.079645	0.089981	-0.0024940	0.049423	0.023465
6.0420	-0.22390	0.069566	-0.077169	-0.060637	0.079645	0.0095040	-0.36745	-0.076424	-0.22194
6.0440	-0.14321	-0.20480	-0.17400	0.060078	-0.081309	-0.010615	-0.12834	-0.25261	-0.19048
6.0460	-0.30460	0.10991	-0.097343	-0.092828	0.19231	0.049742	-0.36745	0.17527	-0.096090
6.0480	-0.41758	0.069566	-0.17400	-0.25378	-0.00083200	-0.12731	-0.49330	0.049423	-0.22194
6.0500	-0.10286	-0.12411	-0.11348	0.019840	-0.041070	-0.010615	-0.19126	-0.076424	-0.13384
6.0520	-0.18356	0.10991	-0.036821	-0.17330	0.23255	0.029623	-0.36745	0.11235	-0.12755
6.0540	-0.22390	-0.12411	-0.17400	0.019840	-0.081309	-0.030734	-0.12834	-0.20227	-0.16531
6.0560	0.17151	-0.20480	-0.016646	0.18079	-0.041070	0.069862	0.12335	-0.20227	-0.039459
6.0580	-0.10286	0.069566	-0.016646	-0.020398	0.19231	0.085957	-0.30453	0.23819	-0.033167
6.0600	-0.10286	-0.20480	-0.15383	0.060078	-0.00083200	0.029623	-0.065417	-0.25261	-0.15901
6.0620	0.13116	0.15026	0.14071	0.18079	0.079645	0.13022	-0.19126	0.11235	-0.039459
6.0640	-0.34495	0.27131	-0.036820	-0.060637	0.23255	0.085957	-0.43037	0.23819	-0.096090
6.0660	-0.10286	-0.0030610	-0.052959	0.18079	0.11988	0.15034	-0.12834	0.049423	-0.039459
6.0680	-0.18356	0.31166	0.064050	-0.020398	0.23255	0.10608	-0.30453	0.049423	-0.12755
6.0700	-0.45792	-0.0030610	-0.23049	-0.060637	0.039406	-0.010615	-0.55622	-0.13935	-0.34778
6.0720	0.010117	-0.35813	-0.17401	0.10032	-0.15374	-0.026711	-0.19126	-0.25261	-0.22194
6.0740	-0.26425	-0.0030610	-0.13366	0.019840	0.039406	0.029623	-0.49330	-0.076424	-0.28486
6.0760	-0.30460	-0.16445	-0.23453	-0.020398	-0.15374	-0.087068	-0.24160	-0.37846	-0.31003
6.0780	-0.062510	-0.28550	-0.17401	0.10032	-0.041070	0.029624	-0.065417	-0.076424	-0.070920
6.0800	-0.34495	0.069566	-0.13769	-0.092828	0.16012	0.033647	-0.30453	0.23819	-0.033167
6.0820	-0.14321	-0.0030610	-0.073133	-0.020398	0.039406	0.0095040	-0.19126	-0.076424	-0.13384
6.0840	-0.030231	0.19061	0.080190	0.18079	0.19231	0.18655	-0.065417	0.11235	0.023465
6.0860	-0.26425	0.23096	-0.016646	-0.020398	0.31303	0.14632	-0.24160	0.23819	-0.0017045
6.0880	-0.030231	-0.16445	-0.097342	0.10032	0.039406	0.069862	-0.12834	-0.37846	-0.25340
6.0900	-0.062510	0.10991	0.023702	0.14055	0.079645	0.11010	-0.0024940	0.049423	0.023465
6.0920	-0.26425	-0.12411	-0.19418	-0.092828	0.039406	-0.026711	-0.55622	-0.076424	-0.31632
6.0940	-0.18356	-0.28550	-0.23453	0.060078	-0.081309	-0.010615	-0.24160	-0.25261	-0.24711
6.0960	-0.26425	0.19061	-0.036820	0.019840	0.16012	0.089981	-0.55622	-0.013501	-0.28486
6.0980	-0.49827	-0.043409	-0.27084	-0.21354	0.039406	-0.087068	-0.55622	-0.13935	-0.34778
6.1000	-0.18356	-0.24515	-0.21435	0.10032	-0.041070	0.029624	-0.12834	-0.20227	-0.16531
6.1020	-0.22390	0.15026	-0.036820	-0.060637	0.11988	0.029623	-0.43037	0.11235	-0.15901
6.1040	-0.18356	-0.043409	-0.11348	0.019840	-0.041070	-0.010615	-0.24160	-0.25261	-0.24711
6.1060	0.21186	-0.24515	-0.016646	0.25322	-0.041070	0.10608	-0.065417	-0.076424	-0.070920
6.1080	-0.18356	0.15026	-0.016646	0.019840	0.16012	0.089981	-0.30453	0.11235	-0.096091
6.1100	-0.10286	-0.043409	-0.073133	0.18079	0.039406	0.11010	-0.12834	-0.25261	-0.19048
6.1120	0.050466	0.10991	0.080190	0.18079	0.27279	0.22679	-0.0024940	0.11235	0.054926
6.1140	-0.34495	0.15026	-0.097342	-0.060637	0.23255	0.085957	-0.61914	0.35146	-0.13384
