t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g3r1	g3r2	g3ave	g4r1	g4r2	g4ave
8.1380	0.040249	-0.24325	-0.10150	-0.071192	-0.21063	-0.14091	-0.052960	-0.27706	-0.16501	0.011633	-0.51341	-0.25089
8.1400	-0.38212	-0.083783	-0.23295	-0.15140	-0.010224	-0.080811	-0.17737	0.021250	-0.078059	-0.22675	0.038846	-0.093951
8.1420	-0.23070	-0.083783	-0.15724	-0.071192	-0.090387	-0.080789	-0.23957	-0.10305	-0.17131	-0.22675	-0.32514	-0.27594
8.1440	-0.031473	-0.043917	-0.037695	-0.071192	-0.050305	-0.060748	-0.23957	-0.040897	-0.14023	0.011633	-0.086666	-0.037517
8.1460	-0.34227	0.14744	-0.097415	-0.19150	0.18217	-0.0046655	-0.11516	0.20769	0.046264	-0.35221	0.16436	-0.093927
8.1480	-0.23070	-0.16351	-0.19711	-0.071192	-0.050305	-0.060748	0.071448	0.021250	0.046349	-0.10128	-0.14942	-0.12535
8.1500	-0.031473	-0.043917	-0.037695	-0.031089	-0.050305	-0.040697	-0.052960	-0.21491	-0.13394	0.074365	-0.26238	-0.094010
8.1520	-0.31039	-0.012024	-0.16121	-0.11129	0.029858	-0.040718	-0.28934	0.021250	-0.13404	-0.038552	0.038846	0.00014700
8.1540	-0.071319	-0.24325	-0.15728	-0.031089	-0.13047	-0.080779	0.0092440	-0.33921	-0.16498	0.011633	-0.51341	-0.25089
8.1560	-0.31039	-0.12365	-0.21702	-0.23160	-0.010224	-0.12091	-0.28934	-0.10305	-0.19619	-0.22675	-0.14942	-0.18809
8.1580	-0.58134	-0.20338	-0.39236	-0.27171	-0.13047	-0.20109	-0.47595	-0.27706	-0.37650	-0.47768	-0.086666	-0.28217
8.1600	-0.34227	-0.32298	-0.33262	-0.27171	-0.13047	-0.20109	-0.35154	-0.21491	-0.28322	-0.22675	-0.45065	-0.33870
8.1620	-0.50165	-0.043917	-0.27278	-0.27171	-0.010224	-0.14096	-0.17737	0.021250	-0.078059	-0.41494	-0.086666	-0.25080
8.1640	-0.58134	-0.20338	-0.39236	-0.31181	-0.17055	-0.24118	-0.41374	-0.27706	-0.34540	-0.28948	-0.086666	-0.18807
8.1660	-0.11117	-0.20338	-0.15727	-0.031089	-0.17055	-0.10082	-0.17737	-0.10305	-0.14021	0.011633	-0.32514	-0.15675
8.1680	-0.23070	-0.043917	-0.13731	-0.19150	0.061924	-0.064788	-0.17737	0.20769	0.015162	-0.10128	-0.023910	-0.062597
8.1700	-0.15101	-0.20338	-0.17720	-0.11129	-0.17055	-0.14092	0.0092440	-0.27706	-0.13391	0.011633	-0.086666	-0.037517
8.1720	0.15979	-0.012024	0.073881	0.081198	-0.010224	0.035487	0.071448	0.021250	0.046349	0.074365	-0.19963	-0.062632
8.1740	-0.34227	-0.043917	-0.19309	-0.15140	0.029858	-0.060770	-0.41374	0.083398	-0.16517	-0.22675	0.038846	-0.093951
8.1760	-0.31039	-0.12365	-0.21702	-0.031089	-0.090387	-0.060738	-0.17737	-0.21491	-0.19614	-0.22675	-0.14942	-0.18809
8.1780	-0.34227	0.027841	-0.15721	-0.19150	0.061924	-0.064788	-0.17737	0.083398	-0.046985	-0.16402	-0.14942	-0.15672
8.1800	-0.54150	-0.24325	-0.39237	-0.23160	-0.010224	-0.12091	-0.35154	-0.10305	-0.22729	-0.59059	-0.26238	-0.42649
8.1820	-0.38212	-0.39474	-0.38843	-0.071192	-0.25071	-0.16095	-0.11516	-0.52565	-0.32041	-0.28948	-0.32514	-0.30731
8.1840	-0.38212	-0.083783	-0.23295	-0.23160	-0.010224	-0.12091	-0.23957	-0.16519	-0.20238	-0.16402	-0.38790	-0.27596
8.1860	-0.58134	-0.47447	-0.52790	-0.31181	-0.21063	-0.26122	-0.28934	-0.27706	-0.28320	-0.28948	-0.38790	-0.33869
8.1880	-0.11117	-0.39474	-0.25295	0.0090130	-0.25071	-0.12085	-0.17737	-0.46350	-0.32043	0.011633	-0.32514	-0.15675
8.1900	-0.38212	-0.043917	-0.21302	-0.23160	0.029858	-0.10087	-0.35154	0.083398	-0.13407	-0.16402	-0.023910	-0.093963
8.1920	-0.50165	-0.28311	-0.39238	-0.15140	-0.050305	-0.10085	-0.11516	-0.10305	-0.10910	-0.16402	-0.26238	-0.21320
8.1940	-0.23070	-0.12365	-0.17717	-0.11129	-0.13047	-0.12088	-0.11516	-0.16519	-0.14018	-0.10128	0.038846	-0.031219
8.1960	-0.42196	0.18731	-0.11733	-0.27171	0.029858	-0.12092	-0.35154	0.20769	-0.071923	-0.28948	0.038846	-0.12532
8.1980	-0.34227	-0.35487	-0.34857	-0.15140	-0.050305	-0.10085	-0.17737	-0.040897	-0.10913	-0.10128	-0.19963	-0.15046
8.2000	-0.11117	-0.16351	-0.13734	0.0090130	-0.13047	-0.060728	0.0092440	-0.10305	-0.046900	0.074365	-0.14942	-0.037529
8.2020	-0.34227	-0.043917	-0.19309	-0.23160	-0.010224	-0.12091	-0.28934	-0.040897	-0.16512	-0.16402	-0.086666	-0.12534
8.2040	-0.23070	-0.59407	-0.41238	0.0090130	-0.29080	-0.14089	-0.23957	-0.33921	-0.28939	-0.16402	-0.45065	-0.30733
8.2060	-0.31039	-0.16351	-0.23695	-0.19150	-0.050305	-0.12090	-0.28934	-0.16519	-0.22726	-0.16402	-0.086666	-0.12534
8.2080	-0.58134	-0.32298	-0.45216	-0.27171	-0.090387	-0.18105	-0.47595	-0.33921	-0.40758	-0.52786	-0.32514	-0.42650
8.2100	-0.50165	-0.63393	-0.56779	-0.071192	-0.21063	-0.14091	-0.35154	-0.40135	-0.37645	-0.28948	-0.45065	-0.37007
8.2120	-0.62119	-0.20338	-0.41228	-0.27171	-0.010224	-0.14096	-0.47595	0.021250	-0.22735	-0.28948	-0.086666	-0.18807
8.2140	-0.62119	-0.32298	-0.47208	-0.23160	-0.090387	-0.16099	-0.23957	-0.40135	-0.32046	-0.47768	-0.26238	-0.37003
8.2160	-0.34227	-0.47447	-0.40837	-0.031089	-0.21063	-0.12086	0.071448	-0.27706	-0.10281	0.074365	-0.32514	-0.12539
8.2180	-0.23070	-0.12365	-0.17717	-0.11129	-0.010224	-0.060759	-0.17737	0.083398	-0.046985	-0.038552	-0.023910	-0.031231
8.2200	-0.31039	-0.35487	-0.33263	-0.071192	-0.13047	-0.10083	0.0092440	-0.27706	-0.13391	0.13710	-0.14942	-0.0061630
8.2220	-0.031473	-0.24325	-0.13736	-0.031089	-0.050305	-0.040697	0.071448	-0.040897	0.015275	0.13710	-0.086666	0.025215
8.2240	-0.42196	-0.043917	-0.23294	-0.19150	-0.010224	-0.10086	-0.35154	0.20769	-0.071923	-0.10128	0.038846	-0.031219
8.2260	-0.42196	-0.32298	-0.37247	-0.11129	-0.17055	-0.14092	-0.41374	-0.40135	-0.40755	-0.16402	-0.14942	-0.15672
8.2280	-0.46181	-0.20338	-0.33259	-0.19150	-0.050305	-0.12090	-0.23957	0.083398	-0.078087	-0.28948	0.038846	-0.12532
8.2300	-0.69291	-0.24325	-0.46808	-0.38399	-0.13047	-0.25723	-0.41374	0.021250	-0.19625	-0.52786	-0.19963	-0.36374
8.2320	-0.58134	-0.63393	-0.60764	-0.23160	-0.21063	-0.22112	-0.41374	-0.64995	-0.53184	-0.22675	-0.38790	-0.30732
8.2340	-0.50165	-0.43460	-0.46813	-0.23160	-0.17055	-0.20108	-0.53815	-0.16519	-0.35167	-0.10128	-0.19963	-0.15046
8.2360	-0.62119	-0.51433	-0.56776	-0.38399	-0.17055	-0.27727	-0.47595	-0.21491	-0.34543	-0.35221	-0.45065	-0.40143
8.2380	-0.27055	-0.63393	-0.45224	0.0090130	-0.25071	-0.12085	0.0092440	-0.64995	-0.32035	-0.10128	-0.32514	-0.21321
8.2400	-0.46181	-0.35487	-0.40834	-0.15140	-0.090387	-0.12089	-0.47595	-0.10305	-0.28950	-0.22675	-0.023910	-0.12533
8.2420	-0.46181	-0.47447	-0.46814	-0.15140	-0.17055	-0.16097	-0.28934	-0.040897	-0.16512	-0.22675	-0.26238	-0.24457
8.2440	-0.38212	-0.28311	-0.33261	-0.071192	-0.010224	-0.040708	0.0092440	-0.21491	-0.10283	-0.10128	0.038846	-0.031219
8.2460	-0.46181	-0.12365	-0.29273	-0.15140	-0.010224	-0.080811	-0.28934	0.083398	-0.10297	-0.16402	0.16436	0.00017101
8.2480	-0.27055	-0.47447	-0.37251	-0.11129	-0.21063	-0.16096	-0.11516	-0.10305	-0.10910	0.13710	-0.26238	-0.062643
8.2500	-0.34227	-0.28311	-0.31269	-0.071192	-0.010224	-0.040708	0.0092440	-0.16519	-0.077975	0.011633	-0.023910	-0.0061385
8.2520	-0.46181	-0.28311	-0.37246	-0.19150	-0.17055	-0.18103	-0.28934	-0.10305	-0.19619	-0.16402	0.038846	-0.062585
8.2540	-0.38212	-0.70569	-0.54390	-0.19150	-0.32286	-0.25718	-0.23957	-0.21491	-0.22724	-0.038552	-0.45065	-0.24460
8.2560	-0.50165	-0.32298	-0.41231	-0.15140	-0.090387	-0.12089	-0.47595	-0.21491	-0.34543	-0.28948	-0.023910	-0.15670
8.2580	-0.77260	-0.51433	-0.64347	-0.38399	-0.25071	-0.31735	-0.47595	-0.21491	-0.34543	-0.35221	-0.26238	-0.30730
8.2600	-0.66103	-0.74555	-0.70329	-0.31181	-0.29080	-0.30130	-0.28934	-0.33921	-0.31427	-0.28948	-0.45065	-0.37007
8.2620	-0.81245	-0.32298	-0.56771	-0.31181	-0.050305	-0.18106	-0.53815	-0.16519	-0.35167	-0.41494	-0.086666	-0.25080
8.2640	-0.66103	-0.67380	-0.66742	-0.34389	-0.25071	-0.29730	-0.60036	-0.40135	-0.50085	-0.41494	-0.19963	-0.30729
8.2660	-0.38212	-0.63393	-0.50802	-0.11129	-0.13047	-0.12088	-0.17737	-0.16519	-0.17128	-0.10128	-0.32514	-0.21321
8.2680	-0.42196	-0.24325	-0.33260	-0.031089	-0.050305	-0.040697	-0.28934	-0.10305	-0.19619	-0.10128	-0.023910	-0.062597
8.2700	-0.31039	-0.59407	-0.45223	-0.15140	-0.21063	-0.18101	-0.23957	-0.40135	-0.32046	0.011633	-0.19963	-0.093998
8.2720	-0.15101	-0.47447	-0.31274	0.081198	-0.050305	0.015446	0.071448	0.021250	0.046349	0.074365	-0.086666	-0.0061505
8.2740	-0.58134	-0.20338	-0.39236	-0.15140	0.10200	-0.024696	-0.23957	0.083398	-0.078087	-0.10128	-0.023910	-0.062597
8.2760	-0.34227	-0.55420	-0.44823	-0.11129	-0.25071	-0.18100	-0.17737	-0.27706	-0.22721	-0.16402	-0.14942	-0.15672
8.2780	-0.54150	-0.35487	-0.44818	-0.15140	-0.050305	-0.10085	-0.28934	0.083398	-0.10297	-0.28948	-0.023910	-0.15670
8.2800	-0.81245	-0.39474	-0.60359	-0.34389	-0.13047	-0.23718	-0.53815	-0.040897	-0.28952	-0.47768	-0.14942	-0.31355
8.2820	-0.58134	-0.74555	-0.66345	-0.23160	-0.36294	-0.29727	-0.17737	-0.46350	-0.32043	-0.038552	-0.38790	-0.21322
8.2840	-0.66103	-0.59407	-0.62755	-0.27171	-0.090387	-0.18105	-0.35154	-0.10305	-0.22729	-0.22675	-0.14942	-0.18809
8.2860	-0.62119	-0.63393	-0.62756	-0.31181	-0.29080	-0.30130	-0.47595	-0.27706	-0.37650	-0.22675	-0.38790	-0.30732
8.2880	-0.42196	-0.78542	-0.60369	-0.15140	-0.36294	-0.25717	-0.11516	-0.46350	-0.28933	-0.038552	-0.32514	-0.18185
8.2900	-0.73276	-0.39474	-0.56375	-0.31181	-0.010224	-0.16102	-0.47595	-0.10305	-0.28950	-0.35221	-0.023910	-0.18806
8.2920	-0.62119	-0.59407	-0.60763	-0.23160	-0.25071	-0.24116	-0.47595	-0.16519	-0.32057	-0.22675	-0.32514	-0.27594
8.2940	-0.50165	-0.55420	-0.52793	-0.19150	-0.17055	-0.18103	-0.23957	-0.21491	-0.22724	-0.10128	0.038846	-0.031219
8.2960	-0.66103	-0.20338	-0.43221	-0.19150	0.14209	-0.024706	-0.17737	0.14555	-0.015911	-0.28948	0.28987	0.00019500
8.2980	-0.42196	-0.51433	-0.46815	-0.15140	-0.21063	-0.18101	-0.17737	-0.16519	-0.17128	-0.10128	-0.32514	-0.21321
8.3000	-0.34227	-0.51433	-0.42830	-0.11129	-0.17055	-0.14092	-0.23957	-0.16519	-0.20238	-0.038552	-0.086666	-0.062609
8.3020	-0.62119	-0.39474	-0.50796	-0.23160	-0.010224	-0.12091	-0.47595	-0.10305	-0.28950	-0.16402	0.10160	-0.031207
8.3040	-0.31039	-0.70569	-0.50804	-0.11129	-0.29080	-0.20105	-0.17737	-0.21491	-0.19614	-0.038552	-0.57616	-0.30736
8.3060	-0.50165	-0.55420	-0.52793	-0.23160	-0.25071	-0.24116	-0.28934	-0.10305	-0.19619	-0.28948	-0.023910	-0.15670
8.3080	-0.85229	-0.63393	-0.74311	-0.31181	-0.13047	-0.22114	-0.72476	-0.33921	-0.53198	-0.28948	-0.19963	-0.24455
8.3100	-0.62119	-0.78542	-0.70330	-0.27171	-0.44311	-0.35741	-0.23957	-0.27706	-0.25832	-0.28948	-0.45065	-0.37007
8.3120	-0.89214	-0.47447	-0.68330	-0.34389	-0.13047	-0.23718	-0.35154	-0.040897	-0.19622	-0.47768	-0.086666	-0.28217
8.3140	-0.69291	-0.63393	-0.66342	-0.27171	-0.21063	-0.24117	-0.53815	-0.40135	-0.46975	-0.47768	-0.19963	-0.33865
8.3160	-0.42196	-0.67380	-0.54788	-0.15140	-0.32286	-0.23713	-0.17737	-0.21491	-0.19614	0.011633	-0.38790	-0.18813
8.3180	-0.58134	-0.43460	-0.50797	-0.19150	-0.050305	-0.12090	-0.11516	0.021250	-0.046957	-0.10128	0.16436	0.031537
8.3200	-0.42196	-0.55420	-0.48808	-0.15140	-0.17055	-0.16097	-0.11516	-0.46350	-0.28933	-0.038552	-0.19963	-0.11909
8.3220	-0.27055	-0.51433	-0.39244	-0.11129	-0.17055	-0.14092	-0.11516	-0.040897	-0.078030	0.13710	-0.26238	-0.062643
8.3240	-0.62119	-0.35487	-0.48803	-0.19150	-0.090387	-0.14094	-0.28934	0.083398	-0.10297	-0.22675	0.10160	-0.062573
8.3260	-0.54150	-0.51433	-0.52792	-0.19150	-0.090387	-0.14094	-0.23957	-0.33921	-0.28939	-0.22675	-0.086666	-0.15671
8.3280	-0.66103	-0.32298	-0.49201	-0.31181	-0.13047	-0.22114	-0.41374	0.021250	-0.19625	-0.28948	-0.086666	-0.18807
8.3300	-0.93198	-0.55420	-0.74309	-0.34389	-0.21063	-0.27726	-0.66256	0.021250	-0.32065	-0.52786	-0.26238	-0.39512
8.3320	-0.54150	-0.70569	-0.62359	-0.34389	-0.29080	-0.31734	-0.28934	-0.64995	-0.46964	-0.10128	-0.38790	-0.24459
8.3340	-0.62119	-0.51433	-0.56776	-0.31181	-0.25071	-0.28126	-0.23957	-0.040897	-0.14023	-0.28948	-0.26238	-0.27593
8.3360	-0.81245	-0.82529	-0.81887	-0.31181	-0.29080	-0.30130	-0.60036	-0.21491	-0.40763	-0.22675	-0.26238	-0.24457
8.3380	-0.31039	-0.74555	-0.52797	-0.19150	-0.32286	-0.25718	-0.28934	-0.58780	-0.43857	-0.038552	-0.51341	-0.27598
8.3400	-0.69291	-0.51433	-0.60362	-0.27171	-0.21063	-0.24117	-0.28934	0.021250	-0.13404	-0.35221	-0.023910	-0.18806
8.3420	-0.58134	-0.63393	-0.60764	-0.19150	-0.17055	-0.18103	-0.35154	-0.10305	-0.22729	-0.28948	-0.19963	-0.24455
8.3440	-0.34227	-0.39474	-0.36850	-0.11129	-0.13047	-0.12088	-0.17737	-0.33921	-0.25829	0.011633	-0.086666	-0.037517
8.3460	-0.73276	-0.28311	-0.50793	-0.23160	-0.010224	-0.12091	-0.35154	0.083398	-0.13407	-0.28948	0.038846	-0.12532
8.3480	-0.50165	-0.67380	-0.58772	-0.19150	-0.17055	-0.18103	-0.11516	-0.10305	-0.10910	-0.16402	-0.086666	-0.12534
8.3500	-0.46181	-0.35487	-0.40834	-0.15140	-0.090387	-0.12089	-0.052960	-0.21491	-0.13394	-0.038552	-0.14942	-0.093988
8.3520	-0.62119	-0.51433	-0.56776	-0.23160	-0.17055	-0.20108	-0.28934	-0.16519	-0.22726	-0.22675	-0.14942	-0.18809
8.3540	-0.38212	-0.82529	-0.60370	-0.11129	-0.36294	-0.23712	-0.052960	-0.33921	-0.19608	0.074365	-0.45065	-0.18814
8.3560	-0.62119	-0.32298	-0.47208	-0.31181	-0.090387	-0.20110	-0.28934	-0.16519	-0.22726	-0.16402	-0.086666	-0.12534
8.3580	-0.85229	-0.67380	-0.76304	-0.38399	-0.25071	-0.31735	-0.60036	-0.21491	-0.40763	-0.52786	-0.26238	-0.39512
8.3600	-0.66103	-0.90502	-0.78303	-0.38399	-0.32286	-0.35343	-0.60036	-0.21491	-0.40763	-0.22675	-0.26238	-0.24457
8.3620	-0.85229	-0.28311	-0.56770	-0.31181	-0.17055	-0.24118	-0.41374	-0.10305	-0.25839	-0.47768	-0.086666	-0.28217
8.3640	-0.81245	-0.70569	-0.75907	-0.34389	-0.25071	-0.29730	-0.35154	-0.21491	-0.28322	-0.35221	-0.26238	-0.30730
8.3660	-0.46181	-0.74555	-0.60368	-0.23160	-0.29080	-0.26120	-0.17737	-0.21491	-0.19614	-0.038552	-0.26238	-0.15047
8.3680	-0.58134	-0.32298	-0.45216	-0.23160	-0.13047	-0.18104	-0.41374	-0.040897	-0.22732	-0.16402	-0.023910	-0.093963
8.3700	-0.50165	-0.82529	-0.66347	-0.23160	-0.25071	-0.24116	-0.17737	-0.27706	-0.22721	0.074365	-0.26238	-0.094010
8.3720	-0.19086	-0.47447	-0.33266	-0.11129	-0.090387	-0.10084	-0.052960	0.14555	0.046293	-0.10128	-0.086666	-0.093975
8.3740	-0.62119	-0.20338	-0.41228	-0.23160	-0.13047	-0.18104	-0.35154	-0.040897	-0.19622	-0.28948	-0.023910	-0.15670
8.3760	-0.50165	-0.70569	-0.60367	-0.19150	-0.17055	-0.18103	-0.35154	-0.40135	-0.37645	-0.16402	-0.26238	-0.21320
8.3780	-0.62119	-0.43460	-0.52789	-0.23160	-0.050305	-0.14095	-0.23957	0.14555	-0.047013	-0.22675	0.038846	-0.093951
8.3800	-0.89214	-0.35487	-0.62350	-0.31181	-0.13047	-0.22114	-0.53815	-0.16519	-0.35167	-0.59059	-0.19963	-0.39511
8.3820	-0.54150	-0.94488	-0.74319	-0.15140	-0.36294	-0.25717	-0.23957	-0.52565	-0.38261	-0.038552	-0.32514	-0.18185
8.3840	-0.66103	-0.55420	-0.60762	-0.31181	-0.21063	-0.26122	-0.17737	-0.10305	-0.14021	-0.22675	-0.14942	-0.18809
8.3860	-0.81245	-0.63393	-0.72319	-0.42410	-0.32286	-0.37348	-0.28934	-0.27706	-0.28320	-0.35221	-0.32514	-0.33868
8.3880	-0.38212	-0.86515	-0.62363	-0.11129	-0.32286	-0.21708	-0.11516	-0.46350	-0.28933	0.074365	-0.32514	-0.12539
8.3900	-0.73276	-0.47447	-0.60361	-0.38399	-0.13047	-0.25723	-0.53815	0.021250	-0.25845	-0.16402	0.038846	-0.062585
8.3920	-0.66103	-0.55420	-0.60762	-0.19150	-0.32286	-0.25718	-0.17737	-0.16519	-0.17128	-0.16402	-0.26238	-0.21320
8.3940	-0.46181	-0.55420	-0.50800	-0.15140	-0.13047	-0.14093	-0.23957	-0.10305	-0.17131	-0.038552	-0.023910	-0.031231
8.3960	-0.69291	-0.20338	-0.44815	-0.34389	-0.050305	-0.19710	-0.47595	0.26984	-0.10305	-0.35221	0.10160	-0.12530
8.3980	-0.62119	-0.59407	-0.60763	-0.23160	-0.29080	-0.26120	-0.23957	-0.21491	-0.22724	-0.16402	-0.26238	-0.21320
8.4000	-0.38212	-0.63393	-0.50802	-0.23160	-0.17055	-0.20108	-0.11516	-0.21491	-0.16504	-0.10128	-0.086666	-0.093975
8.4020	-0.58134	-0.39474	-0.48804	-0.31181	-0.050305	-0.18106	-0.35154	0.14555	-0.10300	-0.22675	-0.086666	-0.15671
8.4040	-0.46181	-0.78542	-0.62361	-0.071192	-0.36294	-0.21707	-0.35154	-0.40135	-0.37645	-0.038552	-0.51341	-0.27598
8.4060	-0.54150	-0.51433	-0.52792	-0.31181	-0.13047	-0.22114	-0.41374	-0.21491	-0.31433	-0.22675	-0.086666	-0.15671
8.4080	-0.85229	-0.59407	-0.72318	-0.46420	-0.21063	-0.33741	-0.47595	-0.21491	-0.34543	-0.52786	-0.26238	-0.39512
8.4100	-0.62119	-0.78542	-0.70330	-0.19150	-0.29080	-0.24115	-0.41374	-0.33921	-0.37647	-0.28948	-0.51341	-0.40144
8.4120	-0.69291	-0.43460	-0.56376	-0.31181	-0.17055	-0.24118	-0.53815	-0.040897	-0.28952	-0.28948	0.038846	-0.12532
8.4140	-0.85229	-0.63393	-0.74311	-0.34389	-0.25071	-0.29730	-0.28934	-0.27706	-0.28320	-0.35221	-0.26238	-0.30730
8.4160	-0.50165	-0.74555	-0.62360	-0.11129	-0.29080	-0.20105	0.0092440	-0.16519	-0.077975	0.074365	-0.32514	-0.12539
8.4180	-0.50165	-0.32298	-0.41231	-0.27171	-0.010224	-0.14096	-0.23957	-0.040897	-0.14023	-0.038552	0.16436	0.062903
8.4200	-0.46181	-0.59407	-0.52794	-0.11129	-0.29080	-0.20105	-0.17737	-0.21491	-0.19614	0.074365	-0.26238	-0.094010
8.4220	-0.23070	-0.59407	-0.41238	-0.11129	-0.21063	-0.16096	0.13365	0.021250	0.077451	0.074365	-0.14942	-0.037529
8.4240	-0.69291	-0.28311	-0.48801	-0.46420	-0.010224	-0.23721	-0.41374	0.14555	-0.13410	-0.16402	0.16436	0.00017101
8.4260	-0.62119	-0.51433	-0.56776	-0.23160	-0.25071	-0.24116	-0.41374	-0.33921	-0.37647	-0.28948	-0.26238	-0.27593
8.4280	-0.69291	-0.51433	-0.60362	-0.34389	-0.090387	-0.21714	-0.47595	0.021250	-0.22735	-0.16402	-0.19963	-0.18182
8.4300	-0.89214	-0.51433	-0.70324	-0.38399	-0.17055	-0.27727	-0.47595	-0.10305	-0.28950	-0.65333	-0.086666	-0.37000
8.4320	-0.69291	-0.74555	-0.71923	-0.23160	-0.32286	-0.27723	-0.23957	-0.46350	-0.35154	-0.22675	-0.45065	-0.33870
8.4340	-0.58134	-0.63393	-0.60764	-0.34389	-0.21063	-0.27726	-0.47595	-0.16519	-0.32057	-0.28948	-0.19963	-0.24455
8.4360	-0.85229	-0.70569	-0.77899	-0.38399	-0.32286	-0.35343	-0.47595	-0.27706	-0.37650	-0.35221	-0.32514	-0.33868
8.4380	-0.38212	-0.74555	-0.56384	-0.15140	-0.29080	-0.22110	-0.17737	-0.52565	-0.35151	0.074365	-0.38790	-0.15677
8.4400	-0.58134	-0.47447	-0.52790	-0.31181	-0.090387	-0.20110	-0.35154	0.021250	-0.16514	-0.16402	-0.086666	-0.12534
8.4420	-0.62119	-0.63393	-0.62756	-0.15140	-0.25071	-0.20106	-0.23957	-0.10305	-0.17131	-0.22675	-0.19963	-0.21319
8.4440	-0.42196	-0.51433	-0.46815	-0.15140	-0.17055	-0.16097	-0.052960	-0.21491	-0.13394	-0.038552	-0.023910	-0.031231
8.4460	-0.58134	-0.28311	-0.43223	-0.27171	-0.010224	-0.14096	-0.35154	0.33199	-0.0097750	-0.28948	0.16436	-0.062561
8.4480	-0.50165	-0.59407	-0.54786	-0.19150	-0.29080	-0.24115	-0.23957	-0.16519	-0.20238	-0.10128	-0.26238	-0.18183
8.4500	-0.38212	-0.47447	-0.42829	-0.071192	-0.25071	-0.16095	-0.052960	-0.27706	-0.16501	0.011633	-0.023910	-0.0061385
8.4520	-0.66103	-0.47447	-0.56775	-0.31181	-0.17055	-0.24118	-0.17737	-0.040897	-0.10913	-0.16402	-0.023910	-0.093963
8.4540	-0.50165	-0.86515	-0.68340	-0.15140	-0.36294	-0.25717	-0.052960	-0.16519	-0.10908	-0.10128	-0.51341	-0.30735
8.4560	-0.62119	-0.43460	-0.52789	-0.34389	-0.17055	-0.25722	-0.41374	-0.33921	-0.37647	-0.10128	0.038846	-0.031219
8.4580	-0.89214	-0.70569	-0.79891	-0.46420	-0.25071	-0.35746	-0.53815	-0.27706	-0.40760	-0.47768	-0.32514	-0.40141
8.4600	-0.66103	-0.86515	-0.76309	-0.31181	-0.40303	-0.35742	-0.28934	-0.27706	-0.28320	-0.28948	-0.51341	-0.40144
8.4620	-0.81245	-0.39474	-0.60359	-0.42410	-0.010224	-0.21716	-0.60036	-0.16519	-0.38277	-0.35221	-0.023910	-0.18806
8.4640	-0.81245	-0.70569	-0.75907	-0.38399	-0.29080	-0.33739	-0.53815	-0.33921	-0.43868	-0.41494	-0.26238	-0.33866
8.4660	-0.54150	-0.74555	-0.64353	-0.19150	-0.25071	-0.22111	-0.052960	-0.10305	-0.078002	0.011633	-0.38790	-0.18813
8.4680	-0.42196	-0.35487	-0.38841	-0.23160	-0.050305	-0.14095	-0.11516	-0.10305	-0.10910	-0.22675	0.10160	-0.062573
8.4700	-0.50165	-0.63393	-0.56779	-0.19150	-0.25071	-0.22111	-0.11516	-0.21491	-0.16504	0.074365	-0.26238	-0.094010
8.4720	-0.19086	-0.59407	-0.39246	-0.071192	-0.21063	-0.14091	-0.17737	0.14555	-0.015911	0.26256	-0.19963	0.031466
8.4740	-0.54150	-0.28311	-0.41230	-0.38399	-0.090387	-0.23719	-0.28934	-0.040897	-0.16512	-0.22675	0.16436	-0.031195
8.4760	-0.54150	-0.67380	-0.60765	-0.31181	-0.21063	-0.26122	-0.23957	-0.27706	-0.25832	-0.28948	-0.14942	-0.21945
8.4780	-0.58134	-0.39474	-0.48804	-0.19150	-0.090387	-0.14094	-0.47595	0.20769	-0.13413	-0.22675	-0.14942	-0.18809
8.4800	-0.81245	-0.51433	-0.66339	-0.42410	-0.17055	-0.29732	-0.53815	-0.21491	-0.37653	-0.41494	-0.086666	-0.25080
8.4820	-0.69291	-0.82529	-0.75910	-0.31181	-0.40303	-0.35742	-0.17737	-0.64995	-0.41366	-0.35221	-0.45065	-0.40143
8.4840	-0.69291	-0.63393	-0.66342	-0.31181	-0.21063	-0.26122	-0.35154	0.021250	-0.16514	-0.28948	-0.26238	-0.27593
8.4860	-0.81245	-0.70569	-0.75907	-0.46420	-0.21063	-0.33741	-0.47595	-0.46350	-0.46972	-0.22675	-0.32514	-0.27594
8.4880	-0.46181	-0.90502	-0.68341	-0.11129	-0.40303	-0.25716	0.0092440	-0.58780	-0.28928	-0.038552	-0.38790	-0.21322
8.4900	-0.69291	-0.59407	-0.64349	-0.38399	-0.13047	-0.25723	-0.23957	0.021250	-0.10916	-0.16402	-0.14942	-0.15672
8.4920	-0.62119	-0.59407	-0.60763	-0.31181	-0.13047	-0.22114	-0.28934	-0.21491	-0.25212	-0.16402	-0.19963	-0.18182
8.4940	-0.46181	-0.47447	-0.46814	-0.15140	-0.17055	-0.16097	-0.17737	-0.21491	-0.19614	0.074365	-0.023910	0.025227
8.4960	-0.62119	-0.32298	-0.47208	-0.34389	0.029858	-0.15702	-0.23957	0.33199	0.046208	-0.22675	0.038846	-0.093951
8.4980	-0.50165	-0.55420	-0.52793	-0.23160	-0.25071	-0.24116	-0.052960	-0.21491	-0.13394	-0.038552	-0.14942	-0.093988
8.5000	-0.46181	-0.47447	-0.46814	-0.19150	-0.13047	-0.16098	-0.11516	-0.10305	-0.10910	-0.038552	-0.19963	-0.11909
